nombre,usuario,fecha,texto,emoticon,cantidad_comentarios,cantidad_likes,cantidad_retweets,link
malu ang,malu ang,2021-08-17T15:37:06.000Z,"Perdonado., Ing.  Igual hay que exterminar la corrupción que nos está matando. Cuenta con el voto de toda mi familia ",,1,,1,https://twitter.com/malugonzalez5/status/1427655733718487040
Juan Bravo,Juan Bravo,2021-08-17T15:41:00.000Z,Dándoselas de estudioso.,,,,1,https://twitter.com/JuanBravoR96/status/1427656716179714051
Mauricio Quintana Barreneche,Mauricio Quintana Barreneche,2021-08-17T15:41:36.000Z,"Excelente haber corregido el error rápidamente. Equivocarse es normal, lo que no es normal es escuchar políticos pidiendo disculpas y reconociendo errores. Eso es lo q necesita el país.",,8,1,16,https://twitter.com/quintash2000/status/1427656868428754950
La Resistencia,La Resistencia,2021-08-17T16:26:32.000Z,Y decir que le debe mucho a Uribe es normal?,,2,,4,https://twitter.com/Resistencia_48/status/1427668175127187459
EL GUARAPERO,EL GUARAPERO,2021-08-17T15:41:54.000Z,Mucha gueva,,,,1,https://twitter.com/viticor_ch/status/1427656941476712452
EL GUARAPERO,EL GUARAPERO,2021-08-17T15:42:21.000Z,"@MariaFdaCabal
 2.0",,,,1,https://twitter.com/viticor_ch/status/1427657054395719683
Jorge.Gomez26,Jorge.Gomez26,2021-08-17T15:48:55.000Z,"Ni 
@NicolasMaduro
 comete esos desatinos, maestro. ",,,,1,https://twitter.com/Gomez26Jorge/status/1427658707752693764
Victor Pardo,Victor Pardo,2021-08-17T16:07:38.000Z,Uff y yo esperando los campos de concentración para ladrones y ampones.,,1,1,3,https://twitter.com/vmpardo/status/1427663419713507332
Jasevillano,Jasevillano,2021-08-17T16:08:32.000Z,"Grandeza, lo felicito son pocos los q reconocen su errores y adicional ofrecen disculpa al agraviado.",,3,,1,https://twitter.com/jasevillano10/status/1427663643932516353
walter gamboa,walter gamboa,2021-08-17T16:16:51.000Z,"Lo traicionó el subconciente, impulso reprimido, de tener la inteligencia de Einstein, pero la maldad y autoritarismo de Hitler, total entre Rodolfo y Adolfo no hay mayor diferencia... Que escondes Dolfo?",,1,1,18,https://twitter.com/gamboa_walter/status/1427665739176161284
David Rozo,David Rozo,2021-08-17T16:19:54.000Z,"Confundir Albert con Adolf, es como confundir Rodolfo con Adolfo. Jajajaja",,17,37,417,https://twitter.com/DonIzquierdo_/status/1427666505475497990
Antares,Antares,2021-08-17T16:27:10.000Z,"Soy Petrista, pero no significa que Rodolfo no pueda equivocarse. 

Al menos se demoró mucho menos que Petro en rectificar lo de las vacunas. Que defendía y defendía y defendía y solo la cagaba más y más. También hay cosas que aceptar.",,13,1,70,https://twitter.com/Antares019/status/1427668335144194051
Juan Sebastián Elcano,Juan Sebastián Elcano,2021-08-17T16:20:40.000Z,"Errar es de humanos, ánimo Ingeniero, para adelante contra todos los corruptos!",,5,1,9,https://twitter.com/muy_espirituoso/status/1427666699654946817
Dittoly.,Dittoly.,2021-08-17T16:21:11.000Z,"Jajaja, como que ya no le estoy creyendo de a mucho, primero que le debe favores a Uribe y que lo admira, le pega a un concejal porque le dice que el hijo está inmiscuido en corrupción y ahora que idolatra a Hitler, se imagina en el poder un facho de closet será?.",,3,2,30,https://twitter.com/alexdictto/status/1427666830513086468
Fernando,Fernando,2021-08-17T16:32:13.000Z,"Ánimo Ingeniero errar es de humanos, un lapsus le pasa,a cualquiera. Y está bien corregir y disculparse. Tenemos un Titere que a diario la CAGA y nunca reconoce y mucho menos se disculpa. Todo porque ASÍ LO QUERÍ. o lo ""QUERIERON"" los que votaron por él.",,1,1,6,https://twitter.com/Fernand84141800/status/1427669607700172810
Cami,Cami,2021-08-17T16:34:49.000Z,"@SoyJorgeNoJuan
 Jajajajajajaa que lapsus tan gono",,2,,4,https://twitter.com/Mary_Janec/status/1427670260778479622
Jdavid,Jdavid,2021-08-17T16:37:00.000Z,Jajajaja Einstein Adolfo!! Jajaja,,,,1,https://twitter.com/SoyJorgeNoJuan/status/1427670810244812810
Manuel Vásquez R.,Manuel Vásquez R.,2021-08-17T16:35:24.000Z,Se le aceptan las disculpas pero lo hecho está hecho ... Su campaña presidencial se fue al caño.,,1,,1,https://twitter.com/ManuelVasquez_1/status/1427670406111141894
Daniel Alvarado,Daniel Alvarado,2021-08-17T16:36:53.000Z,"@DCoronell
 sacó ese audio de 11 segundos de hace 5 años para atacar a Rodolfo Hernández. Parecido a la jugadita del 2018 con la foto viejísima de Petro cuando ers guerrillero. Le abono mucho mucho a Coronell pero esa faceta sí es lamentable.",,,,1,https://twitter.com/daniloquio/status/1427670781274775555
Hugo Mercado,Hugo Mercado,2021-08-17T16:40:20.000Z,"Creo 
@ingrodolfohdez
 que sí está en deuda con Uribe, UD. No es una opción.",,,,1,https://twitter.com/hmercador/status/1427671649739018241
Pedrucho,Pedrucho,2021-08-17T16:52:03.000Z,"Da risa ver como le buscan caídas pendejas al ingeniero por lo que dice, si fuera perfecto seria DIOS, seguramente van a hacer mella esos 50 gatos porque no votarán por el, del 17% de personas que lo conocen, el 11% de personas votarían por el, entonces ??",,,1,2,https://twitter.com/pedrucho69/status/1427674598238195717
Fernando Manolo,Fernando Manolo,2021-08-17T16:59:31.000Z,"Cualquiera se equivoca. En política sin embargo se paga, pues del error se pegan muchos para desacreditar. Bienvenidas las disculpas que son de caballeros. Fue un lapsus o equivocación muy notoria, por eso se hizo viral.",,1,,1,https://twitter.com/EscobarApraez/status/1427676474392420353
auro,auro,2021-08-18T01:57:44.000Z,"Quote Tweet
auro
@Mauro_Exploit
 · Aug 17
Replying to @Antares019 @DonIzquierdo_ and 11 others
@Antares019 lo siento, NO fue un error del señor. Incluso la mesa de periodistas trataron de corregirlo, pero no, él lo reitero. 
— ""Hitler no fue ningún pensador de nada, pues""
— ""Bueno de esos consejos si... Fue un asesino yo sé. ""

Entrevista completa: https://youtu.be/nuEfauDQgfA",,,,2,https://twitter.com/Mauro_Exploit/status/1427811920896172037
MonchoMatias,MonchoMatias,2021-08-17T17:00:49.000Z,Este sujeto es un pobre chiste burdo y repelente.,,,,4,https://twitter.com/Moncho281/status/1427676801891979265
Apocalypto,Apocalypto,2021-08-17T15:32:46.000Z,"En un país cómo chipchombia sin el amor por el Arte y por la lectura muy fácilmente el cambió de un payaso que toque la guitarra y le pegué al balón lo puede hacer un payaso que arregle todo a golpes, sin necesidad de tener propuestas concretas.",,,,,https://twitter.com/HenryE1979/status/1427654643048456199
Jeison Higuera,Jeison Higuera,2021-08-17T15:46:49.000Z,"Vamos ingeniero, vamos que vamos!",,,,,https://twitter.com/Stevenhig9/status/1427658179396124679
Silvio Brochero Pinzon,Silvio Brochero Pinzon,2021-08-17T15:57:22.000Z,"Si como las mentes brillantes que tenemos en los ministerios, direcciones,  senadores etc que se especializaron en las mejores universidades de Colombia y el mundo especializados en robar el presupuesto de los colombianos.",,,,,https://twitter.com/BrocheroPinzon/status/1427660835984379906
Mr T,Mr T,2021-08-17T16:08:00.000Z,La muestra de su coherencia,,,,,https://twitter.com/alexcountry_san/status/1427663511107293186
Alvaro Arroyave,Alvaro Arroyave,2021-08-17T16:31:38.000Z,"Este señor confunde a Cajamarca, con una marca en la caja...",,,,,https://twitter.com/arrogil/status/1427669460018728972
JACK79,JACK79,2021-08-17T16:32:22.000Z,"Cómo no....UD de bobo no tiene un pelo y si lo fuera, no está apto psicólogicamente para siquiera aspirar gobernar a Colombia. Que por el futuro, esperó no sea ni un sueño.",,,,,https://twitter.com/JACKSONNUEZ4/status/1427669643741831168
loez_216@hotmail.es,loez_216@hotmail.es,2021-08-17T16:34:34.000Z,Jummm...,,,,,https://twitter.com/216Loez/status/1427670198971215878
oscar leonel castell,oscar leonel castell,2021-08-17T16:48:44.000Z,"Me disculpa, no acostumbro léxico fuerte, pero te la cag..te.",,,,,https://twitter.com/noohorac/status/1427673764309999621
Sócialitik Colombia,Sócialitik Colombia,2021-08-17T16:51:50.000Z,"Tranqui, eso es la edad ",,,,,https://twitter.com/SocialitikCol/status/1427674543695568901
𝕾𝖚𝖇𝖈𝖔𝖒𝖆𝖓𝖉𝖆𝖓𝖙𝖊 𝕿𝖎𝖊𝖗𝖗𝖆 𝕸𝖆𝖑𝖆,𝕾𝖚𝖇𝖈𝖔𝖒𝖆𝖓𝖉𝖆𝖓𝖙𝖊 𝕿𝖎𝖊𝖗𝖗𝖆 𝕸𝖆𝖑𝖆,2021-08-17T16:54:49.000Z,"No pida perdón ingeniero, que admirar a Hitler no está mal, malo es aceptar a los judíos.",,,,,https://twitter.com/ninoencruz/status/1427675291221172225
Acostauba58,Acostauba58,2021-08-17T16:58:39.000Z,Mandas huevo....  ya pa qué.... ya la cagaste.,,,,,https://twitter.com/acostauba58/status/1427676259916582917
YOSITOMOKAKAITO,YOSITOMOKAKAITO,2021-08-17T17:00:17.000Z,"Señor, usted necesita ayuda profesional de tipo psiquiátrico, usted está loco, desvaría.",,,,,https://twitter.com/yositomokakaito/status/1427676669620391940
Jorge Rangel Beltrán.,Jorge Rangel Beltrán.,2021-08-17T17:00:40.000Z,"Errar es de humanos, fuerza Rodolfo.",,,,,https://twitter.com/jorgerangelbelt/status/1427676765518974976
Yesid Gutierrez,Yesid Gutierrez,2021-08-17T17:03:04.000Z,"Veremos que cara pinta el viejito para la segunda vuelta presidencial, entre Petro y el candidato del uribismo, por quién se inclinará? Veremos!",,,,,https://twitter.com/YesidGutierrez2/status/1427677369008115715
El Juanmi,El Juanmi,2021-08-17T17:03:25.000Z,"¿Y así quiere ser presidente de Colombia?
Pfffffffff",,,,,https://twitter.com/Puerrres/status/1427677459005198345
buenaventura y caney!!!,buenaventura y caney!!!,2021-08-17T17:10:07.000Z,"Que Dijo , Que Dijo.",,,,,https://twitter.com/jairbond/status/1427679144863834119
⫷b⫸⫷𝗢⫸⫷z⫸⫷𝗚⫸⫷e⫸,⫷b⫸⫷𝗢⫸⫷z⫸⫷𝗚⫸⫷e⫸,2021-08-17T17:10:18.000Z,Too late... Hay una gran diferencia de uno a otro,,,,1,https://twitter.com/OscarInBelize/status/1427679191185641472
Enrique Noguera,Enrique Noguera,2021-08-17T17:13:01.000Z,"Igualito al que le debe la deuda de honor , que peligro",,,,,https://twitter.com/lusan_11/status/1427679872680402946
El chino Alejo,El chino Alejo,2021-08-17T17:13:39.000Z,Solo a vos te da por confundir a Hittler con Einstein,,,,,https://twitter.com/elalephcastull/status/1427680033385164807
m. areiza,m. areiza,2021-08-17T17:14:57.000Z,"Ingeniero, yo creo en usted a pesar de ser de Medellín, he visto su obra y me parece una persona honesta. Pero ya van dos metidas de pata: le le debía a Uribe y la de Einstein. Debe cuidar sus intervenciones que aquí no perdonan nada. Ánimos y abajo las ratas HP del gob.",,1,,,https://twitter.com/maritza_ariza12/status/1427680360041701382
José Antonio Rueda,José Antonio Rueda,2021-08-17T17:17:55.000Z,"Pero le debe y admira a Uribe...y ese genocida es peor que Hitler, Hess y Goebels juntos ...",,,1,1,https://twitter.com/JosAntonioRue20/status/1427681108150337549
ROMMEL PEÑARANDA.,ROMMEL PEÑARANDA.,2021-08-17T17:18:19.000Z,"Ingeniero, cualquiera se equivoca. My fiurer!. Jjajajajajajajaj. ",,,,,https://twitter.com/ROMMELCONTRERA5/status/1427681206733266946
Chaucer,Chaucer,2021-08-17T17:19:13.000Z,"Usted es un viejo ignorante tratando de dárselas de culto; si uno lee o es partidario de algún autor es imposible confundirlo con otro, ¿o usted se confunde y caga de pie?",,,,,https://twitter.com/yosoyCtulhu/status/1427681432059748356
SanPrada,SanPrada,2021-08-17T17:19:47.000Z,Jajajajajsjsjsjs y de lo que le debe a Urube?,,,,,https://twitter.com/san_prada/status/1427681577644044291
Del Mar.,Del Mar.,2021-08-17T17:20:20.000Z,Jaaaaa jajajaj,,,,,https://twitter.com/oscarlo25222200/status/1427681713359134720
daniel melo,daniel melo,2021-08-17T17:20:40.000Z,"Rodolfo Hernazi, quedaste muy mal desde cuando reconoce su admiración por nuestro Adolf Uribe",,,,4,https://twitter.com/cardanielm/status/1427681798914551815
Davidp0628@yahoo.com,Davidp0628@yahoo.com,2021-08-17T17:20:52.000Z,Diculpas...ya pa'que hps.,,,,,https://twitter.com/davidp0628/status/1427681850718408706
Jairo Moreno,Jairo Moreno,2021-08-17T17:21:42.000Z,Rodolfo Ud a veces habla con la.emoción y la.ira y no piensa lo que habla..que ofensa.ala.comunidad.judía tan grande.Albert.un científico con un genocida y dictador,,,,,https://twitter.com/JairoMo71747935/status/1427682058101481479
SanPrada,SanPrada,2021-08-17T17:21:45.000Z,Cuéntanos de tu admiración por AUV ?,,,,1,https://twitter.com/san_prada/status/1427682069589680135
PAPEYEJOS,PAPEYEJOS,2021-08-17T17:37:20.000Z,"Hay ruidolfo y la deuda q le debes a Uribe , también es un lapsus , viejo rrococa !!",,,,1,https://twitter.com/laco12345606/status/1427685992916529153
JuanBogotá,JuanBogotá,2021-08-17T17:38:54.000Z,Y esto señor Hernández también fue un lapsus? o esto si es lo que piensa.,,3,46,170,https://twitter.com/Juan0Bogota/status/1427686387550244865
José Vicente,José Vicente,2021-08-17T18:03:33.000Z,"No le den importancia a ese viejito cavernario, nada que ver.",,2,5,105,https://twitter.com/joseshidarta/status/1427692591135563781
José Vicente,José Vicente,2021-08-17T17:39:25.000Z,"No salga solo a la calle, se puede extraviar, cuide ese ALZHEIMER.",,1,3,57,https://twitter.com/joseshidarta/status/1427686516092985346
Diana,Diana,2021-08-17T17:40:26.000Z,"Uy  no, con esos errores y quiere ser presidente? Que tal le diga Maduro a Biden?",,,,7,https://twitter.com/DianaRa74250112/status/1427686773275168771
JH,JH,2021-08-17T17:41:12.000Z,"que lapsus, no...",,,4,12,https://twitter.com/JH17344834/status/1427686966829723661
Nestor Raul Reyes S,Nestor Raul Reyes S,2021-08-17T17:42:32.000Z,Jjajajaj. Lo coguio el alemán #Alzheimer . Ojal se acuerde de la 20 mil casas que prometió en Bucaramanga.,,,1,2,https://twitter.com/nestorrreyes/status/1427687301690363918
Saulitro,Saulitro,2021-08-17T17:49:10.000Z,La cagamos...,,1,,,https://twitter.com/saulitro23s/status/1427688970297696258
Luv,Luv,2021-08-17T17:52:18.000Z,"Jum, lo traicionó la mente. 
La vd no me extraña que lo apoyen uribistas.",,,,1,https://twitter.com/Suholover00/status/1427689760173301771
Magda,Magda,2021-08-17T17:55:12.000Z,"Umm pero Einstein empieza por la E y Hitler por la H no se parecen en nada esos nombres, no sé, ummm , solo sé que por eso lo siguen las uribestias",,,,8,https://twitter.com/Magdale76474067/status/1427690488501526533
LUIS ERNESTO SUAREZ. O.,LUIS ERNESTO SUAREZ. O.,2021-08-17T18:01:50.000Z,Que se puede esperar .,,,,1,https://twitter.com/Santander1953/status/1427692160493686784
Edwin Palma Egea,Edwin Palma Egea,2021-08-17T18:05:11.000Z,"Confundir Hitler con Einstein... Jajajaja

Todo un loquito. Ojo que puede ser presidente y confunde desoues masacres con asesinatos colectivos.",,1,1,24,https://twitter.com/PalmaEdwin/status/1427693003142057984
NELSON,NELSON,2021-08-18T05:39:10.000Z,Como así Edwin.. pensé que apoyaba a Rodolfo,,1,,,https://twitter.com/NelsonPlata4/status/1427867649573363715
Miguel Moreno A.,Miguel Moreno A.,2021-08-17T18:06:42.000Z,"Adolf la embarraste, perdón Rodolf.. jaja.
Pero errar es de un Humanos y se trata de aprender a pedir disculpas. 
Pdt: Entra al pacto histórico.",,,1,2,https://twitter.com/Miguel_Hernando/status/1427693381354983431
Majitawow,Majitawow,2021-08-17T18:16:57.000Z,"Los zurdos son los únicos q no se equivocan, lo critican por q le tiene Miedo, el trabajo y la productividad conforme a sus habilidades y desempeño  los aterra",,1,,1,https://twitter.com/Pavky123/status/1427695963049758722
auro,auro,2021-08-18T01:58:40.000Z,"Quote Tweet
auro
@Mauro_Exploit
 · Aug 17
Replying to @Antares019 @DonIzquierdo_ and 11 others
@Antares019 lo siento, NO fue un error del señor. Incluso la mesa de periodistas trataron de corregirlo, pero no, él lo reitero. 
— ""Hitler no fue ningún pensador de nada, pues""
— ""Bueno de esos consejos si... Fue un asesino yo sé. ""

Entrevista completa: https://youtu.be/nuEfauDQgfA",,,,,https://twitter.com/Mauro_Exploit/status/1427812158822178821
auro,auro,2021-08-18T01:58:40.000Z,"Quote Tweet
auro
@Mauro_Exploit
 · Aug 17
Replying to @Antares019 @DonIzquierdo_ and 11 others
@Antares019 lo siento, NO fue un error del señor. Incluso la mesa de periodistas trataron de corregirlo, pero no, él lo reitero. 
— ""Hitler no fue ningún pensador de nada, pues""
— ""Bueno de esos consejos si... Fue un asesino yo sé. ""

Entrevista completa: https://youtu.be/nuEfauDQgfA
0:26
125 views",,,,,https://twitter.com/Mauro_Exploit/status/1427812158822178821
Wilson Manuel Mora C,Wilson Manuel Mora C,2021-08-17T18:20:10.000Z,"Cada vez que necesita votos pide disculpas... Cuando esta elegido pide ejecuciones al estilo nazi, sin respetar los derechos de los demás. 
@vanguardiacom",,,,2,https://twitter.com/WilsonMora8890/status/1427696773020192773
Volver a vivir,Volver a vivir,2021-08-17T18:20:36.000Z,Y para que queremos un presidente así????  Nos disculpamos por 4 años haciendo cagadas?,,,,3,https://twitter.com/Latessa91877484/status/1427696879450611714
DCp,DCp,2021-08-17T18:22:55.000Z,"Uy pero ese señor confunde la mierda con la pomada, que peligró",,,,4,https://twitter.com/cp_dcp/status/1427697462412730382
Jalil,Jalil,2021-08-17T18:25:17.000Z,"Cómo todo fascistoides reculó, nada raro estamos en el gobierno de las mentiras y las excusas cul.....s.",,,1,1,https://twitter.com/Jalil10828906/status/1427698060889571329
QUIROGA,QUIROGA,2021-08-17T18:26:44.000Z,"Quien cree que Adolfo Hitler es un pensador y que además manifestó le debe favores a Uribe, no merece el voto de los colombianos.",,,,2,https://twitter.com/gorditoquiroga/status/1427698424024010754
Luis Rodriguez,Luis Rodriguez,2021-08-17T18:26:58.000Z,"BUENO, PERO AMANDO A URIBE ES SUFICIENTE
LO DEL ALEMÁN DEJEMOS LO AHÍ",,,1,7,https://twitter.com/LuisRod27513586/status/1427698484099043329
Carlos Abdul Valero,Carlos Abdul Valero,2021-08-17T18:32:09.000Z,En este momento los judíos estan peor que los nazis... con el pueblo palestino...,,1,1,6,https://twitter.com/Valeroabdul/status/1427699786401079300
sergio sanchez,sergio sanchez,2021-08-18T11:36:49.000Z,"Eso sí que no pero si hay muchas injusticias, recuerda que no son solo las protestas, en palestina se alberga HAMAS..... No justifico ninguna atrocidad, ofrezco la realidad alternativa....",,1,,,https://twitter.com/Se1795/status/1427957655419637761
Yona Rincon,Yona Rincon,2021-08-17T18:40:15.000Z,Y el genocida colombiano le debe mucho?,,,,2,https://twitter.com/YonaRincon/status/1427701826237906955
HerU,HerU,2021-08-17T18:47:20.000Z,Senil como el patrón...,,,,1,https://twitter.com/uribevideos/status/1427703609588961282
Víctor,Víctor,2021-08-17T18:53:21.000Z,"Entonces como ya estás senil ya no está apto para ser presidente, chao",,,1,4,https://twitter.com/VctorHugoChapa1/status/1427705121346052096
Abudineando Ando,Abudineando Ando,2021-08-17T19:18:08.000Z,Y el pegarle a la gente también hace parte de sus lapsus?,,,,2,https://twitter.com/roseandjack9/status/1427711359215710218
A. T. P.,A. T. P.,2021-08-17T19:23:36.000Z,"Usted además de bocón es un atarbán. Cuando aclare el presunto cobro de comisiones de su hijo por contratos durante su alcaldía podrá aspirar al respeto de la gente.
@funurbiano
 @EstebanCarlosM
 @oscaramontoya
 @PampineaXII
 @yumnapa
 @HFCardonaG
 @chucurena",,,,3,https://twitter.com/al3pape/status/1427712736377593864
daniel melo,daniel melo,2021-08-17T17:21:53.000Z,Quedo muy mal Rodolfo  Hernazi desde el día que manifestó su deuda con el Hitler Colombiano,,,,,https://twitter.com/cardanielm/status/1427682105698443276
daniel melo,daniel melo,2021-08-17T17:23:45.000Z,"Un lapsus? Eso no aplica, porque automáticamente desconoce el holocausto, igual que su paisano Ordóñez el inquisidor",,,,,https://twitter.com/cardanielm/status/1427682572818165762
Bucaramanga City,Bucaramanga City,2021-08-17T17:25:54.000Z,Pa' refrescar la memoria del ingeniero,,,,,https://twitter.com/BucaramangaSder/status/1427683117221953544
Bernardo Soto García,Bernardo Soto García,2021-08-17T17:27:36.000Z,"Bien ingeniero Rodolfo por reconocer el error. Aunque se debe estudiar la historia de personajes como Hitler que marcaron la humanidad.
""Si quieres saber del futuro, debes conocer la historia"". Maquiavelo.",,,,,https://twitter.com/bersogar/status/1427683544491507713
Canoso natural,Canoso natural,2021-08-17T17:30:51.000Z,Ya se quemó ,,,,,https://twitter.com/yokomoto1977/status/1427684360694685700
El negro Pasero,El negro Pasero,2021-08-17T17:31:31.000Z,"Al menos nombró a Hitler, hay otros que veneran a Uribe que tanto daño le ha hecho a su propio pueblo.",,,,,https://twitter.com/juanb3rmudez/status/1427684531226693633
