nombre,usuario,fecha,texto,emoticon,cantidad_comentarios,cantidad_likes,cantidad_retweets,link
Andres Acuña,Andres Acuña,2021-05-26T14:47:17.000Z,"Efectivamente representa a los Uribisras, desinformaros  e imbeciles, justificando el asesinato y violacion por parte de la policía, y si es verdad ellos salen lastimandos, pero que querían? Tras que irrumpen en protesta pasifica y meter infiltrados para tener excusa de disparar",,2,,3,https://twitter.com/Andres_Holowo/status/1397565006099599363
mafe salazar,mafe salazar,2021-05-25T02:04:24.000Z,"Qué dura es usted, la admiro y la respeto por la vehemencia y contundencia con q defiende la democracia, a nuestra fuerza pública, nuestros derechos y le 'canta la tabla' a los verdaderos genocidas, terroristas y delincuentes q están sentados en el Congreso mancillando al país.",,16,14,101,https://twitter.com/nanasar2/status/1397010633938382848
carlos vargas the scorpión,carlos vargas the scorpión,2021-05-25T02:05:23.000Z,Mis respeto senadora. Usted es muy berraca. En decirle la verdad a estos corruptos de senadores que tenemos. Cuente con mi familia. Si se lanza a la presidencia de la república.,,1,4,20,https://twitter.com/carlosvargas782/status/1397010878743171076
Ximena007,Ximena007,2021-05-25T02:11:25.000Z,"Mis Respetos de Pié!! Excelente cantada de tabla para ese senado vergonzoso, cómplice y ratero.",,,2,11,https://twitter.com/barilochedapa/status/1397012398800769027
Tirzo Martinez C.,Tirzo Martinez C.,2021-05-25T02:05:51.000Z,"Excelente senadora, con cada palabra los desempolva y quedan con la verdadera cara de facinerosos.",,4,10,41,https://twitter.com/tmcingeniero/status/1397010997043417090
IngNM,IngNM,2021-05-25T02:05:56.000Z,"Mis respetos senadora, así se le canta la tabla de frente a los bandidos!",,1,2,8,https://twitter.com/Ingwnm2011/status/1397011017683673093
Roger Camilo García Aguilar,Roger Camilo García Aguilar,2021-05-25T02:07:57.000Z,"SENADORA MIS RESPETOS QUE VALIENTE, EL VERDADERO URIBISMO ESTÁ REPRESENTADO EN USTED, SIN DOLOR Y SIN ANESTESIA SE HABLA A UN DELINCUENTE COMO PETRO.",,2,10,26,https://twitter.com/RogerCamiloGar3/status/1397011523608920066
GN,GN,2021-05-25T02:08:47.000Z,Maldita psicópata.,,1,,26,https://twitter.com/gekike/status/1397011735438139392
Julian R,Julian R,2021-05-25T02:08:54.000Z,Excelente Dra Cabal así se habla ,,,1,4,https://twitter.com/JulianJR81/status/1397011764928188418
Manuel De La Rosa,Manuel De La Rosa,2021-05-25T02:09:34.000Z,"Replying to 
@MariaFdaCabal",,,2,5,https://twitter.com/mdelarosa777/status/1397011930250948611
Juan pablo,Juan pablo,2021-05-25T02:10:07.000Z,Lo mejor que tiene el centro democrático.,,,2,10,https://twitter.com/jmachado4072/status/1397012069426339840
Contundente y sin miedo.,Contundente y sin miedo.,2021-05-25T02:11:18.000Z,Gracias Maria Fernanda por decirle la verdad a todos esos imbéciles.,,,4,20,https://twitter.com/hever_es/status/1397012369444900865
Blanca,Blanca,2021-05-25T02:12:16.000Z,"Excelente intervención, así se le canta la tabla  a la izquierda",,,1,4,https://twitter.com/BlancaIns4/status/1397012612005695489
Om,Om,2021-05-25T02:12:32.000Z,"Grande mujer, Colombia necesita mujeres de su talande y valentía, Dios la bendiga, nunca se vaya a cansar de defender nuestra Fuerza Pública.",,,1,6,https://twitter.com/ojt82/status/1397012680448303104
katy lorena,katy lorena,2021-05-25T02:14:25.000Z,"Gracias por defender nuestros derechos de la gente de bien, por defender y apoyar a nuestra policía",,3,2,3,https://twitter.com/ktysita16/status/1397013153150611456
YAMILE DUARTE,YAMILE DUARTE,2021-05-25T02:15:07.000Z,Gracias por ser la voz de millones. No podrán. Los buenos somos más ,,1,1,10,https://twitter.com/YAMILEDUARTE1/status/1397013327302205442
PatoSalemi,PatoSalemi,2021-05-25T02:15:15.000Z,"Senadora, mis respeto y total apoyo, ojala nuestro Presidente 
@IvanDuque
 tuviera esa claridad y firmeza en estos momentos",,1,3,8,https://twitter.com/d_salemi/status/1397013361930428418
AMartinez,AMartinez,2021-05-25T02:16:04.000Z,Gracias por expresar lo que muchos Colombianos queremos decir a gritos!! Gracias!!!,,1,9,33,https://twitter.com/luadry1/status/1397013569863045121
PaolaMonroy M,PaolaMonroy M,2021-05-25T02:16:08.000Z,Senadora esa es la realidad que debe saber el mundo ! Excelente,,,3,6,https://twitter.com/MPaolamonroy/status/1397013583138107392
Javier Cardona.,Javier Cardona.,2021-05-25T02:16:28.000Z,"La funcionaria Cabal, tiene una particularidad bastante notable. Sabe interpretar con sus propias palabras, lo que la mayoría de los ciudadanos sensatos queremos decir en el Congreso, pero que no podemos.",,61,75,456,https://twitter.com/JAVIERcardona07/status/1397013668634800129
Kelly Mport,Kelly Mport,2021-05-25T03:25:14.000Z,,,8,18,105,https://twitter.com/e_dithrodriguez/status/1397030973221576704
Kelly Mport,Kelly Mport,2021-05-25T03:25:14.000Z,"0:04
2.4K views",,8,18,105,https://twitter.com/e_dithrodriguez/status/1397030973221576704
Angelines,Angelines,2021-05-25T02:17:03.000Z,"Dra Maria Fernanda le agradesco que nos represente de esa forma en el congreso y enfrente los jefes 
@petrogustavo
 de la violencia, me uno a su voz con el dolor de patria que se siente en su intervencion, los buenos somo más y gracias a personas como usted tenemos voz...",,1,12,22,https://twitter.com/cisne_negro3/status/1397013813518548992
Margarito Thatcher,Margarito Thatcher,2021-05-25T02:18:31.000Z,"Mi voto al Congreso se lo ganó 
@MariaFdaCabal
, esta mujer me representa.",,1,4,27,https://twitter.com/pochomcm/status/1397014182378319872
ARMANDO JAIME,ARMANDO JAIME,2021-05-25T02:18:46.000Z,"MARAVILLOSA  INTERVENCION DE LA SENADORA CABAL, HASTA QUE LE CANTARON LA TABLA A 
@velascoluisf
  , POLITICO QUE SIEMPRE ESTA A FAVOR DE LOS DELINCUENTES GUERRILLEROS, Y SE CREE DE UNA AUTORIDAD MORAL SUPERIOR A LOS DEMAS.

GENIAL DOCTORA CABAL.",,3,3,12,https://twitter.com/MANDOJAIME/status/1397014248698568709
R.A.G,R.A.G,2021-05-25T02:18:48.000Z,"Replying to 
@MariaFdaCabal",,,1,2,https://twitter.com/rodrigoate/status/1397014254050586625
Manuel Fernando Lara,Manuel Fernando Lara,2021-05-25T02:20:38.000Z,"Había que decirlo y se dijo Senadora, usted tiene los bríos que le faltan a muchos de sus colegas. Las cosas como son, con nombre propio y bien clarito.",,1,4,36,https://twitter.com/Sir_Mafer/status/1397014716485099528
ARGYGAR. . BOGOTA.,ARGYGAR. . BOGOTA.,2021-05-25T02:22:53.000Z,,,,2,12,https://twitter.com/argygar/status/1397015282577809410
Jonas.,Jonas.,2021-05-25T02:21:53.000Z,Excelente senadora.,,,,3,https://twitter.com/JonasTafe/status/1397015031880036354
NARVAL,NARVAL,2021-05-25T02:23:18.000Z,,,2,14,39,https://twitter.com/Qir43w0XiGT3gQg/status/1397015386156044291
cielo montoya,cielo montoya,2021-05-25T02:25:35.000Z,"Si, esos viejos decrépitos decidiendo el futuro de más de 48 millones de colombianos, con una Brisa Bolivariana, que no llega al 00.1% de vándalos terroristas pagos....",,6,29,86,https://twitter.com/cielomontoya3/status/1397015962587746304
MikeFortune,MikeFortune,2021-05-25T03:32:48.000Z,Gustado bolivar llama a muchos hampones con criterio y con seguridad. Pero a Petro lo respeta como el más honrrado y por eso es su mayor escudero. Símbolo de transparencia,,2,4,25,https://twitter.com/MikeFortune20/status/1397032877825699843
myriam2019,myriam2019,2021-05-25T02:26:04.000Z,"Excelente senadora por fin alguien haciendo patria por los colombianos de bien y la fuerza pública , Gracias Dios le dará su recompensa ",,7,5,22,https://twitter.com/myriam20191/status/1397016084256104458
Martha C19,Martha C19,2021-05-25T02:26:38.000Z,"Cuántas verdades que muchos quisiéramos decir a esos senadores que se creen dueños de la moral de nuestro país. Primero atacan a la fuerza publica desde twitter y con sus jóvenes protestantes y ahora salen a ""defenderlos"". Hipocritas.",,,2,13,https://twitter.com/Marthaladiestra/status/1397016225427988480
Alejandro Dávila P,Alejandro Dávila P,2021-05-25T02:30:34.000Z,Necesitamos más María Fernandas que mujer Dios mío eso es ser valiente y honesta,,1,6,20,https://twitter.com/josea1742/status/1397017218454638604
Mona Mona,Mona Mona,2021-05-25T02:33:35.000Z,"Replying to 
@MariaFdaCabal",,,1,4,https://twitter.com/MonaMon32029781/status/1397017977187340291
pedro nicolas,pedro nicolas,2021-05-25T02:40:03.000Z,"Que les arda la verdad a estos hdpta. Con montajes quieren engañar a la comunidad internacional pero a nosotros no. Gracias senadora, mis respetos ",,5,9,24,https://twitter.com/PedroNikolasM/status/1397019603608408064
Juan Carlos Pérez Franco,Juan Carlos Pérez Franco,2021-05-25T02:44:10.000Z,"A mi no me gusta este discurso. ME ENCANTA. Senadores del CD, todos a una a desenmascarar Ivan Cepea, Gustavo Petro, Alexander Lopez, Roy Barreras y toda esa caterva de sinvergüenzas que guardan silencio cómplice con los desmanes de la guerrilla",,56,22,179,https://twitter.com/JuanCar81489259/status/1397020640583028738
Kelly Mport,Kelly Mport,2021-05-25T03:24:20.000Z,,,3,5,43,https://twitter.com/e_dithrodriguez/status/1397030747727441920
Al,Al,2021-05-25T02:45:58.000Z,"@MariaFdaCabal
 mi presidente #mariafernandacabalmipresidente",,,4,7,https://twitter.com/AlCarlos212176/status/1397021091047092228
Juan,Juan,2021-05-25T02:46:24.000Z,"Replying to 
@MariaFdaCabal",,,1,4,https://twitter.com/JuanGermanic/status/1397021199549571073
Luis.M,Luis.M,2021-05-25T02:50:42.000Z,Excelente senadora,,1,3,9,https://twitter.com/Luishernandomgl/status/1397022282187513861
MariaMercedesLopez,MariaMercedesLopez,2021-05-25T02:51:23.000Z,"Me encanta esta mujer, dice lo que tiene que decir y hace lo que tiene que hacer.",,3,4,30,https://twitter.com/87_mml/status/1397022457446477825
Pedro Coral Tavera,Pedro Coral Tavera,2021-05-25T02:51:38.000Z,Mafecita que cuando va a devolver el dinero  de agro ingreso seguro y la curul comprada? ,,1,3,23,https://twitter.com/Pecoralt/status/1397022518016360452
Iván Wilches,Iván Wilches,2021-05-25T02:55:19.000Z,"Senadora, excelente jalón de orejas a los bandidos de izquierda, mi admiración y respeto, para cuando su candidatura presidencial? Estamos listos para trabajar en ella, así se habla Senadora",,1,8,57,https://twitter.com/ivanwilches3/status/1397023443569229830
L2000,L2000,2021-05-25T02:56:45.000Z,"El comité de paro son gente enseñada a extorcionar al gobierno, siempre buscando beneficios particulares, hoy se venden a Farcomunes, para tras de ellos ocultar el verdadero objetivo del paro armado.",,,5,17,https://twitter.com/L200033948084/status/1397023804484894723
Soy Yaneth.Bloqueo a quienes me insultan.,Soy Yaneth.Bloqueo a quienes me insultan.,2021-05-25T03:01:27.000Z,"Gracias Dra 
@MariaFdaCabal
 , usted si está con nuestro País Colombia, gracias Por  decir #LasCosasComoSon",,,2,5,https://twitter.com/YanethRa/status/1397024987265990661
Antonio,Antonio,2021-05-25T03:01:28.000Z,Así se habla senadora  la verdad brillo con su intervención en el Congreso ,,,5,16,https://twitter.com/AntonioNey01/status/1397024991938547712
Marcelita,Marcelita,2021-05-25T03:02:07.000Z,"Mi percepción personal, es que por este lado si puede estar la candidata que gane la pelea en el 2022. Tiene el carácter, la entereza y la pasión por Colombia que necesitamos. Piénsenlo ",,1,3,18,https://twitter.com/marcela150522/status/1397025155755433986
jose Fernando,jose Fernando,2021-05-25T03:02:15.000Z,"María Fernanda les canto la tabla a estos APATRIAS que quieren destruir este país y lo están logrando gracias petro, fecode y centrales de ruina",,,18,42,https://twitter.com/josemartinezta/status/1397025191964860419
Edwin Nope Molina,Edwin Nope Molina,2021-05-25T03:07:09.000Z,"Lo que les duele a los políticos de centroizquierda y de la izquierda radical asesina, es que una mujer les diga la verdad, ladrones, corruptos.

Gracias senadora Cabal, por decir lo que millones pensamos",,7,5,34,https://twitter.com/ednomo/status/1397026423345500161
Juan Sebastian Montoya,Juan Sebastian Montoya,2021-06-29T12:56:20.000Z,"Gracias senadora, sigan robando así",,,,1,https://twitter.com/jsmontoya88/status/1409858269577891843
JAVIER MENDEZ,JAVIER MENDEZ,2021-05-25T03:16:34.000Z,"#CabalMeRepresenta
Claridad y contundencia, La institucionalidad se respeta
@PoliciaColombia
@COL_EJERCITO
 
#MolanoSeQueda",,5,33,90,https://twitter.com/JAVIERMENPAL/status/1397028794771382279
JAVIER GONZALEZ GARCIA,JAVIER GONZALEZ GARCIA,2021-05-25T03:19:55.000Z,"Gigante! 
@MariaFdaCabal
 abordó los temas, replicó a Lopez, a Velasco. Exaltó labor de la Policía. Espectacular cuando dijo lo de trofeos y cuando les dijo que salieran a calle si eran tan marxistas, reprochó viaje de desprestigio y recordó curules de impunes. Presidenciable 100%.",,4,4,13,https://twitter.com/JAVIERG96999526/status/1397029635507032068
Juan C Hernandez,Juan C Hernandez,2021-05-25T03:21:01.000Z,"Usted es una señora respetable. Mi admiración total, sus palabras deben retumbar en todas las personas que queremos lo mejor para nuestro país. Dios la bendiga y la proteja siempre.

Usted si me representa. ",,,3,3,https://twitter.com/Juanotalora1984/status/1397029914457554944
orlando pita,orlando pita,2021-05-25T03:21:50.000Z,"Admiración y respeto Senadora; el valor, que le falta a nuestros gobernantes. ",,,6,18,https://twitter.com/orlandopitaga/status/1397030118380429316
Jorge David Vallejo,Jorge David Vallejo,2021-05-25T03:23:06.000Z,"Senadora esta mezclando muchos asuntos de forma descontextualizada y no menciona los abusos y violaciones a los derechos humanos por parte de la fuerza pública. Compare las cifras de ataques a policías y ataques a civiles, y se dará cuenta de que es necesaria una reforma policial",,3,,5,https://twitter.com/jorgedvallejox/status/1397030436459720705
Diego Ricardo Hinestrosa Velez,Diego Ricardo Hinestrosa Velez,2021-05-25T03:23:33.000Z,"Doctora, una sola palabra define su intervención. MAGISTRAL.",,1,2,11,https://twitter.com/RoloVaquero/status/1397030552209870849
Libuso,Libuso,2021-05-25T03:24:42.000Z,"Sin pelos en la lengua, 
@MariaFdaCabal
 le canta la tabla a la ultraizquierda solapada y cómplice de las organizaciones crimínales que tienen bloqueado el país .",,,9,48,https://twitter.com/LibuInes/status/1397030841335824387
yincedsa,yincedsa,2021-05-25T03:25:43.000Z,"Replying to 
@MariaFdaCabal",,,1,3,https://twitter.com/yincedsa/status/1397031095892385793
John Dueñas,John Dueñas,2021-05-25T03:31:55.000Z,Excelente intervención senadora mis respetos,,2,5,9,https://twitter.com/DobleJacks/status/1397032658019000321
Rioske,Rioske,2021-05-25T03:31:58.000Z,"Replying to 
@MariaFdaCabal",,,2,3,https://twitter.com/rioskeca/status/1397032667707756547
WLeonardo,WLeonardo,2021-05-25T03:32:06.000Z,Todo mis respetos señora...en su punto,,,2,6,https://twitter.com/nwleonardo/status/1397032702029746177
choco Pacífico patria de honor,choco Pacífico patria de honor,2021-05-25T03:59:09.000Z,El que planea golpe de estado y también lo dijo en Caracol,,36,45,53,https://twitter.com/Fabit29021254/status/1397039509129342977
Bernabe #Cabal,Bernabe #Cabal,2021-05-25T10:50:15.000Z,"NO a la “educación” gratis para formar terroristas en la U publica con nuestros impuestos, mientras el campesino honesto vice en la miseria y los niños Chócanos y Guajiros mueren de hambre.",,38,15,62,https://twitter.com/pachoran63/status/1397142965399736328
SV-R.A Malone,SV-R.A Malone,2021-05-25T04:34:23.000Z,"@MariaFdaCabal
 puede engatusar a  la recua uribista con su verborrea venenosa, ellos le creen porque son ignorantes y el fanatismo y el odio no les permite ver como esa mafia politiquera a la que pertenece ésta corrupta, porque eso es, se ha enriquecido robando y masacrando.",,3,6,35,https://twitter.com/TrEs_3m/status/1397048377716662272
ALICIA RESTREPO G.,ALICIA RESTREPO G.,2021-05-25T07:35:05.000Z,"Sí, NO los elegimos los ciudadanos ¿por qué 
@IvanDuque
 hace acuerdos con ellos? Y ¿Por qué alcaldes y gobernadores hacen acuerdos con encapuchados terroristas asesinos y violadores de los derechos fundamentales de los ciudadanos secuestrados, agredidos física y psicológicamente?.",,1,7,12,https://twitter.com/AliRestrepo/status/1397093852972978178
martik,martik,2021-05-25T12:50:34.000Z,"Recuerde que Cali la administra un izquierdista 
@JorgeIvanOspina
 BTA igual 
@ClaudiaLopez
 Medellín ni hablar con el bandido 
@QuinteroCalle
 .",,4,7,11,https://twitter.com/martik1214/status/1397173244248133640
SPED,SPED,2021-05-25T11:15:44.000Z,"Esoooo mi senadora, usted si tiene lo que al mismo presidente le falta para cantarles la verdad a esos bandidos, gracias porque al menos vemos que si hay quién nos represente. #Cabalmerepresenta",,7,4,50,https://twitter.com/critico_lo/status/1397149379568488451
Juan Carlos Rocha,Juan Carlos Rocha,2021-05-25T11:19:54.000Z,"Esta mujer, representa el sentir de millones de Colombianos, que ya nos cansamos de que un puñado de resentidos, vándalos, terroristas, comunistas, que sueñan con no trabajar, nos quieran venir a decir como tenemos que vivir nuestras vidas! Colombia dice NO AL COMUNISMO, NO FARC",,2,6,11,https://twitter.com/elrocha23/status/1397150427158781953
Federico Velez,Federico Velez,2021-05-25T11:36:23.000Z,"Doctora  Cabal: ¿por qué no le hace una entrevista pública a Isabel Diaz Ayuso? Ella acabó de humillar a  Iglesias, el Petro español, en las elecciones en Madrid, ella tiene la fórmula para derrotar a los populistas. Que los colombianos sepan que sí se puede vencer ese virus.",,5,17,65,https://twitter.com/FicoVelez/status/1397154576214732801
Andrés López,Andrés López,2021-05-25T11:52:12.000Z,"Todos los q bloquean HOY, son Terroristas, Criminales y la Fuerza Pública debe detenerlos, capturarlos, enfrentarlos. Esto NO se puede aceptar Mas. 
Son TERRORISTAS financiados por la izquierda radical, ""disidencias"" Narcoterroristas  #NoMasBloqueos #NoMasParo #CaliSomosTodos",,30,15,70,https://twitter.com/alopezbu/status/1397158557234106373
dilia,dilia,2021-05-25T12:02:05.000Z,Te amo Senadora. Eres lo máximo!!! ,,,7,15,https://twitter.com/diliarlozano/status/1397161042203975686
De derecha,De derecha,2021-05-25T03:34:01.000Z,Esta es una mujer de hacha y machete se los dijon directo a la cara a esos Hps,,,4,5,https://twitter.com/patripatricia3/status/1397033185914114049
jose Al-VOR #SoyCabal,jose Al-VOR #SoyCabal,2021-05-25T03:36:36.000Z,"Contundente y a la yugular de los izquierdopatas, magistral intervención.",,2,3,10,https://twitter.com/alal2002/status/1397033833371951104
Juanmarrugosuarez,Juanmarrugosuarez,2021-05-25T03:46:52.000Z,"Replying to 
@MariaFdaCabal",,,2,2,https://twitter.com/Juanmarrugosuar/status/1397036420221612032
giovanni fratti,giovanni fratti,2021-05-25T03:47:51.000Z,BRAVO SENADORA !!! BRAVO SEÑORA !!! MIS RESPETOS !!! ASI SE DEFIENDE A LA PATRIA BAJO ATAQUE !!! A LA PATRIA NO SE LE RINDE NUNCA !! DIOS LA BENDIGA SENADORA CABAL !!! DIOS LA BENDIGA !!!,,1,2,10,https://twitter.com/frattigiovanni/status/1397036666947350535
fernandoh,fernandoh,2021-05-25T03:51:42.000Z,"Guapa, Guapísima.
Enorme admiración y orgullo estar representado por 
@MariaFdaCabal",,,1,4,https://twitter.com/fernando_herreh/status/1397037633117827074
Julius,Julius,2021-05-25T04:01:17.000Z,"La felicito senadora Cabal, ya quisieramos  tener en el Peru un mienbro de nuestro congreso con su enteresa y valentia.",,10,1,3,https://twitter.com/echeito/status/1397040047803805698
Ana,Ana,2021-05-25T04:01:59.000Z,JAJAJAJAJAJAJAJA QUE ???,,1,,,https://twitter.com/AnaHiddleston/status/1397040220722368517
Eskél,Eskél,2021-05-25T04:05:31.000Z,Señora Cabal si se anima a ser candidata a la presidencia cuente con mi voto.,,1,2,4,https://twitter.com/bonguero042877/status/1397041112670429189
Lili ®,Lili ®,2021-05-25T04:10:57.000Z,"Gustavo Bolivar campante incitando a la insurrección, a la violencia.
Van a negar que lideran la Toma Guerrillera de las ciudades ?",,1,8,11,https://twitter.com/Lilibsp01/status/1397042478600138755
Kordova,Kordova,2021-05-25T05:12:08.000Z,"Gracias!!! Pero estoy muy preocupado por el futuro de la patria, al ver que los organos de control, nada hacen contra los terroristas sentados en el congreso!! 
@PGN_COL
 @FiscaliaCol",,1,5,10,https://twitter.com/JJkordova/status/1397057877144227840
⚅B@pti$@m @ndr€$⚄ anbatmay@gmail.com,⚅B@pti$@m @ndr€$⚄ anbatmay@gmail.com,2021-05-25T10:21:26.000Z,"bravo, bravo senadora eres de los s míos",,,2,8,https://twitter.com/anbatmay/status/1397135716384223232
Adri,Adri,2021-05-25T10:54:31.000Z,Y así pensamos la mayoría de colombianos ,,1,2,23,https://twitter.com/Jr_Adri_/status/1397144038441201665
Horacio Pantoja V.,Horacio Pantoja V.,2021-05-25T11:11:45.000Z,"Felicitaciones Dra Ma Fernanda por su intervención anoche !
Al Pan...Pan y al Vino...Vino !
Requerimos un Líder con la fuerza suficiente para derrumbar argumentos y situaciones fabricadas por una Izquierda soez e ignorante !!",,,5,15,https://twitter.com/horapanto/status/1397148378023223296
Juan Guillermo Vasquez,Juan Guillermo Vasquez,2021-05-25T11:19:51.000Z,"Así es,los títeres del bandido de las bolsas deberían estar presos hace rato lo mismo que su autor intelectual de este desastre,NO más Petro 
NO más Farc,NO mas Paro,NO más Santos,NO mas la izquierda criminal y corrupta,NO más Anarquía.",,1,7,21,https://twitter.com/JuanGui39969790/status/1397150414815043594
Maria Olano - Bot según los mamertos.,Maria Olano - Bot según los mamertos.,2021-05-25T11:34:25.000Z,"¿Quién dijo María Fernando Cabal? 

Es una dura sin duda alguna!",,,1,6,https://twitter.com/MariOlano/status/1397154079449698313
Luz,Luz,2021-05-25T12:11:28.000Z,"Maravillosa 
@MariaFdaCabal
 como siempre contundente, gracias por representar y ser la voz de muchos Colombianos que tenemos clara la verdadera intención de los promotores de odio  terrorismo y desestabilización de las instituciones. Gracias",,1,4,6,https://twitter.com/Luz_Luzo_p/status/1397163405585354754
LUZ ELENA H O,LUZ ELENA H O,2021-05-25T12:12:13.000Z,Felicitaciones por su excelente intervención. Contundente. Nos dio alivio luego de escuchar esa inmunda izquierda,,2,8,31,https://twitter.com/luzh2608/status/1397163591917256705
Mary,Mary,2021-05-25T12:24:47.000Z,"Así se habla Senadora 
@MariaFdaCabal
 ",,1,6,26,https://twitter.com/MarySol8920/status/1397166755139706885
