nombre,usuario,fecha,texto,emoticon,cantidad_comentarios,cantidad_likes,cantidad_retweets,link
Nicolás Merchán,Nicolás Merchán,2021-05-20T13:07:45.000Z,"Llevamos más de 20 años del narco estado , corrupto , asesino y embaucador",,,,,https://twitter.com/NICOMERCHAN3/status/1395365630187028483
El Sofista,El Sofista,2021-05-20T13:08:08.000Z,"Esta señora de vdd es politóloga y, además, senadora? Qué vergüenza.",,,,,https://twitter.com/ElArgonauta5/status/1395365728115695618
Carlomagno,Carlomagno,2021-05-20T13:10:38.000Z,Enserio usted es senadora que comentario tan ignorante,,,,,https://twitter.com/Carloma86998538/status/1395366355247980544
1000.1000,1000.1000,2021-05-20T13:10:41.000Z,"Y ustedes llevan más de 100 años de saqueos, robos, despojo de tierras, masacres y hoy Colombia marcha porque no quiere seguir en semejante crueldad.",,,,,https://twitter.com/VictorN07305815/status/1395366369135312899
Yenny Rocio Niño N,Yenny Rocio Niño N,2021-05-20T13:10:50.000Z,Dique ya nos tenia  cómo Venezuela,,,,,https://twitter.com/yennyrocio2010/status/1395366406187782148
Carlos Carvajal M,Carlos Carvajal M,2021-05-20T13:11:19.000Z,Llevamos son 200 años de feudalismo,,,,,https://twitter.com/CarvajalMCarlos/status/1395366527898198018
Enrique el panda,Enrique el panda,2021-05-20T13:11:54.000Z,El uribismo volvió esto como Venezuela. Hay que fingir sorpresa,,,,,https://twitter.com/Enrique_elpanda/status/1395366673805369356
oscar meza salas,oscar meza salas,2021-05-20T13:12:12.000Z,Y DE QUIÉN ES LA CULPA? LA CULPA ES DE LA REFORMA TRIBUTARIA Y LA REFORMA DE LA SALUD AUSPICIADA Y PROPUESTA POR EL PARTIDO DE GOBIERNO. LA CULPA ES DE LA POBREZA DE LA GENTE Q NO SE COME SUS TRES COMIDAS DIARIAS...,,,,,https://twitter.com/oscareme/status/1395366749332295681
Juan Prada Goyeneche,Juan Prada Goyeneche,2021-05-20T13:12:44.000Z,Usted qué sabe de comunismo si ni entiende que usted y su esposo son gamonales? Estúpida.,,,,,https://twitter.com/GoyenechePrada/status/1395366884736966656
Héctor Elías Pineda Salazar,Héctor Elías Pineda Salazar,2021-05-20T13:17:10.000Z,Cabal comunismo,,,3,10,https://twitter.com/tikopineda/status/1395368001747275790
Sandro Vargas,Sandro Vargas,2021-05-20T13:17:43.000Z,"Replying to 
@MariaFdaCabal",,,,5,https://twitter.com/vargasasandro/status/1395368137256804353
NANA (La negra ),NANA (La negra ),2021-05-20T13:17:44.000Z,"Pues no tenemos Presidente, ni alcalde, ni gobernador. 
Los caleños estamos solos y si nos defendemos, somos paracos.",,1,3,8,https://twitter.com/Martha_LaNana/status/1395368142088585217
Antagonista de la corrupción,Antagonista de la corrupción,2021-05-20T13:17:45.000Z,"Replying to 
@MariaFdaCabal",,,,2,https://twitter.com/CarrArmando/status/1395368146802991106
Vox Populi,Vox Populi,2021-05-20T13:17:54.000Z,"Llevamos 20 años de uribismo y masacraron, despojaron, robaron, traficaron y quebraron al país. Es debido a los hampones como los del Centro Democrático que Colombia ya es calificado como uno de los países más corruptos del mundo.
Dejen al país en paz, mafiosos de mierda.",,2,21,80,https://twitter.com/TiteresAnti/status/1395368184874774530
IVAN MORALES. 0007,IVAN MORALES. 0007,2021-05-20T14:45:09.000Z,"#EnPocasPalabras | El gran matrimonio de María Fernanda Cabal y José...
#EnPocasPalabras les decimos que el gran matrimonio de María Fernanda Cabal y José Félix Lafaurie, #NoNosVanACallar. 
youtube.com",,,3,7,https://twitter.com/ivan_0007/status/1395390139954774017
Pedro Luis Ramírez B,Pedro Luis Ramírez B,2021-05-20T13:18:28.000Z,"Y lo que falta, China tardó 30 años al menos para llegar a perfilarse como potencia con él comunismo. Jajajajajaj",,,,4,https://twitter.com/pelurabar/status/1395368327212580864
No a CRRPTS,No a CRRPTS,2021-05-20T13:19:02.000Z,Jajajajaja diga la verdad a su paraco de esposo se le está dañando la comisión del 5%...ladrones hptas...,,,1,2,https://twitter.com/OskarHernndez0/status/1395368470376812549
Sergio,Sergio,2021-05-20T13:19:13.000Z,"Tres años de gobierno y el país quebrado.

Una gran muestra que nos regalan los que todo lo quieren robado.

#VivaElParoNacional",,2,4,28,https://twitter.com/Sergio27Arias/status/1395368514924552211
Misalar,Misalar,2021-05-20T13:26:27.000Z,"""los que nunca han trabajado"" dice la que compró la curul y no paga renta
#VivaElParoNacional #ElParoNOPara 
#EsmadAsesinoYViolador",,1,,18,https://twitter.com/miansalar/status/1395370335155929088
XXX CONVERGE,XXX CONVERGE,2021-05-20T13:19:30.000Z,Está vieja tiene toda la razón. Está mierda es puro comunismo ,,5,18,24,https://twitter.com/DANZETACOMUNICA/status/1395368585527271428
Santiago,Santiago,2021-05-20T20:05:06.000Z,JAJAJAJAJAJAJA,,,,2,https://twitter.com/Santxox/status/1395470660168785937
José Gilberto Jiménez Álvarez,José Gilberto Jiménez Álvarez,2021-05-20T13:19:54.000Z,"Uribe, Molano y Zapateiro son los comunistas que mandan hace 20 días? Odio a esos comunistas.",,1,8,51,https://twitter.com/Gilbert27082235/status/1395368687067144194
Don Gato!!!,Don Gato!!!,2021-05-20T13:20:39.000Z,"No Cabal, digamos la verdad, la carne esta cara porque los grandes productores se pusieron de acuerdo para subir los precios, obvio JFLF va a comisionar...

Uds trajeron al comunismo, a uds lo que les duele es que el pueblo despertó y les aungustia perder inminentente el poder.",,1,17,128,https://twitter.com/BetoSFernandez/status/1395368875408207874
Carlos London,Carlos London,2021-05-20T13:39:05.000Z,Excelente,,,1,7,https://twitter.com/vital_impulso/status/1395373517420605445
Angie #SOSColombiaDDHH,Angie #SOSColombiaDDHH,2021-05-20T13:21:21.000Z,20 años de uribismo y narcotráfico!,,,,13,https://twitter.com/Maria_rua85/status/1395369053766754304
Oz,Oz,2021-05-20T13:21:27.000Z,"Jajajjajajajajajajajajajajajajjjaajajajajajajjajajajaa
¿Estás con miedo Mafe? ¿O solo eres una boba cagada? ",,,,3,https://twitter.com/OzFromOz/status/1395369078240555014
Angelica,Angelica,2021-05-20T13:21:32.000Z,"Llevamos, 20 años de comunismo, en el Pacífico, la guajira, estamos a costumbrados a la leña, y a no comer carne, a educación en escuelas sin techo, unos días más con esto creo que no nos afecta si estamos acabando con la corrupción de ustedes",,,,2,https://twitter.com/Angelic45427107/status/1395369099354648581
Sandra Sua,Sandra Sua,2021-05-20T13:21:39.000Z,"Hablo la loca! . Ahora que lo dice, eso de andar matando a los manifestantes hace del uribismo puro comunismo.",,,2,12,https://twitter.com/sandrasua1/status/1395369127754280966
Andrea Roa,Andrea Roa,2021-05-20T13:21:53.000Z,Guess what?,,1,6,59,https://twitter.com/andrearoae/status/1395369186344542217
Andrés Benavides,Andrés Benavides,2021-05-20T13:20:28.000Z,"Eso pasa cuando se llega al senado con votos comprados, ni se enteran de quién es el presidente ni como funciona el país",,,,1,https://twitter.com/an3benavi2/status/1395368830554214403
LA PAJARITA,LA PAJARITA,2021-05-20T13:22:03.000Z,Habló la ama de casa ,,,1,26,https://twitter.com/DILISACLA/status/1395369228434386947
#FranciscoUrrego,#FranciscoUrrego,2021-05-20T13:23:00.000Z,Carne al 150 % su marido debe estar feliz !  o las vacas están cobrando más jajaja  mecanismos unas ganas de volverme vegetariano para que su marido no se gane el 5%,,,4,20,https://twitter.com/PachoUrrego/status/1395369466721148930
GATO HPTA,GATO HPTA,2021-05-20T13:23:24.000Z,Shitooooo la jeta vieja pentadoblehptaaaaaaa,,,,1,https://twitter.com/ElManDeLosTatto/status/1395369568164622342
barberoloco1,barberoloco1,2021-05-20T13:23:41.000Z,"María Fernanda, soy Bogotano de nacimiento, y Venezolano por convicción y adopción, luego de más de 4 décadas viviendo en Caracas y regresar por ser perseguido político de la TIRANÍA GENOCIDA, me causa profunda tristeza ver el peligro que corre la DEMOCRACIA de Colombia.",,,8,16,https://twitter.com/barberoloco1/status/1395369641107668994
Lord Henry Wotton,Lord Henry Wotton,2021-05-20T13:24:29.000Z,Todo está llevado del putas y la peligrosa Banda Criminal Armada y Narcotraficante del Uribismo sigue robandonos.,,,,1,https://twitter.com/LordHenryWotto2/status/1395369840479768577
David Mena,David Mena,2021-05-20T13:24:32.000Z,"Es chistoso ver cuando está brutica dice que Duque es comunista, además es más chistoso aún darse cuenta que la escasez de carne es básicamente por la exportación masiva de carne a otros continentes y no por el paro, tarada.",,1,,9,https://twitter.com/CarlosDavMe/status/1395369854652321793
Ignacio Manuel Epinayu Pushaina,Ignacio Manuel Epinayu Pushaina,2021-05-20T13:24:35.000Z,He aquí una brillante politóloga...,,,1,1,https://twitter.com/ignacioepinayu/status/1395369865754591233
Carolina Duque,Carolina Duque,2021-05-20T13:24:35.000Z,"¿Cómo así? ¿Ya Duque entregó el poder? ¿Es tan pusilánime que entregó el poder al supuesto comunismo? No tenía ni idea, ¿Eso cuando fue?",,,5,109,https://twitter.com/duque_neira/status/1395369866035617799
#FranciscoUrrego,#FranciscoUrrego,2021-05-20T13:24:38.000Z,"Hay crisis de gobernabilidad? Si! Zapa zapateiro es quien gobierna,  dígale a SU presidente,  el de ka guitarra que se haga a un lado.. con la vice claro",,,4,2,https://twitter.com/PachoUrrego/status/1395369876965965826
Wilfrant Castillo,Wilfrant Castillo,2021-05-20T13:24:42.000Z,Ese discursito mi querida caradechancla ya no se lo come nadie incluso muchos uribestias ya despertaron y les están soltando la mano .,,,,2,https://twitter.com/WilfrantCastil3/status/1395369895655841802
¿Qué pasó?,¿Qué pasó?,2021-05-20T13:24:44.000Z,"Lo mejor de todo es que el congreso está conformado en su mayoría por narcos o heredereos de ellos, por ultraderechistas y para colmo de males un presidente inepto que le quedó grande todo. Así que vaya con su hpta payasada a otra parte inútil que son ustedes los que desgobiernan",,,,1,https://twitter.com/OtroCovid19/status/1395369902677151746
Mónica A. Guzmán,Mónica A. Guzmán,2021-05-20T13:24:45.000Z,Carne más cara y resulta que es su esposo el que está en fedegan. Casualidad? No,,1,,,https://twitter.com/MoniMoniGuzman/status/1395369909060780038
Don Critico,Don Critico,2021-05-20T13:24:47.000Z,"Señora, llevamos 22 días de represión por parte del Estado que por lo demás, es de derecha. 22 días de violación de los DDHH por parte de las FFMM. En Colombia no existe un gobierno comunista, pues el ejecutivo y las mayorías del poder legislativo están en manos de la derecha.",,1,,3,https://twitter.com/ElQueLosCritica/status/1395369915960418307
#FranciscoUrrego,#FranciscoUrrego,2021-05-20T13:25:42.000Z,En Venezuela hay mejores buses.,,,1,2,https://twitter.com/PachoUrrego/status/1395370148618514437
Daniel Ramírez Toledo,Daniel Ramírez Toledo,2021-05-20T13:25:51.000Z,"Ay Mafe, que pena que seas exalumna de Los Andes.",,,,1,https://twitter.com/dframirezt/status/1395370183175380992
DARKSIDE,DARKSIDE,2021-05-20T13:26:04.000Z,"La carne no se vende por culpa de los bloqueos !!

Despierte señora descabaliada !!

Mientras el hampón de su marido siga recibiendo coimas de los ganaderos ningún colombiano seguirá comprando y comiendo esa carne rancia !!!",,,,2,https://twitter.com/Hardman007gmai2/status/1395370239270039559
Mauro G.,Mauro G.,2021-05-20T13:26:19.000Z,"Llévanos 20 años de Uribismo y no ha cambiado nada para los pobres. Eso no es lo mismo.?
Con refritos de Castro chavismo no van a poner otro pelele, para que masacre población cada vez que se manifieste por reclamos justos.",,,3,44,https://twitter.com/Mauro0269068738/status/1395370302478114820
#FranciscoUrrego,#FranciscoUrrego,2021-05-20T13:26:33.000Z,"@IvanDuque
 que ud es comunista, le mandan a decir.",,,4,3,https://twitter.com/PachoUrrego/status/1395370359701049350
Ferd'nand,Ferd'nand,2021-05-20T13:26:37.000Z,Días de ensayo de paro COMUNISTA !,,,2,,https://twitter.com/villai44/status/1395370376201482245
Kiluni. 222 11:11,Kiluni. 222 11:11,2021-05-20T13:27:16.000Z,"Replying to 
@MariaFdaCabal",,,1,15,https://twitter.com/Kiluni1/status/1395370542249562125
Zumbambico,Zumbambico,2021-05-20T13:27:26.000Z,"Tranquila, que el corrupto de su marido no sufre de desabastecimiento de carne. Por el contrario, vacunando a los ganaderos con el 5% sus ganancias se cotizan al alza.

Vaca muerta.",,,,2,https://twitter.com/Pelagato0285/status/1395370582317936647
#FranciscoUrrego,#FranciscoUrrego,2021-05-20T13:27:31.000Z,"@IvanDuque
 hágase respetar uno le dice Títere y la otra Comunista.",,,4,19,https://twitter.com/PachoUrrego/status/1395370604811931649
DARKSIDE,DARKSIDE,2021-05-20T13:27:36.000Z,Respondan por esto delincuentes!!,,,4,24,https://twitter.com/Hardman007gmai2/status/1395370624974000130
Nat Vanegas,Nat Vanegas,2021-05-20T13:28:14.000Z,23 días de comunismo... Por favor,,,,2,https://twitter.com/dinativa86/status/1395370784189788165
valentina vega,valentina vega,2021-05-20T13:28:31.000Z,Disque comunismo!  hasta mi perra entiende más de política que esta pendeja!!!!,,2,1,24,https://twitter.com/Valenv36763489/status/1395370855685836800
Luis Fernando Mesa A,Luis Fernando Mesa A,2021-05-20T14:00:15.000Z,Lo triste Valentina es que aunque no lo creamos hay personas que aplauden todo lo que dice esa energúmena.,,1,,1,https://twitter.com/luisfmesaa/status/1395378842890559491
Andres,Andres,2021-05-20T13:29:00.000Z,"El uribismo acabó con Colombia, nos volvimos Venezuela. 

#UribeEsElCancerDeColombia",,,5,20,https://twitter.com/andresdilin/status/1395370978386096129
Jhon Jairo,Jhon Jairo,2021-05-20T13:29:13.000Z,"Venga bruja, aquí dice anti uribismo, no comunismo.",,2,18,304,https://twitter.com/jhon_44/status/1395371031422963715
"Anti - Comunista, Socialista y Mamerto!","Anti - Comunista, Socialista y Mamerto!",2021-05-20T19:24:10.000Z,El comunismo siempre ha sido lo opuesto al uribismo.,,3,,2,https://twitter.com/ballen_deiby/status/1395460359113351172
daniel felipe osorio,daniel felipe osorio,2021-05-20T13:29:15.000Z,El capitalismo es comprar votos a 200 mil o cobrar “vacuna” del 5% a los asociados?,,,,2,https://twitter.com/feliposo10/status/1395371040335872003
Hermes T.,Hermes T.,2021-05-20T13:29:32.000Z,Es en serio??,,,1,11,https://twitter.com/alberto10201986/status/1395371110284267522
Colombia a la Deriva,Colombia a la Deriva,2021-05-20T13:30:12.000Z,Uribismo = Comunismo,,,3,5,https://twitter.com/VargasEsVil/status/1395371278828199936
Deuterio,Deuterio,2021-05-20T13:30:24.000Z,"Ustedes llevan desde épocas coloniales robándose el país. Hemos vivido guerras y guerras por su hambre de dinero y su ambición. Ustedes se han robado los recursos del país y siempre buscan excusas para culpar a otros. Dejen de robar y verán que esto cambia, cínicos",,1,15,252,https://twitter.com/alquimista1213/status/1395371331680718854
Lean,Lean,2021-05-20T13:30:36.000Z,Pequeña monstruo vamos para 20 años de Paraquismo y mire el resultado.,,,,2,https://twitter.com/Lean_Oro/status/1395371381722861581
Antagonista de la corrupción,Antagonista de la corrupción,2021-05-20T13:31:13.000Z,Trabaje vaga y estudie que le falta mucha coherencia.,,,1,4,https://twitter.com/CarrArmando/status/1395371537323208704
Jhon Jairo,Jhon Jairo,2021-05-20T13:31:43.000Z,"Con una verdadera ley anticorrupción y una equitativa reforma tributaria, que ponga entre muchas otras cosas a pagar impuestos a latifundios improductivos, habrá hasta para construir un metro.",,,1,2,https://twitter.com/jhon_44/status/1395371662544183300
Colombia a la Deriva,Colombia a la Deriva,2021-05-20T13:31:49.000Z,Llevamos 3 años de comunismo,,,1,2,https://twitter.com/VargasEsVil/status/1395371688108376064
Lᥲ ᥴhιᥴᥲ dᥱᥣ Aρto ₈₀₃,Lᥲ ᥴhιᥴᥲ dᥱᥣ Aρto ₈₀₃,2021-05-20T13:32:32.000Z,"Zánganos como Ud que viven del pueblo son ""una pequeña muestra que nos regalan los que nunca han trabajado y anhelan una Venezuela en Colombia""

Solo en este país compran votos pero el principal beneficiado sigue en el cargo...Todo se hizo a mis espaldas y no pasa nada",,,,14,https://twitter.com/Ssarmiii/status/1395371864998940675
JHON JAIRO,JHON JAIRO,2021-05-20T13:13:22.000Z,"¿Pero no es capitalismo el que está gobernando?, ¿El tiene más bancada en el Senado, el que tiene presidente, el que tiene fiscalía, policía, ejercito etc...? Por qué siempre culpan a los demás ¿Ustedes son seres perfectos que no cometen error?",,,,,https://twitter.com/jhonjairomr/status/1395367042753175559
pregunte por lo que no vea,pregunte por lo que no vea,2021-05-20T13:13:48.000Z,Ya duque se rindió por completo ante la china?,,,,,https://twitter.com/Si_Hay_Cospire/status/1395367152291549184
REMBERT,REMBERT,2021-05-20T13:14:01.000Z,"¿Una pregunta 
@MariaFdaCabal
 
Usted ah trabajado?.",,,,,https://twitter.com/rembert_rosado/status/1395367205504757762
Josejuaquin,Josejuaquin,2021-05-20T13:15:10.000Z,"Ve contanos sobre el 5% de comisión, que recibe tu marido por el cierres de establecimientos de sus agremiados.",,,,,https://twitter.com/FERIASANTONIO/status/1395367498313240579
Xavier Antaño,Xavier Antaño,2021-05-20T13:15:41.000Z,,,,,,https://twitter.com/XavierCriado33/status/1395367626541514753
César A. Cornejo M.,César A. Cornejo M.,2021-05-20T13:16:13.000Z,Pero es que a caso el Presidente no se llama Ivan Duque?,,,,,https://twitter.com/CornejoCsar/status/1395367759203217413
Alex T.,Alex T.,2021-05-20T13:16:23.000Z,"Tiene toda razon, solo que este momento de Colombia es la apertura del camino para cualquier candidato de la izquierda, más adelante diran que todo es culpa de la derecha que siempre ha gobernado y que es la respuesta de un pueblo a tantos años de opresión esclavista. Recuerde.",,,,,https://twitter.com/kosantashinobi/status/1395367803729940482
Diego Vargas T,Diego Vargas T,2021-05-20T13:17:03.000Z,A uste le hacen el 5% de descuento por ser esposa del ladrón de Fedegan,,,,,https://twitter.com/diegovargast19/status/1395367971888013317
Gabriel Muñoz,Gabriel Muñoz,2021-05-20T13:17:12.000Z,"@jflafaurie
 debe estar feliz recibiendo ""bonificaciones"" por los negocios que realiza 
@Fedegan
 cuando supuestamente la carne tiene un sobrecosto del 150%.",,,,,https://twitter.com/gabrielms_7/status/1395368008055468038
Luis López,Luis López,2021-05-20T13:17:13.000Z,Yo siento que llevamos 20 años de comunismo con el uribismo al timón!,,,,,https://twitter.com/LuisLiopt/status/1395368014011305984
Contexto y Educación.,Contexto y Educación.,2021-05-20T13:26:33.000Z,"Las vacunas las colocan lis ricos en los cargos, o llevamos 30 años de vacunas a los pobres con malos salario y hambre, saque un poco de carne y del 5% a los pendejo de fedegan y compra en miami",,,,1,https://twitter.com/ElpiopiodelaTAD/status/1395370363178135552
Jimmy,Jimmy,2021-05-20T13:26:34.000Z,"Replying to 
@MariaFdaCabal",,,,1,https://twitter.com/Jimmy01463032/status/1395370364298014726
El fantástico país de Duque,El fantástico país de Duque,2021-05-20T13:27:02.000Z,Me lo viene a decir una persona estrato 8 que tiene todas las comodidades de este platanal...,,,,1,https://twitter.com/normiehello/status/1395370484540321797
Pedro ....,Pedro ....,2021-05-20T13:27:10.000Z,Adivinen qué? Son 30 años de Uribismo...,,,,1,https://twitter.com/PedroMendietaP/status/1395370518228963329
Alejandra Porras O.,Alejandra Porras O.,2021-05-20T13:27:41.000Z,"Si señora el presidente de Colombia es 
@IvanDuque
 y nos llevó a ese panorama tan desolador. Pero acompañado de su partido. No se haga la loca",,,,1,https://twitter.com/jaleita77/status/1395370648315351043
yesojimenez834@gmail.com,yesojimenez834@gmail.com,2021-05-20T13:27:42.000Z,Qué descaro esté gobierno corupto y meskino cón él pueblo dueles Colombia tanta corupccion justicia nos están matando Vergüenza,,,,1,https://twitter.com/yesojimenez834/status/1395370652228534274
