nombre,usuario,fecha,texto,emoticon,cantidad_comentarios,cantidad_likes,cantidad_retweets,link
W.B,W.B,2020-12-01T20:10:50.000Z,"El hecho que se destine mucho dinero en un rubro no se traduce en calidad, sin contar que con la corrupción del gobierno, los dineros no llegan completos.",,1,,,https://twitter.com/William_b12/status/1333866166763270147
JΛNDR3S,JΛNDR3S,2020-12-01T16:17:00.000Z,Pero si usted mismo ha dicho que no sabe cuáles son las necesidades de los maestros y tampoco acompaña a los estudiantes en sus protestas y reclamos.,,24,87,279,https://twitter.com/JANDR3S__/status/1333807320590127104
SAQUEMOS ESTOS CORRUPTOS!,SAQUEMOS ESTOS CORRUPTOS!,2020-12-01T17:15:04.000Z,Que vergüenza este señor!,,,1,12,https://twitter.com/DanaRevolucion7/status/1333821933377490946
HERNANDO ARISTIZABAL URIBE,HERNANDO ARISTIZABAL URIBE,2020-12-01T16:21:54.000Z,"De acuerdo, hay que generar un consenso, que determine las pautas de un programa político, enfocado en enfrentar la realidad. Este señor no ha podido superar las ballenas...",,1,6,52,https://twitter.com/HERNANDOARISTI4/status/1333808553300201472
Hijos del Jaguar,Hijos del Jaguar,2020-12-01T16:19:10.000Z,"Lo primero sería que usted se educara. Desconoce este país completamente. Ignora a los estudiantes y a los profesores, y ahora sale a decir que le apostaría a la educación. Qué tipo tan insulso.",,,1,8,https://twitter.com/hamakakeru/status/1333807865153380353
PatriaTeAdoro,PatriaTeAdoro,2020-12-01T16:19:54.000Z,Entonces dígale a sus camaradas de las FARC-ELN que dejen de matar secuestrar y extorsionar o acaso ellos no son los que hacen la guerra con su maldito negocio de Cocaina y minería ilegal??,,1,22,43,https://twitter.com/PaterMionostro/status/1333808047047794688
chigo,chigo,2020-12-01T23:37:18.000Z,Falso entregado,,,,1,https://twitter.com/chigo58336410/status/1333918124748517377
Maffe Novoa,Maffe Novoa,2020-12-01T16:20:19.000Z,"Ay cállese que UD no apoya ni a los estudiantes de las universidades públicas.

Ud es un morrongo ballenero",,2,,140,https://twitter.com/maffenovoa/status/1333808152672923648
Carepato,Carepato,2020-12-02T01:02:21.000Z,soy fan de este comentario ,,,,3,https://twitter.com/carepat0/status/1333939528474775555
Carmenza Castillo,Carmenza Castillo,2020-12-01T16:21:47.000Z,"Leyó lo que escribieron? Seguir regalando nuestra plata, para que vivan cuál millonarios ignorantes y siga la educación en último lugar, gracias a su vagancia? Ni toda la plata del mundo, satisfaría sus egos, odios y resentimientos. Piense señor. Deje de prometer incoherencias.",,,2,7,https://twitter.com/MenchoCastillo/status/1333808524015628296
CPCardozo,CPCardozo,2020-12-01T16:23:14.000Z,"Hay Nooo otra vez este tibio con su populismo desbordado, ya Callese que desespera, incapaz..",,,3,48,https://twitter.com/cielope021/status/1333808886676074496
Felipe Segundo,Felipe Segundo,2020-12-01T16:25:56.000Z,P O P U L I S M O   P U R O  Y  D U R O...,,,5,23,https://twitter.com/FelipeSegundo71/status/1333809568653172738
alfredovargo,alfredovargo,2020-12-01T16:26:04.000Z,"Fajardo, Lo invito a que vea esa entrevista como va a prometer algo en el cual usted mismo dice desconocer? Demagogia no más prometiendo cosas de pactos de educación cuando ni sabe en dónde está parado",,2,1,15,https://twitter.com/CABLEPOLOMBIA/status/1333809599665868800
alfredovargo,alfredovargo,2020-12-01T20:55:24.000Z,"From 
alfredovargo",,,,4,https://twitter.com/CABLEPOLOMBIA/status/1333877382671986689
pablo robayo,pablo robayo,2020-12-01T16:27:17.000Z,"Lo que está haciendo Duque por la educación no tiene antecedentes, y usted no tiene la decencia de reconocerlo.",,1,11,25,https://twitter.com/pablorobayov/status/1333809906747633664
Adriana María Mejía Aguado,Adriana María Mejía Aguado,2020-12-01T16:31:15.000Z,".
@petrogustavo
 el próximo presidente de Colombia con su proyecto político de la 
@ColombiaHumana_
 propone EDUCACIÓN SUPERIOR PÚBLICA GRATUITA Y DE CALIDAD",,1,13,89,https://twitter.com/ammejiaaguado/status/1333810905344258056
Milton Friedman,Milton Friedman,2020-12-01T23:10:27.000Z,"Si cuénteme como la va a financiar? Cual su propuesta de educación superior con empleo formal? Por que más vale no generamos inversión de las empresas privadas en la educación para apalancar el empleo ? Ah y le aseguro que 
@petrogustavo
 jamás va a ser presidente",,1,,,https://twitter.com/DanielG_C/status/1333911367393435649
Colombia libre,Colombia libre,2020-12-01T16:32:14.000Z,A ud solo lo sube la registraduria,,,1,12,https://twitter.com/fercholoza/status/1333811153902981120
Javier Adaime S.,Javier Adaime S.,2020-12-01T16:34:04.000Z,Recuerdo a Pastrana con el mismo discurso de la educación.,,2,7,191,https://twitter.com/JavierAdaime/status/1333811614324232196
Edwin muñoz,Edwin muñoz,2020-12-01T17:23:13.000Z,Duque tambien decia lo mismo.,,3,3,113,https://twitter.com/chewinmunoz/status/1333823981678432257
Andrea,Andrea,2020-12-01T16:36:26.000Z,"El que se queda cagando cuando los estudiantes marchan, si claro.",,2,2,39,https://twitter.com/Andrea_Q23/status/1333812209319899138
Daniel R,Daniel R,2020-12-01T16:39:20.000Z,"Todos dicen lo mismo, lugares comunes, frases de cajón. La estupidizacion de la política",,,3,58,https://twitter.com/DanielRMed/status/1333812937639800834
Mabeltran,Mabeltran,2020-12-01T16:47:31.000Z,"Si no es con Fraude lo dudo,está seguro con la registraduría,fiscalía de bolsillo?
Recuerde el ÑEÑE lo murieron,la Daza,Merlano esfumadas,cuente cua es tu corrupto,ya sabemos q Claudia le pone votos,Tomas consigue a los tontos Robledo divide aporta,la educación bandera d Petro",,1,7,102,https://twitter.com/Mabeltran19/status/1333814998481702912
ElRodry,ElRodry,2020-12-01T16:52:50.000Z,Sus posibilidades de ser presidente,,1,4,36,https://twitter.com/ElRoRodry/status/1333816338146603014
#PetroPresidente2022,#PetroPresidente2022,2020-12-01T19:09:09.000Z,Fajardo es en este momento es el distractor electoral. Hoy desde el Ubérrimo se está orquestando el mayor fraude electoral para 2022. Están modificando la metodología de la registraduría a conveniencia para dejarle listo el camino a Tomás Uribe quien va a ser el que dice Uribe.,,,2,17,https://twitter.com/AlertaRoja_Col/status/1333850641551282178
Andrés O,Andrés O,2020-12-01T16:54:00.000Z,"La realidad es que nombra a Carrasquilla de Min de Hacienda.
Uribe Min de Defensa.
Peñalosa Min de Vivienda.
Goebertus Min Educacion
Duque Min de Turismo
Nestor Martines Min Justicia

Y así... Eso es lo que haría. Seguir con la misma basura.",,,1,36,https://twitter.com/IngOrtega06/status/1333816632481898505
Sara Manuela,Sara Manuela,2020-12-01T16:55:18.000Z,47 billones de pesos van a la educación no es recursos es optimizarlos y eso no le gusta ala mafia de fecode.,,1,3,4,https://twitter.com/sapema89/status/1333816957473349632
Carlos A Sánchez L,Carlos A Sánchez L,2020-12-01T23:49:24.000Z,"seguro Fajardo va a negociar con los bandidos como negoció con los combos delincuenciales en Medellín para que no robaran mientras él robaba la ciudad con biblioteca en la montaña, y cuando subió fico las ratas dijeron que nos van a dar, como no arreglo se alborotaron a robar.",,,,2,https://twitter.com/Charlie_sl73/status/1333921168307466241
Luis Garcia,Luis Garcia,2020-12-01T16:55:46.000Z,"El gobierno nunca le ha apostado a la guerra,los que le apuestan a guerra son los comunistas con  su accionar terrorista,entienda don tibio!!",,3,6,16,https://twitter.com/LuisGar96280128/status/1333817074372800513
Rosa Blanca,Rosa Blanca,2020-12-01T22:15:50.000Z,"Nunca votaría por Falsardo.Pero dígame si es que lee,quienes de izquierda han gobernado si llevamos más de 60 años en guerra y no fue ningún comunista quien la inició sino los godos para seguir en el poder por siempre.Lea La franjaAmarilla de William Ospina y sacasus conclusiones",,2,2,5,https://twitter.com/RosaBla61072907/status/1333897624370503680
Dr. Manhattan,Dr. Manhattan,2020-12-01T16:56:10.000Z,"-Profe ¿y la bibliografía?
-Eso busque en google y ya...",,1,1,66,https://twitter.com/DrNickolaz/status/1333817174532771845
Ålëx Pënågøs,Ålëx Pënågøs,2020-12-01T22:35:14.000Z,En el rincón del vago y listo.,,1,,10,https://twitter.com/Canas_crespas/status/1333902506615824385
Shanti,Shanti,2020-12-01T16:57:26.000Z,Los mismo dijo en 2018 y en cuanto los profesores los necesitaron se les escondió. Ya no le creo nada. Político antioqueño es político antioqueño... No se les puede creer nada!,,,7,51,https://twitter.com/LeonoLi12/status/1333817496583999490
Nana Opiniones Personales,Nana Opiniones Personales,2020-12-01T16:57:52.000Z,"Jajajajaja el que o sabe porque Los profes hacen paro, el que no apoyó el paro estudiantil y desconoce sus necesidades! Pusilánime... tú y Duque son la misma vaina!",,,7,41,https://twitter.com/NanaEpidemio/status/1333817603907870720
Amadis,Amadis,2020-12-01T16:57:58.000Z,"Lo que todos prometen y el Presidente Duque acaba de destinar el rubro para educación,  el más alto de todos los rubros del presupuesto",,,3,5,https://twitter.com/MARTINAMARIS/status/1333817630088720385
Andrés Sánchez,Andrés Sánchez,2020-12-01T16:58:41.000Z,"Si quiere que Colombia sea la más educada, primero debería hacer una auditoría exhaustiva a 
@fecode
, el cartel más grande de Colombia, seguida por alianzas público-privadas para crear colegios por concesión. Por último, quitarle la voz a los pedagogos oportunistas de oficio.",,2,,13,https://twitter.com/tropicalia115/status/1333817810594783232
Katrina,Katrina,2020-12-01T17:02:39.000Z,"Si usted fue capaz de decepcionar a una burguesa como Margarita, es porque usted definitiva/ no es lo Q necesita Colombia.",,5,59,233,https://twitter.com/MilesHMora2/status/1333818805601116160
Katrina,Katrina,2020-12-01T22:54:45.000Z,"The following media includes potentially sensitive content. Change settings
View",,,8,42,https://twitter.com/MilesHMora2/status/1333907417923538946
Andres Melo,Andres Melo,2020-12-01T17:04:44.000Z,"No señor. Deje de usar retórica barata. Diga de frente y sin titubeo. ¿A qué tipo de educación se refiere? Por algo ni menciona lo que usted mismo hace, la EDUCACIÓN POLÍTICA. Esa es el FUNDAMENTO. No USE la ""educación"" para ganar votos sin responder las preguntas fundamentales.",,1,18,71,https://twitter.com/andresmelocou/status/1333819329746509835
LuzMurillo,LuzMurillo,2020-12-01T17:08:17.000Z,¡¡Noooooo!!  ,,1,1,4,https://twitter.com/LuzMurillo_/status/1333820227088429056
POLITICA DE LA VIDADEMOCRACIA DE VERDAD,POLITICA DE LA VIDADEMOCRACIA DE VERDAD,2020-12-01T17:09:17.000Z,El otro EXTREMO ..el del CANTINFLAS DE LA POLÍTICA COLOMBIANA,,2,23,51,https://twitter.com/JoseNorbertoCa1/status/1333820475550691336
Diana silva vasquez,Diana silva vasquez,2020-12-04T19:12:23.000Z,"Jajajaja jajajaja jajajaja,no encuentra siquiera cuál clase de malestar tiene jajajaja",,,,,https://twitter.com/Dianasilvavasq2/status/1334938618360684544
Juego de Letras,Juego de Letras,2020-12-01T17:12:17.000Z,"Y claro que logrará ese gran pacto por la educación, ya que hasta hoy, en cada marcha que usted a encabezado, se nota su lucha, su aguerrida perseverancia al ir de frente por la educa...ci

Un momento Sabandija...",,,,3,https://twitter.com/EnTuLlagaMiDedo/status/1333821233331367938
El Republicano,El Republicano,2020-12-01T17:16:28.000Z,"Que trino tan chimbo
1. Colombia no ""le apostó a la guerra"". Le apostó a la defensa después de 50 años golpeados por el terrorismo de la izquierda.
2. El rublo del presupuesto nacional más alto es el de la educación.
3. Decir más educación, sin definirlo de fondo, populismo facil",,5,43,173,https://twitter.com/ElRepublicano09/status/1333822286525292545
Julian Bermudez,Julian Bermudez,2020-12-01T17:19:53.000Z,"El fracaso monumental que tuvo en Antioquia demuestra su total y absoluta incapacidad para adelantar cualquier proyecto, solo dialéctica populista sr Farcjardo, pura semántica engaña bobos que atrapa a los que sueñan con todo subsidiado y regalado de los impuestos de los demás.",,,5,15,https://twitter.com/marianagoyenec2/status/1333823145552334856
nataliazapata20,nataliazapata20,2020-12-01T17:23:27.000Z,"Flasardo ya no te creo nada , por eso que NUNCA pero NUNCA a apoyado una sola marcha estudiantil",,,5,17,https://twitter.com/nataliazapata20/status/1333824041354977282
santiago west,santiago west,2020-12-01T17:24:37.000Z,"Hombre pero con qué autoridad va a  proponer un pacto por la educación si durante su administración Antioquia descendió valioso escalones en el ránking educativo?
No sea populista.",,3,34,283,https://twitter.com/West01Santiago/status/1333824336864612358
Alvaro Rivas,Alvaro Rivas,2020-12-01T23:14:56.000Z,A ver sus números!!,,1,,,https://twitter.com/rivas_une/status/1333912497280180225
Red Crítica,Red Crítica,2020-12-01T17:25:13.000Z,"Eres el traidor de los docentes y profesores, el pueblo no olvida.",,1,,3,https://twitter.com/RedCritica/status/1333824485720461312
osvaldo alfonso,osvaldo alfonso,2020-12-01T17:33:55.000Z,Por eso es el único que le gana a petro en las encuestas jajajajajajajajaja,,1,,,https://twitter.com/zulbaranosvaldo/status/1333826677017808899
Mario Delgado,Mario Delgado,2020-12-01T17:29:55.000Z,http://Sabe.no ha habido un gobierno que haya aportado más x la educación que el gobierno Duque.obviamente nadie lo reconoce.lo mismo pasa en Bogotá inaugurando colegios sin darle créditos a Enrique Peñalosa que fue quien los hizo.q falta de ética y poco profesionalismo,,,3,4,https://twitter.com/marioneld/status/1333825668082184199
Tania Mendoza Peña,Tania Mendoza Peña,2020-12-01T17:30:20.000Z,Ya nadie le cree el cuento de educación. Se fue a ver ballenas cuando hubo crisis de la educación... Atrevido!,,1,,27,https://twitter.com/tania_mp/status/1333825776140038145
Yan Roa,Yan Roa,2020-12-01T17:37:51.000Z,¿Como así? ¿De qué me perdí? La coherencia,,,2,27,https://twitter.com/roa_yan/status/1333827667708272641
Rafael Garcia,Rafael Garcia,2020-12-01T18:56:10.000Z,"Es sencillo:

Gran pacto --> Nacional
                  |
                  |--->Corrupción = Mala
                  |
            /            \
   Por la          #SePuede
educación",,4,9,246,https://twitter.com/GallinaAstuta/status/1333847372993073152
Heterdoxo,Heterdoxo,2020-12-01T17:39:32.000Z,"Pacto nacional? Con quién? Con el uribismo? Esos son los que nos tienen tan mal! Y usted dijo que no iba a hacer tratos con Petro, entonces? Con quién va a pactar?",,,,19,https://twitter.com/Heterodox0/status/1333828090754195457
Gonzalo Giraldo,Gonzalo Giraldo,2020-12-01T17:42:42.000Z,"Corrección, Colombia no le apostó a la guerra;los que apostaron fue unos individuos que sin representar a nadie, decidieron tomarse el poder por las armas y el Estado como lo exige la constitucion, con las armas defendió las instituciones.",,,2,18,https://twitter.com/GonzaloGir28/status/1333828886216503297
Mr Billy McBride,Mr Billy McBride,2020-12-01T17:42:48.000Z,"Hace más de 20 años no enseña

 No apoyo el paro estudiantil el año pasado.

Y el segunda vuelta bque necesitabamos su apoyo para que el Uribismo no subiera, se fue a ver ballenas.

Que supone uno?",,1,,83,https://twitter.com/pgredondo/status/1333828912237973507
Adriana Niño,Adriana Niño,2020-12-01T18:24:26.000Z,Ni siquiera sabía por qué marchaban los profesores siendo el candidato profesor!! En plena entrevista lo corcharon y ni así coge vergüenza ese hombre ,,1,,55,https://twitter.com/adriavitz/status/1333839388112003073
Gus,Gus,2020-12-01T17:43:17.000Z,"¿Quién le apostó a la guerra? ¿Santos farc y su pacto comunista?
Hay que ver la guerra en que andamos gracias a esa narco Paz!!
¿Está ud. denunciando el narco negociado habanero?",,,2,3,https://twitter.com/guxtg/status/1333829032715182084
Jairo Eduardo Ulloa cadena,Jairo Eduardo Ulloa cadena,2020-12-01T17:45:18.000Z,"Analizando al profesor con título de licenciado en matemáticas, que desde hace años no ejerce la docencia y no tiene título de docente universitario, me atrevo a decir; esté pendejo sólo, no es capaz de salir a decir cada tanto una estupidez distinta de su propia creación
#Google",,3,9,42,https://twitter.com/jairoulloacade/status/1333829539177385985
MaoS,MaoS,2020-12-01T18:00:31.000Z,"Hay que estar muy desinformado para insinuar que se requiere ""título de docente universitario"" para ser docente universitario. Eso sí es escribir estupideces.",,1,,5,https://twitter.com/MaoS_777/status/1333833369952661507
Maffe Novoa,Maffe Novoa,2020-12-01T17:50:22.000Z,"Le importan tanto los estudiantes que se hace el mk cuando ellos salen a marchar.

En fin.
Las ballenas.",,1,2,89,https://twitter.com/maffenovoa/status/1333830815952891904
Fidel Castaño,Fidel Castaño,2020-12-01T17:53:14.000Z,"Jajjajajajajja pero no sabe porque los Profesores Marchan o Paran, así lo dijo el año pasado, busquen el video, no sabe NI DONDE ESTA PARADO",,,,14,https://twitter.com/FidelCastao2/status/1333831538941812737
fernando tovar,fernando tovar,2020-12-02T00:27:04.000Z,"El  extinto m19 es eso extinto y algunos de sus antiguos integrantes hacen parte  hace años del gobierno actual, por favor me explica? por qué al parecer ya están en palacio hace años.",,,,2,https://twitter.com/fertovar02/status/1333930647937748992
Carolina,Carolina,2020-12-01T18:09:03.000Z,"Replying to 
@sergio_fajardo",,,,46,https://twitter.com/Bellealouette/status/1333835516861624321
Gustavo Salazar,Gustavo Salazar,2020-12-01T18:10:27.000Z,"Populismo puro y duro.Tuvo oportunidad de hacer cambios y sentar precedente en Antioquia y no fue capaz.Solo dejó retroceso y bajos niveles en los resultados.
""Hacer un pacto"" no significa nada, los colombianos esperamos medidas concretas y proyectos viables, no retórica insulsa",,1,8,14,https://twitter.com/gusedusal/status/1333835867878797313
Miguel Angel,Miguel Angel,2020-12-01T18:10:42.000Z,"Usted es indigno de ser presidente de Colombia y le expongo solo unas cuantas razones. 

1) Cuantos muertos tiene usted  con 
HidroItuango? 

2) Usted es cómplice de trabajar con los paramilitares. 

3) habla de educación y en los momentos cruciales; desapareces. 

4) megamineria",,1,8,14,https://twitter.com/MiguelA99379417/status/1333835932437458947
MiPlaneta,MiPlaneta,2020-12-01T18:15:52.000Z,"Usted. Tan falso? Que decepción 
@sergio_fajardo
 le trabaje las pasadas elecciones porque creí en todos las cosas bonitas que prometía. Pero fue solo eso, promesas y nada más. Porque estuve cerca a usted y sus colaboradores le digo a la ciudadanía que usted es una total ",,1,,12,https://twitter.com/oasisP18/status/1333837234332721152
MiPlaneta,MiPlaneta,2020-12-01T18:19:25.000Z,"Decepción, que es la falsedad total, que no es el prestigioso profesor que creíamos era, que aún con su grupo de colaboradores fue desleal y falso, que no cumplió tampoco con sus compromisos. ¡Jamas! Volveré a darle mi voto a una BASURA como usted. ¡Falso hasta cuando reza!",,,,11,https://twitter.com/oasisP18/status/1333838126515712008
Observador!!,Observador!!,2020-12-01T18:16:58.000Z,"Un pacto por la educación y no apoya a fecode o por lo menos nadie lo ha visto en acompañamientos a los maestros y estudiantes o pronunciándose!!
Ud también es de extremo centro señor!!",,,,3,https://twitter.com/observadortwits/status/1333837510317912066
Jhon Kardona JFK 4.0,Jhon Kardona JFK 4.0,2020-12-01T18:20:13.000Z,"La derrota de usted #Falsardo  y de cualquier delfín 
@tomasuribeEco
 u otro #Títere de esa #BACRIM llamada 
@CeDemocratico
 es Inminente...",,,7,27,https://twitter.com/JhonJfcardona/status/1333838327628357636
#FirmesConPetro,#FirmesConPetro,2020-12-01T18:21:41.000Z,"Ud es un fraude.
Muestre los números durante su periodo de alcalde y gobernador. 
Antioquia tiene un nivel educativo muy regular, a nivel nacional siempre ha estado en el puesto 16.
Esos fueron sus resultados, mediocridad.",,1,11,62,https://twitter.com/AntonioCR1974/status/1333838697566003202
Franz R. Flórez Fuya,Franz R. Flórez Fuya,2020-12-01T18:23:51.000Z,"Es el mismo discurso de la ""economía naranja"", que deja la educación pública en manos del rebusque digital (la tecnología da, lo que el Estado no presta), y une educación-empresa (o maquilas) para formar mano de obra técnica. 
¿Esa es toda su propuesta? ¿Educación versión GEA?",,,1,8,https://twitter.com/FranzFuya/status/1333839240455720961
