nombre,usuario,fecha,texto,emoticon,cantidad_comentarios,cantidad_likes,cantidad_retweets,link
Cielo Rusinque Urrego,Cielo Rusinque Urrego,2021-03-23T19:08:09.000Z,"Pucha, nunca un tuit me había llenado de tanta felicidad, el destino esta de tu parte, tenías que dar tambien esa batalla, fuerza Presidente!!!!!!!!",,191,277,2.2K,https://twitter.com/cielo_rusinque/status/1374437830194126856
venezolanisima,venezolanisima,2021-03-23T19:09:44.000Z,Imagínate en 3 días se curó,,15,1,23,https://twitter.com/blancagiga/status/1374438229030563842
Andrea Mendez,Andrea Mendez,2021-03-23T19:08:20.000Z,de esta también saldrás victorioso ¡te amo!,,,1,25,https://twitter.com/lamendez24/status/1374437878579613708
David Sanhz,David Sanhz,2021-03-23T19:08:31.000Z,,,3,,29,https://twitter.com/d4v1ds4nhz/status/1374437921768435724
Many,Many,2021-03-23T19:09:05.000Z,"Si ven el Padre Celestial responde  mis oraciones al instante ! ! 
@petrogustavo
 adelante ! Colombia lo necesita ! !",,,,28,https://twitter.com/vicarca_/status/1374438064735412230
felipe rodriguez,felipe rodriguez,2021-03-23T19:10:14.000Z,"Las neumonías son leves? Yo creía que la neumonía era el estado más grave de una bronquitis... Nuevas enfermedades masculinas, legrado y neumonías leves ",,118,167,696,https://twitter.com/luisfelipinho69/status/1374438354561888257
Alvaro Espinosa R.,Alvaro Espinosa R.,2021-03-23T19:12:43.000Z,Sabía que eso era igual de falso que el cáncer en cuba,,5,4,48,https://twitter.com/aero5312/status/1374438982436618242
Lina,Lina,2021-03-23T19:10:45.000Z,"Estas son las noticias buenas que merece Colombia.
Bienvenido senador 
@petrogustavo
 millones de compatriotas lo esperamos.",,2,18,134,https://twitter.com/LinaLeo73908100/status/1374438484321038343
Ciudadana Responsable,Ciudadana Responsable,2021-03-23T19:10:46.000Z,"Haga cuarentena  y vacúnese. Recuerde q UD afirmó q los ""ricos"" q llegan x El Dorado traen el virus y contagian a los pobres q usan transmilenio.",,10,29,225,https://twitter.com/Patrici34861262/status/1374438490893520898
diego armando,diego armando,2021-03-23T19:08:06.000Z,"Replying to 
@petrogustavo",,,,2,https://twitter.com/diegotokio/status/1374437818672443408
Colombiano indignado,Colombiano indignado,2021-03-23T19:10:50.000Z,"Excelente mi Petrosky, lo necesitamos, Colombia lo necesita.",,2,2,18,https://twitter.com/Progresistacol1/status/1374438507930783749
TATIANA PEDROZA,TATIANA PEDROZA,2021-03-23T19:11:05.000Z,"Este es el premio Nobel de la Medicina FLASH , se cura de Ca gástrico en 24 horas con una biopsia (legrado) vence al COVID en 24 horas , Mis respetos , cuando le dan el premio ?
@mabelgasca
 y tú matándote la cabeza , y eso que tú Dra es Cubana ",,4,9,43,https://twitter.com/TPEDROZAURO/status/1374438567968055301
TATIANA PEDROZA,TATIANA PEDROZA,2021-03-23T19:20:24.000Z,GIF,,2,3,13,https://twitter.com/TPEDROZAURO/status/1374440912743370761
Rich Velasquez,Rich Velasquez,2021-03-23T19:11:32.000Z,"Recuerde, Twitter es el azote del c**o!

Ojalá haya tenido oportunidad de reflexionar sobre toda la maldad y la polarización que ud genera. Nunca es tarde para arrepentirse. ",,41,45,183,https://twitter.com/richvelasquezc/status/1374438683512766473
Leonardo Valenzuela,Leonardo Valenzuela,2021-03-23T19:21:53.000Z,Petro presidente,,1,,1,https://twitter.com/sartan23/status/1374441287131099146
Yosef Yehoyajim,Yosef Yehoyajim,2021-03-23T19:12:16.000Z,"El Hampón, en 8 días acabo con el cancer y ahora en 24 horas acaba con el covid. Jajaja
Petro miente sin sonrojarse!!!! Jajaja",,42,137,512,https://twitter.com/YosefUribe/status/1374438865524514816
Juan Vasquez,Juan Vasquez,2021-03-23T19:16:15.000Z,"Usted no lee verdad? Él lleva días con el covid, solo que hasta ayer decidieron sacar el comunicado, además de que se informó que estaba internado
Y ahí en el tweet dice que ya superó la neumonía que en algunos casos causa el covid, pero que aún está con el virus",,25,6,53,https://twitter.com/juanV356/status/1374439869708046342
Yona Rincon,Yona Rincon,2021-03-23T19:12:17.000Z,Eso petrosky hay una vacante para el 2022 #FuerzaPetro #PetroPresidente2022,,1,1,8,https://twitter.com/YonaRincon/status/1374438873384718339
Gustavo Bolívar,Gustavo Bolívar,2021-03-23T19:13:37.000Z,"Qué alivio tocayo. 
Aquí te esperamos para seguir llenando a Colombia de esperanza.",,263,536,6.1K,https://twitter.com/GustavoBolivar/status/1374439206202740746
Esteban Peña,Esteban Peña,2021-03-23T19:17:48.000Z,"Así fue con el cáncer se recuperó en dos días, así mismo hizo uribe, definitivamente los extremos son iguales. (Petro mentiroso)",,14,4,25,https://twitter.com/Esteban68168764/status/1374440260201971729
Javier Parada,Javier Parada,2021-03-23T19:14:12.000Z,"Replying to 
@petrogustavo",,3,,18,https://twitter.com/AndresP89075103/status/1374439351950610440
David Ávila,David Ávila,2021-03-24T00:48:00.000Z,"O la otra: ""el tiempo le dió la razón"" ",,,,1,https://twitter.com/Anonimusname69/status/1374523358629433352
Liliana C.,Liliana C.,2021-03-23T19:15:40.000Z,Nos alegra muchísimo ,,,,6,https://twitter.com/lilicatadiaz/status/1374439725000392708
YASSER AMIN (TURCO AMIN)®,YASSER AMIN (TURCO AMIN)®,2021-03-23T19:16:10.000Z,NUNCA TUVO NADA USTEDES SE PONEN A CRERLE A UN HAMPÓN,,3,12,54,https://twitter.com/YASS31547764/status/1374439847583129608
LUIS EDUARDO,LUIS EDUARDO,2021-03-24T02:59:00.000Z,"Ese es el peligro  que hay un poco de mamerticos que le sirven de idiotas útiles a 
@petrogustavo
 aplaudiendo sus felonias",,,2,3,https://twitter.com/LEMENDEZA/status/1374556325791817731
Camilo,Camilo,2021-03-23T19:20:17.000Z,"Maldito mentiroso siempre burlándose de sus pobres adeptos engañados. 
@petrogustavo
 usted no solo es una vergüenza de ser humano, es demente mitómano falto de inteligencia una total  #BASURAHUMANA. #PetroEsUnHampon #PetroElFarsante y mucho más, por eso #PetroNuncaSeraPresidente",,9,14,45,https://twitter.com/Camilo_GeolCol/status/1374440884356280328
sergio andres alzate,sergio andres alzate,2021-03-23T19:21:08.000Z,"Paseando de lo lindo en plena pandemia, que belleza ... y así critica a Claudia López. Dios nos libre de un personaje de esta calaña al frente del país.",,,1,15,https://twitter.com/sergioalzatech/status/1374441100325261314
Durley Roldan,Durley Roldan,2021-03-23T19:21:38.000Z,"Replying to 
@petrogustavo",,,,8,https://twitter.com/RoldanDurley/status/1374441226250846210
santiago west,santiago west,2021-03-23T19:22:00.000Z,Ohh milagro! Recuperación Express.,,1,1,126,https://twitter.com/West01Santiago/status/1374441317284028421
Pedro Obando Bedoya,Pedro Obando Bedoya,2021-03-23T19:22:32.000Z,"Este COVID es igual al cáncer?
Sinvergüenza mentiroso!
Por qué ocultaba que estaba en Europa?
Qué bueno vivir como millonario incendiando el país desde el exterior, engañando y diciendo que lucha por los pobres!
Así actúan los hampones!",,1,11,26,https://twitter.com/PObjetivo/status/1374441451992489999
Andy el camarada,Andy el camarada,2021-03-23T19:22:58.000Z,Uy mi guerrillero petrozky peinó el Covid. ,,15,10,279,https://twitter.com/Nanfild/status/1374441560318779396
José Luis Rodríguez,José Luis Rodríguez,2021-03-23T19:53:38.000Z,"Ya saldrán los aborregados a graduarlo de super hombre.

""ya venció el cáncer""...
""venció el Covid""...",,1,1,30,https://twitter.com/JosLuis37800209/status/1374449277456457732
@lamona,@lamona,2021-03-23T19:23:47.000Z,"Que pesar que la gente buena no logra salvarse del COVID y las lacras asquerosas salen como si nada, a no ser que esta también sea otra mentira",,7,3,10,https://twitter.com/lamosifra/status/1374441765797699590
Gabriel Ortiz,Gabriel Ortiz,2021-03-24T03:29:26.000Z,Pensé que estaba hablando del matarife,,,,,https://twitter.com/gabrieleortiz/status/1374563982833504259
Santiago Córdoba,Santiago Córdoba,2021-03-23T19:24:33.000Z,Nos alegra a los colombianos que el proximo presidente de Colombia este bien de salud.,,6,2,68,https://twitter.com/bascobscd/status/1374441958681190402
El viejo Tales de Mileto,El viejo Tales de Mileto,2021-03-23T19:32:01.000Z,,,,1,9,https://twitter.com/elviejoefra/status/1374443839100887041
Wilson Pérez,Wilson Pérez,2021-03-23T19:24:45.000Z,"¡Vamos 
@petrogustavo
 que te necesitamos!",,,9,64,https://twitter.com/WilsonP725/status/1374442010786951176
Milena,Milena,2021-03-23T19:28:19.000Z,La lengua es el azote.......o,,2,1,5,https://twitter.com/Milena79455191/status/1374442905448837123
Nivel Ejecutivo Policia Nacional,Nivel Ejecutivo Policia Nacional,2021-03-23T19:25:21.000Z,"Replying to 
@petrogustavo",,,,3,https://twitter.com/Policia_NivelEj/status/1374442158824976397
Consu,Consu,2021-03-23T19:25:54.000Z,Jajaja. Y sus zombies todavía le creen. Yo solo le digo #PetroNuncaSeraPresidente,,,1,12,https://twitter.com/consuguarni/status/1374442297698381829
AntiSantos,AntiSantos,2021-03-23T19:26:25.000Z,San Covid recibe esta miserable ofrenda !!!,,,2,51,https://twitter.com/JuampaSantos/status/1374442430330630152
Joel Rua Angulo,Joel Rua Angulo,2021-03-23T19:27:58.000Z,"Gracias por tan grata noticia, la Colombia buena y sana lo celebra. Usted es el hombre que cambiará el destino de esta aldea llamda Polombia por el pelele Duque.",,1,3,6,https://twitter.com/abogadorua/status/1374442816722530314
Orlando Rodriguez G,Orlando Rodriguez G,2021-03-23T19:29:27.000Z,"Felicitaciones Senador. Dios lo puso en nuestro camino para salvar a Colombia.
@petrogustavo
 Presidente 2022",,1,9,55,https://twitter.com/mateoelflautist/status/1374443190502133762
JANUARIÓ MILLÁN ÁLVAREZ,JANUARIÓ MILLÁN ÁLVAREZ,2021-03-23T19:29:41.000Z,Ojalá no le pasé nada pues lo necesitamos bien para que le ponga la cara a la ley nadie está por encima de la ley ,,,4,31,https://twitter.com/MillanJanuario/status/1374443250895917064
Gloria Monteros,Gloria Monteros,2021-03-23T19:29:57.000Z,Todavía hay quien le cree a este hampón? ,,57,8,117,https://twitter.com/gmonterrosa1/status/1374443317329424385
#ElSeñorDeLasBolsas,#ElSeñorDeLasBolsas,2021-03-23T19:27:42.000Z,"La voluntad de Dios, el da segundas oportunidades a personas que no las merecen. Otros más valiosos no han tenido esa fortuna que irónico..",,1,,,https://twitter.com/JanetMoon8036/status/1374442752595783683
Cojinoa,Cojinoa,2021-03-23T23:03:01.000Z,"Asi como la 2da, 3ra, 4ta y 5ta de Uribe 
@AlvaroUribeVel
 con su cuento de Covid...Asi verdad?",,1,,,https://twitter.com/sparisoma/status/1374496936808521736
Helmer Triana,Helmer Triana,2021-03-23T19:30:23.000Z,"Me alegra por Usted y su familia.

Aqui lo esperamos con los brazos abiertos para que responda por su viaje, los permisos, los engaños y demás.

Un hombre que aspira a dirigir al país, no puede andar como rueda suelta. Se llama institucionalidad y se debe respetar en todo momento",,3,2,53,https://twitter.com/heltricla/status/1374443427467722768
Juan Manuel Lopez Angel,Juan Manuel Lopez Angel,2021-03-23T19:30:58.000Z,Desde hace cuánto tiempo salió usted del país? Salió en secreto?  Tenemos derecho a saber. Al fin y al cabo le estamos pagando todos los Colombianos que tributamos.,,1,3,22,https://twitter.com/JuanManLop/status/1374443571424628743
Andres P.,Andres P.,2021-03-23T19:31:54.000Z,"Según esto ud vence el cancer en 5 días y al COVID tmb ,es URGENTE saber quien en el congreso autorizó su salida para viajar al exterior !!!",,2,4,36,https://twitter.com/aandrespe/status/1374443809065508874
Ivone Ramírez,Ivone Ramírez,2021-03-23T19:32:10.000Z,"Me alegra mucho mi admirado Gustavo, el país te necesita mi próximo Presidente . Vamos todos juntos por una Colombia Humana ",,16,34,431,https://twitter.com/Lindauer1991/status/1374443874760847365
Misael Hurtado,Misael Hurtado,2021-03-23T20:01:03.000Z,"Crees que sea el único ser humano que supere un cancer en 8 días y el Covid en 5 días, cada que sale del país sin permiso se inventa una enfermedad grave de muerte, pero el es inmortal!!",,22,5,37,https://twitter.com/mihusa2912/status/1374451145876283401
David Navarrete,David Navarrete,2021-03-23T19:44:39.000Z,,,1,,,https://twitter.com/DavidNa65575188/status/1374447017750007811
Sonia.A.Hinestroza.P. Petrista.,Sonia.A.Hinestroza.P. Petrista.,2021-03-23T19:34:42.000Z,"Dios mío q gran noticia, yo no me había pronunciado pero estaba orando mucho por usted, a veces toca hacer sacrificios la reuniones familiares no deben darse yo no he ido a ver a mi madre x estas situaciones, yo creo q muchos no sabíamos q estaba viajando y si lo hubiera conocido",,2,3,17,https://twitter.com/soniaamparoh/status/1374444514056708096
Yerbabuena,Yerbabuena,2021-03-23T21:26:04.000Z,"Sí se puede visitar a los padres, siempre y cuando se guarde distanciamiento, se use mascarilla, el sitio esté bien ventilado, y buena higiene. Mi suegro reside en un hogar para la tercera edad(Holanda) y tanto él como todos los habitantes d éste, reciben visitas. Hasta ahora..",,1,,3,https://twitter.com/Yerba_buena9413/status/1374472537472606214
Nor,Nor,2021-03-23T19:38:26.000Z,"¡Qué bueno! El covid ya nos ha arrebatado bastante, cómo para que además  nos deje sin el gusto de recordarle en el 22 que usted JAMÁS SERÁ PRESIDENTE.",,8,12,95,https://twitter.com/nacpc92/status/1374445453828231172
Edu Marín,Edu Marín,2021-03-23T21:58:01.000Z,GIF,,,,2,https://twitter.com/eduardoandresmp/status/1374480579417141250
Juan G. Guardia A.,Juan G. Guardia A.,2021-03-23T19:38:49.000Z,"Ni en el universo Marvell, se ve tanta regeneración y eso que allá quedan casi muertos. 

Mejor te enseño este verdadero poema Hagiano. ",,1,11,24,https://twitter.com/guardia_ayala/status/1374445549684858885
Marcaslaya@gmail.com,Marcaslaya@gmail.com,2021-03-23T19:39:16.000Z,"Informo a mis zoombies, los ciudadanos de bien son otros",,,15,37,https://twitter.com/mariocasasolaya/status/1374445662352248837
jose hilario padilla,jose hilario padilla,2021-03-23T20:07:32.000Z,"Alcance a creer que tenías algo de sensatez, pero me equivoqué",,1,,,https://twitter.com/josehilariopadi/status/1374452776080568321
AlexSCalá,AlexSCalá,2021-03-23T19:41:12.000Z,"Jajjajajajjaja que hps tan mentirosos home, estos son los que pretenden gobernar a Colombia, jamás y nunca votaré por un izquierdista= mentiroso ",,,3,8,https://twitter.com/Axelbcg92/status/1374446150485377029
Gabriel Jaime Agudelo Lopez,Gabriel Jaime Agudelo Lopez,2021-03-23T19:41:18.000Z,Petro es asintomático para presidente,,,,3,https://twitter.com/GabrielJaimeAg3/status/1374446174426386434
Milder Cobo,Milder Cobo,2021-03-23T19:41:28.000Z,"La neumonia por SARS CoV2, más rápida. Lo internan el 18 de marzo en cuidados intermedios y hoy 5 dias después lo egresan... ""en boca del mentiroso, lo cierto se hace dudoso""",,1,17,33,https://twitter.com/MilderCobo/status/1374446215174053892
Palmer,Palmer,2021-03-23T19:42:19.000Z,"Excelente, aún así no baje la guardia.",,,6,51,https://twitter.com/palmer1505/status/1374446430622912515
Carol Ann Figueroa,Carol Ann Figueroa,2021-03-23T19:43:29.000Z,"Replying to 
@petrogustavo",,,,12,https://twitter.com/carolannfiru/status/1374446722391236613
Carolina Sanín,Carolina Sanín,2021-03-23T19:44:42.000Z,"Que se recupere muy pronto, Gustavo. Un abrazo.",,18,43,977,https://twitter.com/SaninPazC/status/1374447030441930754
Dagoberto Carrascal V.,Dagoberto Carrascal V.,2021-03-23T19:48:15.000Z,"Dígamelo en verso:
Apreciado Gustavo, pronta recuperación en cama... Agáchese y me lo m....",,28,4,79,https://twitter.com/DagoNoticias/status/1374447922209714177
Sandra Ximena,Sandra Ximena,2021-03-23T19:46:37.000Z,"Cuídese mucho, no acepte agua que no se de botella cerrada y que usted mismo la abra..... Por ejemplo... Y ud. Que es un berraco que no se ke arruga a nadie... Hágale.... Pa'lante.... Presidente",,4,2,11,https://twitter.com/SandraXimenaRu1/status/1374447511054651394
Julián Talero,Julián Talero,2021-03-24T01:06:47.000Z,,,,,,https://twitter.com/JulianTkill/status/1374528085492596741
@gacs1987,@gacs1987,2021-03-23T19:47:20.000Z,#FuerzaPetro y bendiciones de lo alto,,2,3,24,https://twitter.com/gacs1987/status/1374447692252782600
Progresistas 2022,Progresistas 2022,2021-03-23T20:38:37.000Z,"Que se enferme usted y se joda con el sistema criminal de salud. Al fin y al cabo, usted no le hace falta a nadie. El ""cacas"" sí lo necesitamos, para que imbéciles como usted dejen de morirse a causa de esta porquería de sistema.",,1,,1,https://twitter.com/progre2022/status/1374460596465201164
victor ovalle diaz,victor ovalle diaz,2021-03-23T19:49:55.000Z,#FuerzaPetro Colombia te necesita,,,5,26,https://twitter.com/vovallediaz/status/1374448343204593669
Adriana María Mejía Aguado,Adriana María Mejía Aguado,2021-03-23T19:51:42.000Z,"Gran noticia, q me inunda de alegría.
#FuerzaPetro 
#PetroColombiaLoNecesita",,,5,59,https://twitter.com/ammejiaaguado/status/1374448792267677705
HFGM2FirmeGrande,HFGM2FirmeGrande,2021-03-23T19:55:42.000Z,"Pensaron q era covid 19, cuando se dieron cuente que era, m19 lo sacaron, les dio miedo los quemara, como en el palacio de justicia?",,3,13,35,https://twitter.com/hfgm2/status/1374449796233129985
Melida,Melida,2021-03-23T19:57:23.000Z,Mentiras..!!!!!!!,,1,1,3,https://twitter.com/sirenita7/status/1374450221137031173
Alberto Dominguez,Alberto Dominguez,2021-03-24T00:05:44.000Z,"Lastima,el diablo si cuida sus hijos.",,,,1,https://twitter.com/polocho83/status/1374512720624586757
Ariana,Ariana,2021-03-23T19:58:42.000Z,"¿Desde cuándo en pandemia las neumonías por Covid son leves? Otra cortina de humo para justificar la falta de permiso del Congreso por andar de vacaciones y ""revolucionario"" en Italia,como lo hizo en Cuba. La 
@PGN_COL
 y 
@FiscaliaCol
 tienen la palabra.¿Estaba visitando a Montes?",,4,102,140,https://twitter.com/ArianaAladin/status/1374450551610503174
Juan carlos Martínez J.,Juan carlos Martínez J.,2021-03-23T20:57:18.000Z,"Ese JEPuta bandolero narcoterrorista violador pedófilo Putro M19 alías #ElCacas está blindado contra la ley y el orden en Colombia.
Gracias señores políticos que lo amnistiaron. Sus errores los pagamos caro los colombianos.",,3,20,33,https://twitter.com/Juancar30071948/status/1374465300037390336
Ana Teresa Bernal,Ana Teresa Bernal,2021-03-23T19:58:56.000Z,"Bienvenido compañero Gustavo, aquí lo esperamos para seguir con paso firme!",,2,12,73,https://twitter.com/anateresabernal/status/1374450610305601545
MMejía,MMejía,2021-03-23T19:59:31.000Z,"Jajajajajajajaja 
El segundo show mediatico para dar pantalla, subir en las encuestas y seguirle mamando gallo a los entes de control en Colombia.
Ahora cuentenos, con permiso de quien abandonó su curul de congresista?",,1,1,3,https://twitter.com/mejiacaptain/status/1374450759647907842
Sonia Maria Diaz Ordoñez,Sonia Maria Diaz Ordoñez,2021-03-23T22:28:18.000Z,"Con el mismo que lo abandonaron absolutamente todos los congresistas, se le olvida que estaban de VACACIONES???
Midas el ratero con la misma medida, vale???",,1,,,https://twitter.com/SoniaMariaDiaz1/status/1374488202908594181
Toya Viudes,Toya Viudes,2021-03-23T20:00:23.000Z,Lo importante es que usted y su familia se queden en Italia hasta recuperarse del todo no vaya a ser que lleven el virus a Colombia en el avión de regreso de sus vacaciones.,,,2,2,https://twitter.com/toyaviudes/status/1374450977852420099
luifer,luifer,2021-03-23T20:00:37.000Z,#PetroEsUnHampón,,,3,3,https://twitter.com/LastEngine/status/1374451034844631046
