nombre,usuario,fecha,texto,emoticon,cantidad_comentarios,cantidad_likes,cantidad_retweets,link
Marco Strovonni,Marco Strovonni,2020-07-15T18:02:26.000Z,Jajaja más de derecha que ni para donde Fajardo,,,,1,https://twitter.com/pecavasttro/status/1283461937016315905
Andrea,Andrea,2020-07-15T02:08:43.000Z,Atentamente: El que no va a cambiar nada.,,1,17,262,https://twitter.com/Andrea_Q23/status/1283221928547880960
El Negro Jose,El Negro Jose,2020-07-15T03:01:12.000Z,Atentamente: Más de lo mismo.,,,4,76,https://twitter.com/JoseMCarabali/status/1283235134695776258
Yohana,Yohana,2020-07-15T02:08:46.000Z,"Y usted no hace parte de ese cambio, usted también  tiene la corrupción  dando vueltas en su vida.",,,11,109,https://twitter.com/Yohana_Nerta/status/1283221938941448193
Mario Velasquez,Mario Velasquez,2020-07-15T02:10:40.000Z,"Pero sin usted, quien representa lo mismo jejejejeje",,,,3,https://twitter.com/MARIOVTNF/status/1283222419424116736
#PetroPresidente2022,#PetroPresidente2022,2020-07-15T02:14:49.000Z,Usted sería más de los mismos con las mismas. Este país NO está para mas experimentos de BUENAS PERSONAS. La corrupción ya dejó el país en la miseria y usted sería el continuismo.,,,2,30,https://twitter.com/AlertaRoja_Col/status/1283223465378619394
El Comentador,El Comentador,2020-07-15T02:16:31.000Z,"Chao Fajardo usted es de la vieja guardia. Y esa es la que queremos desterrar del gobierno; que no es otra, sino la que representa la corruption, el narcotrafico, el clientelismo y la impunidad!!!
Fuera ratas y traquetos del Estado!!!",,,17,57,https://twitter.com/AyarzaAyarka/status/1283223892178477056
marycellrodriguez@gmail.com,marycellrodriguez@gmail.com,2020-07-15T02:18:29.000Z,Así es Sergio todos a apoyar a Petrosky.,,1,3,91,https://twitter.com/marycellrodrig2/status/1283224385520914439
BLU Lokilla,BLU Lokilla,2020-07-15T02:21:07.000Z,"Y quién se le va a dar ese cambio, sumercé muñeco?",,3,5,62,https://twitter.com/ayblu87/status/1283225048015351808
flcortes,flcortes,2020-07-15T02:22:58.000Z,Que campaña tan Simplona si así pretende ganar ???? La verdad lo dudo y si el alcalde de Bogota le servirá como plataforma alístese a saludar al nuevo presidente llamado delaespriella o el que Uribe diga jajajja,,3,8,42,https://twitter.com/trx40fl/status/1283225512933052416
Dail Salinas =》,Dail Salinas =》,2020-07-17T04:37:11.000Z,Pues ud no está ni a la altura de hacer una campaña así que póngase el tapabocas y calle porque huele feo,,,,,https://twitter.com/SalinasDail/status/1283984066791047168
milena,milena,2020-07-15T02:24:34.000Z,"Usted no representa el cambio, más bien cumpla su palabra señor.",,4,18,98,https://twitter.com/milenariagmz/status/1283225918920695814
MANUEL VIVERO,MANUEL VIVERO,2020-07-15T03:58:55.000Z,"Hasta nuestros días, el que triunfa es el falso, el hipócrita, el protegido por la narcoparapolitica, el verdadero cambio es con Petro.",,2,4,45,https://twitter.com/ManuelViveroB/status/1283249662317809665
Jader Alean Fernandez,Jader Alean Fernandez,2020-07-15T12:11:59.000Z,"Usted tiene un problema mental o es mamerta, lo que si está probado, y Petrodio no lo niega, es que este señor fue narcotraficante, terrorista, y cometió todos los delitos que se cometen cuando se está en estos grupos criminales. Más claro o se lo dibujo.",,3,,1,https://twitter.com/AleanFernandez/status/1283373744602386434
Emomedu,Emomedu,2020-07-15T02:25:36.000Z,"Estamos de acuerdo que Colombia necesita un cambio y el cambio es 
@petrogustavo
 . Usted es un lobo disfrazado de oveja. Usted es Uribe.",,,1,7,https://twitter.com/emomedu/status/1283226177478578177
Cerco Diplomatico,Cerco Diplomatico,2020-07-15T02:31:38.000Z,"Vea no desobedezca a su Patrón , no se acuerda que el le dió mermelada? Falsardo traidor",,1,4,33,https://twitter.com/CerdoDiplomatic/status/1283227696584110081
July,July,2020-07-15T02:36:24.000Z,Juuajuuajuuajuaaaaa se despertó del sueñito ,,3,12,91,https://twitter.com/July_Sam_/status/1283228895173660672
Karina E Quintero H.,Karina E Quintero H.,2020-07-15T03:17:41.000Z,Habló el adolescente,,3,1,23,https://twitter.com/karina1quintero/status/1283239285135675394
Estoicista,Estoicista,2020-07-15T02:36:45.000Z,Sergio Fajardo es un alfil del culebrero enano mafioso narco paramilitar. Otro buen muchacho atrincherado a ver cómo siguen engañando al electorado.,,2,14,40,https://twitter.com/SanchezFlori1/status/1283228984097071104
Alejandro García,Alejandro García,2020-07-15T02:38:43.000Z,"Hay que ser muy insulso e irrelevante para tener que lanzar una campaña presidencial atacando al senador más votado, 2 veces presidente y alma del partido de gobierno! Chao 
@sergio_fajardo
, vaya siga viendo ballenas, el país no necesita narcisos intrascendentes como Usted!",,2,7,11,https://twitter.com/agarciam0879/status/1283229478001442818
Ela,Ela,2020-07-15T02:39:28.000Z,Y me imagino que él es la transformación jejeje.,,2,5,24,https://twitter.com/SraEla12/status/1283229665294004224
Ely,Ely,2020-07-15T02:43:11.000Z,Transformación con ustede?,,2,5,82,https://twitter.com/elikitty_33/status/1283230604314783745
Paloma Cabal,Paloma Cabal,2020-07-15T02:43:39.000Z,Pero no sos vosss !!!!!!,,2,5,60,https://twitter.com/CabalPaloma/status/1283230717644804096
LilianaPKempQ,LilianaPKempQ,2020-07-15T02:44:49.000Z,"Ud. También va por esa puerta, tibio Fajardo.. , que se vaya y no vuelva.",,,6,38,https://twitter.com/Lilianaqkemp12/status/1283231013217370115
Gregorio Oviedo,Gregorio Oviedo,2020-07-15T02:48:10.000Z,"Pasa usted de no incomodar y no confrontar a AUrube a un adolescente chao e incluye a otros que, desde luego, lo apoyan. Comienza su proceso de engaño, embuste, filibusterismo y predistigitación, para estafar, una vez más, al pueblo. ¡No pasará!",,1,21,72,https://twitter.com/gregoriooviedo5/status/1283231857493061632
Piper´s,Piper´s,2020-07-15T02:51:31.000Z,Mi Juventud y Google nos sacaran adelante en este compromiso con mi Colombia.,,2,10,17,https://twitter.com/piper_s12/status/1283232700812464129
Mariana.,Mariana.,2020-07-15T02:53:21.000Z,"""Chao Uribe"" osea chao Fajardo",,,6,69,https://twitter.com/Una_mamerta_mas/status/1283233160881479680
Santiago Serna Ospina,Santiago Serna Ospina,2020-07-15T02:54:02.000Z,El que nos va a dar el cambio.,,10,55,322,https://twitter.com/SantiagoSernaOs/status/1283233334735364099
Annie,Annie,2020-07-15T15:51:04.000Z,"Toda mi energía a los 64 años, métale emulsión de Scott cara joven de la política colombiana ",,,,1,https://twitter.com/anajvelez/status/1283428878556581888
Sara Lu,Sara Lu,2020-07-15T02:54:23.000Z,"Replying to 
@sergio_fajardo",,,2,29,https://twitter.com/SaraLulilu/status/1283233419862986753
𝓥𝓲𝓿𝓲,𝓥𝓲𝓿𝓲,2020-07-15T02:54:59.000Z,"También es parte de ese problema , tampoco lo necesitamos.",,,1,27,https://twitter.com/LaCrespaVi/status/1283233572636315648
MARTÍN RAMÍREZ,MARTÍN RAMÍREZ,2020-07-15T02:55:26.000Z,"Replying to 
@sergio_fajardo",,1,5,8,https://twitter.com/PeriodistaEEUU/status/1283233687048527872
antimamertos 1.2,antimamertos 1.2,2020-07-15T16:23:56.000Z,Jajajajaja ese maríca le iría bien de modelo de champús ,,,,,https://twitter.com/mello1301/status/1283437152643186690
Mary,Mary,2020-07-15T02:53:53.000Z,Yo voto por el que  diga URIBEEEEEEEEEEE,,1,,,https://twitter.com/Mary30858637/status/1283233296445583360
Garabato,Garabato,2020-07-15T18:03:42.000Z,Bruta hp,,,,,https://twitter.com/Garabato10000/status/1283462258966900740
Nana Opiniones Personales,Nana Opiniones Personales,2020-07-15T02:57:49.000Z,Exacto Chao Uribe y eso implica CHAO FAJARDO!,,,23,211,https://twitter.com/NanaEpidemio/status/1283234283482750988
gabbyDiaz,gabbyDiaz,2020-07-15T03:00:43.000Z,"""Se equivoca de cabo a rabo""..
GRAN LIDERAZGO 
@AlvaroUribeVel
 es irremplazable!!

""Está miando fuera el tiesto""..
Usted y 
@petrogustavo
 creen que son el cambio?
No faltaba mas!!

Ambos arrastran ""vicios políticos"" y ""prontuario nefasto""
Dios nos libre de ese ESPERPENTO POLÍTICO!!",,1,6,20,https://twitter.com/AnaGabr94795881/status/1283235014625370112
Jaos,Jaos,2020-07-15T21:27:11.000Z,"Menos mal que AUV si representa el verdadero cambio, con una política renovada, fresca y moderna, con principios y ética, como lo ha demostrado los últimos casi 20 años como presidente y titiritero.",,1,,,https://twitter.com/jaotaloras/status/1283513465689309184
Paola Guerrero,Paola Guerrero,2020-07-15T03:02:37.000Z,"Si usted es la ""transformación"", apague y vámonos. No sea ridículo Sergio, usted no es nada bueno ni nuevo para el país.",,5,35,71,https://twitter.com/PaolaGuerreroI_/status/1283235493929418752
AntiSantos,AntiSantos,2020-07-15T03:03:59.000Z,"Y Fajardo es la transformacion ???
Jajajajajaja otra vez estas hablando dormido ???",,1,1,19,https://twitter.com/JuampaSantos/status/1283235837669408768
Shaem,Shaem,2020-07-15T03:04:04.000Z,"Jajajajaja qué cuento tan chimbo. 

Convertirá a Colombia en una fosa común como lo hicieron con Hidroituango. No sean descarados que sumerced y el paraco son amiguitos y esa amistad con tanta sangre de por medio, es eterna.",,1,16,81,https://twitter.com/v_shame/status/1283235859014320128
Angelo,Angelo,2020-07-15T03:12:39.000Z,"Este señor habla como si tuviese toda una vida por delante. Hombre, ud  también ya tuvo su capítulo, y si no quedó conforme con la ""desangrada $$$"" que le pegó a Antioquia entonces su ambición no tiene límites.",,1,11,30,https://twitter.com/angelloherre/status/1283238018514587649
CARLOS FLOREZ,CARLOS FLOREZ,2020-07-15T23:53:14.000Z,Ya va por Colombia un mejor botin ,,,,1,https://twitter.com/CARLOSF96086070/status/1283550221885153280
Katrina,Katrina,2020-07-15T03:14:37.000Z,"Y chao 
@sergio_fajardo
 ya tuvo su capítulo y luego prefirió irse a ver ballenas...",,2,36,252,https://twitter.com/MilesHMora2/status/1283238511898918913
Farid,Farid,2020-07-15T03:29:55.000Z,"Gracias a Dios se fue a verlas. No me lo imagino haciendo sus ""gráficos"" para explicar la pandemia",,,5,66,https://twitter.com/Farid_BF12/status/1283242363507429377
Luisfmonsalve,Luisfmonsalve,2020-07-15T03:14:52.000Z,"Replying to 
@sergio_fajardo",,,3,5,https://twitter.com/LuisMonsalveC/status/1283238574020796416
kevin cruz,kevin cruz,2020-07-15T03:20:43.000Z,"Jaja y usted es la renovación ? No sea payaso usted es una persona de doble filo, tibio no se puede confiar en una persona que ha apoyado a los narco acuerdos de las FARC usted es un vende patria.",,,4,8,https://twitter.com/kevincl28/status/1283240049040138240
NatinaturaGreen,NatinaturaGreen,2020-07-15T03:26:48.000Z,"Tranquilo Fajardo, que a usted le dijimos también chao hace ratos, cuando decepcionó a los que creyeron en usted y en momentos claves no supo tomar decisiones firmes y prefirió irse a ver ballenas.  Y lo peor es que sigue así, repite el mismo inentendible discurso.",,,7,30,https://twitter.com/NatinaturaGreen/status/1283241578656681984
Jhon Kardona JFK 4.0,Jhon Kardona JFK 4.0,2020-07-15T03:28:59.000Z,"Es el Momento, chao a #Falsardo ",,1,3,11,https://twitter.com/JhonJfcardona/status/1283242126109810689
Carolina Sanín,Carolina Sanín,2020-07-15T03:39:15.000Z,Esto me recuerda a alguien.,,18,13,483,https://twitter.com/SaninPazC/status/1283244710891532289
Camilo Gaviria,Camilo Gaviria,2020-07-15T04:34:42.000Z,"A lo bien, me recuerda a una lavandería que había en Medellín en los 90s ""Chao Mugre"".
#noestoydrogrado",,3,4,73,https://twitter.com/federicogaviria/status/1283258665483591681
Helmer Torres,Helmer Torres,2020-07-15T03:41:43.000Z,Colombia necesita un desobediente sin Jefe ni Patrón...,,1,12,50,https://twitter.com/HelmerTorres6/status/1283245332369997825
kalonge,kalonge,2020-07-15T03:52:53.000Z,"Habló el puberto. ""Wendy Vanessa, la cara fresca de la noticia"".",,,,26,https://twitter.com/davidCalonge3/status/1283248142000033792
𝐿𝒶 𝒥𝒶𝓂𝑒𝓈,𝐿𝒶 𝒥𝒶𝓂𝑒𝓈,2020-07-15T04:07:08.000Z,Jajajjajajaja mano a esta hora no haga esos chistes,,2,7,134,https://twitter.com/lanathica/status/1283251729618829312
El Jetas,El Jetas,2020-07-15T04:13:00.000Z,"Una de dos, o usted es una persona de berrinches como un niño, o es un tipo sin palabra. 

Cuando dijo eso, ¿le ardió mucho que lo sacaran en primera vuelta? o lo dijo por convicción y no pudo cumplir su palabra? 

Su palabra vale culo!",,2,23,186,https://twitter.com/_ElJetas_/status/1283253203258281984
Viralart3,Viralart3,2020-07-15T04:13:00.000Z,"Ese copy necesita más fuerza, más innovación.... algo como

¿Cansado de lo mismo?, Harto de Santos, Uribe  y demás Presidentes?
PRUEBA YA 
FAJARDIN!! 
SIN INDIGNACIÓN
SIN RESPONSABILIDAD
SIN COMPROMISOS
SIN CARÁCTER
Mismo sabor a Seguridad Democrática 50% MENOS Justicia Social!",,1,10,25,https://twitter.com/Viralart3/status/1283253203635757056
ELKIN ISAZA,ELKIN ISAZA,2020-07-15T04:13:41.000Z,Y usted cree qu es el cambio? Jajajajajajajaja jajajajajajajaja jajajajajajajaja jajajajajajajaja jajajajajajajaja...,,3,15,36,https://twitter.com/elkin_isaza/status/1283253377099616256
Myriam Durán,Myriam Durán,2020-07-15T04:20:57.000Z,"....demasiado pobre en argumentos . Cómo puede aspirar a ser candidato con esa pobreza mental??
Se esperan propuestas serias . 
En realidad 
@petrogustavo
 nos tiene mal  acostumbrado con el nivel intelectual y académico extraordinario que lo caracteriza.",,1,2,12,https://twitter.com/myrdur/status/1283255204566241281
Valentina Luna,Valentina Luna,2020-07-15T04:26:48.000Z,"Espera espera 
@sergio_fajardo
 
Entendamos de que lado es que está Usted?
izquierda, derecha, centro o mejor de los Tibios Pilatos que su mejor opción es salirse a la orilla a lavarse las manos.",,2,2,30,https://twitter.com/jllunascorpion2/status/1283256680273317891
Desobediente,Desobediente,2020-07-15T04:33:29.000Z,"Usted está muy viejo, se necesita renovación, gente joven, no políticos corruptos como usted",,1,4,21,https://twitter.com/gabelri1/status/1283258358473076736
Rebeca González,Rebeca González,2020-07-15T04:42:39.000Z,¿Santos qué? Santos ni se mete en temas de gobierno. No puso candidato para las pasadas elecciones y lo ve uno en vídeos jugando con la nieta.,,29,15,144,https://twitter.com/_ajaytuque/status/1283260665042546688
PazProgreso2,PazProgreso2,2020-07-15T10:27:55.000Z,"Sergio Fajardo decepcionó a muchos al confesar que se reunió con Iván Duque
La reaparición del excandidato presidencial, Sergio Fajardo, esta semana para brindarle una entrevista a María Jimena Duzán de la revista Semana, generó un buen número de temas para debatir en redes....
colombianoindignado.com",,,12,16,https://twitter.com/PazProgreso2/status/1283347557125517313
FUERZA DEMOCRATICA,FUERZA DEMOCRATICA,2020-07-15T03:55:56.000Z,"La transformación que promete le izquierda, es la misma que ha destruido grandes economías",,3,,1,https://twitter.com/ClaridadCol/status/1283248911939964934
O mar Ardila,O mar Ardila,2020-07-15T16:58:57.000Z,,,1,,,https://twitter.com/OmarArd17605134/status/1283445963747663877
Luis Carlos Aguilar,Luis Carlos Aguilar,2020-07-15T03:56:50.000Z,JAJAJAJAJAJAJAJAJAJAJAJAJAJAJAJAJAJAJAAJAJAJAAJAJAAJAJAJAJAJAJAJAJAJJJAAJ,,1,,1,https://twitter.com/LuisCar89969478/status/1283249137920749568
Galileo León M,Galileo León M,2020-07-16T00:35:10.000Z,"Este sí que es la tapa, es que no gracia tiene para llamar la atención! Ridículo!",,,,1,https://twitter.com/galilmarti/status/1283560773340598273
DEMONIA,DEMONIA,2020-07-15T04:02:21.000Z,"Replying to 
@sergio_fajardo",,,,3,https://twitter.com/demonianyc/status/1283250524796719109
CLAUDIA B.,CLAUDIA B.,2020-07-15T04:14:54.000Z,"atentamente, el cambio",,,,3,https://twitter.com/CLClauB/status/1283253683724193792
Luz Marina Briceno Pinilla,Luz Marina Briceno Pinilla,2020-07-16T18:18:36.000Z,"CON RAZÓN GOBIERNO GLOBALISTAS,COMO EL D CLAUDIA.",,,,,https://twitter.com/BricenoMarina/status/1283828396913557504
Jesús,Jesús,2020-07-15T04:35:19.000Z,"Replying to 
@sergio_fajardo",,,2,2,https://twitter.com/PolarizaD0/status/1283258822140874752
DON LAVOE. LA VOZ,DON LAVOE. LA VOZ,2020-07-15T04:46:48.000Z,#VanessaPregunteleAFajardo... LA IZQUIERDA ES SU ALIADO.. ES DEL PARTIDO VERDE.. PA LA MUESTRA UN BOTÓN  ESA PAYASA  DE ALCALDESA.. ES UN TIBIO.. NO MÁS BASURA  PAL 2022.,,4,32,42,https://twitter.com/Don_lovoe/status/1283261712876163072
Diego salcedo 25,Diego salcedo 25,2020-07-15T12:38:37.000Z,"Que propones , el que diga Uribe?",,1,,,https://twitter.com/diegosalcedo7/status/1283380447284736002
Eduardo,Eduardo,2020-07-15T04:52:05.000Z,"JAJAJAJAJAJAJAJAJAJA @CosifranR  
@HooverBaquero
 @nelson_cotes
  vengan a ver esta monda",,3,,3,https://twitter.com/mzred0/status/1283263042722070529
aBAD,aBAD,2020-07-15T11:02:15.000Z,JAJAJAJAJAJAJ Ese hpta se tiene fe,,1,,2,https://twitter.com/nelson_cotes/status/1283356194455814144
Ð GΛЯϾΞS,Ð GΛЯϾΞS,2020-07-15T05:01:28.000Z,"Replying to 
@sergio_fajardo",,,,4,https://twitter.com/Damiangarces/status/1283265401472909312
jorgeJB,jorgeJB,2020-07-15T05:41:34.000Z,"Jajajajaja este aún insiste en querer ser presidente para gobernar con Google.Otro que no tiene idea del país,que desaparece y reaparece cada 3 años por miedo a ser catalogado o entrar en confrontación y así decir que es de centro y que busca algo diferente.Otro Nayibe!",,,33,69,https://twitter.com/jorgeborjajp/status/1283275492196519936
luz elena,luz elena,2020-07-15T05:50:05.000Z,"""El Viejito Dormilón """,,1,7,10,https://twitter.com/luzelenazambran/status/1283277637197221889
𝔈𝔰𝔱𝔢𝔩𝔞 𝔊𝔬𝔪𝔢𝔷 𝔊𝔬𝔪𝔢𝔷,𝔈𝔰𝔱𝔢𝔩𝔞 𝔊𝔬𝔪𝔢𝔷 𝔊𝔬𝔪𝔢𝔷,2020-07-15T06:14:09.000Z,Un cambio de 65 años que ni si quiera es capaz de ser estable emocionalmente ,,,12,39,https://twitter.com/EstelaGomezGom2/status/1283283695290417153
Gustavo ROJAS,Gustavo ROJAS,2020-07-15T06:14:46.000Z,Fajardo usted encarna el peor y más hipócrita continuismo.,,,2,10,https://twitter.com/rojas_gustavo69/status/1283283849573740557
Madame Simone,Madame Simone,2020-07-15T06:29:26.000Z,"Facho mentiroso, ya sabemos lo que estás fingiendo, vendido de 3 pesos!!!",,2,35,504,https://twitter.com/MadameSiimone/status/1283287541249081344
hector aguirre,hector aguirre,2020-07-15T17:49:27.000Z,Se están montando tremendo teatro estos dos jajajaja,,,5,55,https://twitter.com/Hector23GoaT/status/1283458671578619906
Elior Cymbler,Elior Cymbler,2020-07-15T06:33:53.000Z,"Ud está muy viejo (64 años) y muy quemado para venir a pedir que lo dejen ser presidente de Colombia. Hice una encuesta informal con los paisas y el resultado fue:
Si Fajardo quedara elegido presidente de Colombia, ""estamos cagados y con el agua lejos"".",,1,21,87,https://twitter.com/EliorCymbler/status/1283288658922147840
nelson29.escobar,nelson29.escobar,2020-07-15T21:14:52.000Z,"El quemado es el cerebro, de éste mediocre, ambiguo, pusilánime y solapado. Así surgen los político más nefastos y más destructivos que un país pueda llegar a tener..!!",,,2,1,https://twitter.com/nelsesc644/status/1283510368338403330
€n©Hu$P€,€n©Hu$P€,2020-07-15T06:51:19.000Z,"Mentiroso, aliado de Don Berna y admirador de 
@AlvaroUribeVel
. Explique el cable liberado por 
@wikileaks
 donde claramente se evidencia sus alianzas y reverencias al #Matarife.  https://wikileaks.org/plusd/cables/09BOGOTA1969_a.html…",,1,8,12,https://twitter.com/ENCHUSPADO/status/1283293048378732544
€n©Hu$P€,€n©Hu$P€,2020-07-15T06:56:08.000Z,Aquí le dejo para que refresque su memoria. https://youtu.be/l5qxLlXF_Io,,1,2,4,https://twitter.com/ENCHUSPADO/status/1283294257437179905
Dail Salinas =》,Dail Salinas =》,2020-07-17T04:44:13.000Z,"Es uribista?
Y ud no se vende pues por un tamal",,,,,https://twitter.com/SalinasDail/status/1283985835243839488
Gratiniano.es,Gratiniano.es,2020-07-15T06:57:57.000Z,"Usted es el Salvador.......Pero de Uribe..

 No más paisas en el.poder..
No más sindicato antioqueño.",,3,8,35,https://twitter.com/JuanGratiniano/status/1283294715270574080
RINCONVERDE,RINCONVERDE,2020-07-15T19:10:31.000Z,Como les duele que los paisas seamos de lejos los mejores.,,2,,1,https://twitter.com/huvadlp/status/1283479073856028672
Carlos Fonseca,Carlos Fonseca,2020-07-15T07:00:54.000Z,"Por ahí es la cosa! Los líderes que están buscando caminos alternativos e innovadores , sin odios y rencores acumulados pero con plena memoria y conocimiento  de  la historia , tienen la oportunidad. Es la hora de un cambio a fondo,  en paz y con decisión.",,2,1,4,https://twitter.com/carlosfonzeca/status/1283295458409033728
Peña. XR,Peña. XR,2020-07-15T15:13:56.000Z,"A fondo, sin duda. No así de pandito.",,,,1,https://twitter.com/JIPenC/status/1283419533424898050
ferna piensa,ferna piensa,2020-07-15T07:57:57.000Z,#FajardoPregúntaleAMaduro sobre el amor.,,1,9,9,https://twitter.com/fernapiensa/status/1283309814140014592
