nombre,usuario,fecha,texto,emoticon,cantidad_comentarios,cantidad_likes,cantidad_retweets,link
@EL DARTO,@EL DARTO,2020-08-24T01:11:33.000Z,"Miedo, es físico miedo, las cosas como son.",,,1,14,https://twitter.com/dstoro1/status/1297703056306515968
Ifigenio Frogoso,Ifigenio Frogoso,2020-08-24T01:13:46.000Z,"Replying to 
@sergio_fajardo",,,,2,https://twitter.com/Eduardo_Narv/status/1297703613846949889
@pastortolima,@pastortolima,2020-08-24T01:15:10.000Z,"El único camino por una Patria decente es unir sin excluir, no le tema a la consulta, puede ganar cualquiera, eso sería lo de menos, lo importante es definir consensos o disensos, ese si sería el punto para cerrar puertas y que los votantes sepamos el porqué, ¿temor a perder?",,,2,8,https://twitter.com/pastortolima/status/1297703967284252673
Feli Villegas,Feli Villegas,2020-08-24T01:15:36.000Z,"Replying to 
@sergio_fajardo",,,,3,https://twitter.com/FelicidadVille9/status/1297704074528333831
mr pisanlof,mr pisanlof,2020-08-24T01:16:07.000Z,"Ya todos lo sabemos, y personalmente lo agradezco, uribistas disfrazados mejor de lejos",,,,30,https://twitter.com/el_popetas/status/1297704204837031937
Oscar Alberto Murcia,Oscar Alberto Murcia,2020-08-24T01:17:04.000Z,Seguiremos en lo mismo centro -izquierda dividida y derecha gana por pocos votos ,,1,1,5,https://twitter.com/oscarmurciasil/status/1297704445988438017
Bladimir Soto,Bladimir Soto,2020-08-24T01:23:51.000Z,No quiero ser irespetuso don Oscar pero el señor fajardo ni es de centro y mucho menos de centro izquierda otra cosa es que por conveniencia politica haya hecho alianzas con robledo y claudia lopez pero eso mera coyuntura,,,1,9,https://twitter.com/Bladosoto44/status/1297706153711992839
Leidy Valencia,Leidy Valencia,2020-08-24T01:18:16.000Z,Gracias. Acá ninguno te quiere tampoco.,,2,1,22,https://twitter.com/AguitaDeRuda/status/1297704746879520771
Nacho de Loyola ,Nacho de Loyola ,2020-08-24T01:18:33.000Z,"Por eso y porque obvio perderías, tontín ",,2,,109,https://twitter.com/_nachodeloyola/status/1297704818417508353
andres guererro,andres guererro,2020-08-24T01:20:15.000Z,"Replying to 
@sergio_fajardo
 and 
@charry_manager",,,1,59,https://twitter.com/undertakerazie/status/1297705246333046785
Gregorio Oviedo,Gregorio Oviedo,2020-08-24T01:20:16.000Z,"Parece una disculpa de niño necio, hasta en eso muestra su inmadurez, claro, para otras es vivísimo, por ejemplo, Hidroituango.",,1,21,113,https://twitter.com/gregoriooviedo5/status/1297705248614686720
Colombianisima . NarcoGobierno de,Colombianisima . NarcoGobierno de,2020-08-24T01:20:24.000Z,"Jajajajaja jajajajaja jajajajaja jajajajaja jajajajaja.  Nooo creo que sea por eso,  no le ves ni media a Petro en un debate,   hágale, deja el miedo, solo tienes que concentrarte,  no vengas con excusas baratas",,14,17,82,https://twitter.com/FerlyOro/status/1297705282383097856
Luis Mario Álvarez,Luis Mario Álvarez,2020-08-24T13:19:26.000Z,Jajajaja ahi esta pintado... su verdadero yooooooo.....,,,,2,https://twitter.com/LuisMariolvare1/status/1297886232878424065
amor por mi patria,amor por mi patria,2020-08-24T01:21:38.000Z,Listo entonces Fajardo responda!!,,,5,6,https://twitter.com/tepogGE/status/1297705594468675584
Gary Martínez Gordon,Gary Martínez Gordon,2020-08-24T01:21:56.000Z,"No participa en la consulta con Petro porque de perderla (lo más probable), le tocaría cargarle la maleta a Petro y no tiene la grandeza para hacerlo (recuerde lo de irse a ver ballenas), pero Petro si pierde sí se la cargaría. 
En dónde está su liderazgo y pose de estadista?",,2,1,15,https://twitter.com/Garyernesto/status/1297705669399846917
Rafael Camargo,Rafael Camargo,2020-08-24T01:22:49.000Z,"Traduzco el twitt de Fajardo:
No podemos permitir que 
@petrogustavo
 nos divida en dos bandos.
Él me cae mal, Por eso propongo dividir la izquierda entre Petristas y Fajardista para enfrentar a la derecha unida.

Att: Fajardo.",,3,6,24,https://twitter.com/camargorueda/status/1297705889894469633
Carol,Carol,2020-08-24T14:16:07.000Z,Con Fajardo NADA..Centro uribista..Que asco,,,1,,https://twitter.com/Carol72336161/status/1297900499484790784
Manuel Ome C.,Manuel Ome C.,2020-08-24T01:23:14.000Z,"Sabe que no tiene nada que hacer frente a Petro. Sus frases de cajón, sus lugares comunes, no representan ninguna propuesta. Hay que conocer la realidad nacional para plantear soluciones, más en esta coyuntura dramática para el país, generada por la corrupción y el nacotrafico.",,1,28,144,https://twitter.com/manantomec/status/1297705996048052225
PL,PL,2020-08-24T01:23:16.000Z,"Con el pasado #FraudeElectoral es claro qué quiénes apoyan a Álvaro Uribe Vélez sí están de acuerdo es con el regreso de las masacres de la falsa seguridad democrática
@JuanitaGoe
 
@CGurisattiNTN24
 
@claudiapalacios
 
#LaGranja
#Dadeiba 
Buenos muertos 
#VickyDondeSeraLaMasacre",,1,6,17,https://twitter.com/PedroLasprilla/status/1297706003857731584
Jesu Polita,Jesu Polita,2020-08-24T01:23:27.000Z,Ombe lo mismo haremos quienes en algún momento consideramos que tú tibieza no era tan grave pero pues hoy estamos viendo las consecuencias y es que no crees en ningún colombiano que no seas tú. Gracias Sergio Fajardo por ser el tibio que no necesitamos!,,,3,51,https://twitter.com/jesucabrales/status/1297706052335669248
Melissa De la hoz,Melissa De la hoz,2020-08-24T01:23:53.000Z,"Gracias, me quitas un gran peso de encima. Ya no tendré que venderle mi alma al diablo votando por ti en el caso de haberle ganado una consulta a Petro.",,7,26,401,https://twitter.com/MelissaDelahoz/status/1297706161643360264
Fabian Caicedo,Fabian Caicedo,2020-08-24T01:34:39.000Z,"Fajardo tiene razón, Petro habla pestes de todos absolutamente todos! 
El primer cambio debe ser Petro bajándole a su soberbia",,15,4,21,https://twitter.com/FabianCaicedoRM/status/1297708868949155845
sol de soles,sol de soles,2020-08-24T01:24:14.000Z,Pues abrace a ver ballenas no estorbe que se sabe que usted es el caballo de Troya del MATARIFE,,1,6,43,https://twitter.com/Alesol47631642/status/1297706246422835200
No_al_fanatismo,No_al_fanatismo,2020-08-24T01:24:19.000Z,"Fajardo y sus Jefes(GEA) son conscientes q 
@petrogustavo
 es un peligro para sus intereses.
La necesidad d difundir la película d los ""EXTREMOS"" y el afán d equipararlo con Uribe, es la estrategia para deslegitimar la candidatura d su gran obsctaculo (petro) y despejarse el camino",,2,63,150,https://twitter.com/NoaladobleMoral/status/1297706268795297794
Daniel R,Daniel R,2020-08-24T01:24:24.000Z,"Ud ya está fuera de la carrera presidencial, menos ahora que entra Alejandro Gaviria. Ud No logra convocar a nadie. Chao mijo!!!",,2,27,142,https://twitter.com/DanielRMed/status/1297706290597244928
Fiallo-Arake Nancy,Fiallo-Arake Nancy,2020-08-24T01:24:25.000Z,Ud ya está dividiendo!,,1,6,48,https://twitter.com/ArakFialloNancy/status/1297706293126475776
Dra Sweetty,Dra Sweetty,2020-08-24T01:26:26.000Z,"Vaya y responde por Hidruituango primero y por su amistad con Don Berna. Si 
@petrogustavo
 se une a ud, pierde mi voto. UD es amigo de los  paramilitares. Ud le sirve que siga el status quo y por ud solo vota las ballenas.",,5,67,493,https://twitter.com/AlemarDuMe89/status/1297706803959140352
el sinvergüenza!,el sinvergüenza!,2020-08-24T01:47:48.000Z,"El se jura top en las encuestas, ya pocos le creen, usted es la carta sevundona de su familiar matarife!",,2,9,77,https://twitter.com/MIANGELRUBIANO/status/1297712177604960256
MILTON ALBERTO ROJAS,MILTON ALBERTO ROJAS,2020-08-24T01:27:07.000Z,Nada más dictatorial que negar la unidad que una consulta democrática puede brindar Fachardo :),,2,6,76,https://twitter.com/MILTONALBERTORO/status/1297706973484535810
Richi Zuluaga,Richi Zuluaga,2020-08-24T07:34:50.000Z,"La primera vuelta es democrática. 

Ganen y listo.",,2,,7,https://twitter.com/richizuluaga/status/1297799512371625984
mima,mima,2020-08-24T13:17:26.000Z,Te amo jajajaj,,1,,,https://twitter.com/SSS_p1420/status/1297885729721384963
Daniela,Daniela,2020-08-24T01:27:43.000Z,"Ud dice que no haría una coalición con él, en cambio él dice que si lo haría, y el que divide es él? Comaaa mucha mierda!!!",,32,77,899,https://twitter.com/Danielamfra/status/1297707124491943936
Carlos Diaz,Carlos Diaz,2020-08-24T01:38:22.000Z,Este señor no sabemos ni para donde tira hoy va con el gobierno de turno mañana se voltea y lo demostró cuando debió tomar una desicion y le dio la espalda a Colombia.,,1,5,70,https://twitter.com/06carlosdiaz/status/1297709805612793856
chikypulca@outllok.es,chikypulca@outllok.es,2020-08-24T01:28:12.000Z,"Nunca se podrán revolver el agua y el aceite.
—mientras PETRO HA DEMOSTRADO SER HONESTO—
Usted tiene su pecado HIDROITUANGO Y SUS SOCIOS,NOS ROBARON EL RÍO CAUCA Y NUESTRO TERRITORIO PARA LLENAR SUS BOLSILLOS 
NO QUEREMOS MAS DE LA MISMA",,13,10,56,https://twitter.com/chikypulcaoutl1/status/1297707248135942147
Marucita,Marucita,2020-08-24T01:29:36.000Z,"Claro al diferente 
@petrogustavo
 lo trata poniéndose en sus zapatos, ejemplo de esto lo vimos con la Bogotá humana. Quiere q el sector agrícola ocupe el puesto q se merece, que se desmonte ese retrógrado sistema de salud y no será q con ésto está beneficiando a los + pudientes!!!",,1,7,31,https://twitter.com/mariumega/status/1297707599085830150
HERNÁN AGUIRRE,HERNÁN AGUIRRE,2020-08-24T01:32:35.000Z,"¿Quién va a querer participar con un cadáver político, en consultas?",,7,42,247,https://twitter.com/HernnAguirre6/status/1297708350159892491
Diego Velez,Diego Velez,2020-08-24T01:33:14.000Z,"En vez de andar con el chisme y el bochinche, debería decir de frente cuáles son los intereses que defiende y por qué son opuestos a lo que propone Petro",,21,264,2.1K,https://twitter.com/DiegoVelezGar/status/1297708515432308736
Camilo Andres,Camilo Andres,2020-08-24T01:35:22.000Z,Mi querido Diego claramente los de la derecha fascista es clarísimo,,,1,25,https://twitter.com/camilo0224/status/1297709049774051331
Camilo,Camilo,2020-08-24T01:33:38.000Z,"Usted solo le interesan las ballenas. No venga  aquí a decir que usted es una alternativa. Usted es El Caballito de Troya que está mandando Vicky y el reo Uribe.

No engañan MÁS!!!!",,7,34,326,https://twitter.com/EngKronos11/status/1297708615516725249
Mamerto Incendiario,Mamerto Incendiario,2020-08-24T02:10:18.000Z,Correcto. Estamos con los denuncian la corrupción y pelean todos los días por hacer algo por los problemas del país! Éste man cree que con unas entrevistas y su tibieza nos vamos a comer el cuentazo... Que se vaya a ver ballenas mejor! ,,,12,86,https://twitter.com/santizcr/status/1297717842088001537
El Vago de los Hilos,El Vago de los Hilos,2020-08-24T01:33:50.000Z,"Lo acabas de hacer, Fajardo.",,1,4,212,https://twitter.com/BajaAlcurnia/status/1297708664187490311
Lisseth Karina,Lisseth Karina,2020-08-25T04:03:18.000Z,"Fajardo, haz lo tuyo. Jajajajaja ",,,,2,https://twitter.com/Liss_Ovalle/status/1298108668727169025
Nefertiti,Nefertiti,2020-08-24T01:34:13.000Z,"Sabe bien que no tiene ningún chance, el denuncia y enfrenta ud guarda silencio complice",,1,5,86,https://twitter.com/Neferti23403449/status/1297708760824258560
LUZ MARINA GRANADOS,LUZ MARINA GRANADOS,2020-08-24T01:38:20.000Z,"No va a participar porque sabe que pierde. 
@petrogustavo
 llena plazas por toda Colombia, 
@sergio_fajardo
 solo llenos los bolsillos de varios con Hidroituango.
Ya no te creemos Fajardo.",,1,1,4,https://twitter.com/LUZMARINAGRANA8/status/1297709796687257600
#FranciscoUrrego,#FranciscoUrrego,2020-08-24T01:38:24.000Z,"Nos? es mucha gente, perdedor!",,,3,25,https://twitter.com/PachoUrrego/status/1297709812772462598
mamerto,mamerto,2020-08-24T01:38:49.000Z,La forma q no te gusta de Petro es q no participa en la corrupción,,6,4,43,https://twitter.com/jorgezapata15/status/1297709916749168640
Malban,Malban,2020-08-24T02:34:48.000Z,"Los camiones de basura podridos en Cucuta, la maquina tapahuecos y las motos eléctricas dicen otra cosa.",,3,,,https://twitter.com/Malbaaan/status/1297724007672885249
Nana Opiniones Personales,Nana Opiniones Personales,2020-08-24T01:39:24.000Z,"Tú eres quién divide!Sabíamos que jamás te unirías al progresismo real,al pueblo,a la gente decente!Tu y tú “centro”neoliberal,corrupto disfrazado de alternativo!La ciudadanía decente y social demócrata que los superamos en número será quien saque a la mafia del estado en el 2022",,,12,54,https://twitter.com/NanaEpidemio/status/1297710064514600961
Lunareja,Lunareja,2020-08-24T01:40:15.000Z,"Diferente a su forma, que es no tratar nada.",,2,9,596,https://twitter.com/dianalunareja/status/1297710279258669058
Richi Zuluaga,Richi Zuluaga,2020-08-24T07:32:07.000Z,"Ya gobernó. 

Fue alcalde y gobernador. 

¿Quiere más?",,1,,4,https://twitter.com/richizuluaga/status/1297798828809216005
Soи Qυιи¢є Lєтяαѕ,Soи Qυιи¢є Lєтяαѕ,2020-08-24T01:40:32.000Z,Ay Fajardo..  Así no vas a llegar a ningún lado. Espero que los demás alternativos sean lo suficientemente sensatos para unirse... Entonces quedarás solo y listo para abrazar la banderas de tu Uribismo de closet.,,2,9,64,https://twitter.com/Son15Letras/status/1297710348896698370
Germancho,Germancho,2020-08-24T01:41:17.000Z,"La diferencia es que Petro le apuesta a todo por Colombia, estadista, conocimiento, claridad y una precisa hoja de ruta para el país. Usted dedicado al océano pacífico.",,3,,3,https://twitter.com/PazCol17/status/1297710540454862848
𝓥𝓲𝓿𝓲,𝓥𝓲𝓿𝓲,2020-08-24T01:41:41.000Z,"De acuerdo, el importaculismo no se considera como ""bando"". 
Colombia necesita quien se comprometa con el pueblo y trabaje en un función de este.",,1,12,130,https://twitter.com/LaCrespaVi/status/1297710640199610369
Fran,Fran,2020-08-24T02:18:30.000Z,"Me uno a esta opinión; Fajardo, dejaste de ser importante cuando le diste la espalda a quienes te veían como líder; hoy no sos más que una marioneta de los que te financian y de los aliados de este Gobierno mafioso 
Temor te causa debatir con Petro porque te pone en tu sitio",,1,11,72,https://twitter.com/francettigm/status/1297719904339218434
David Rozo,David Rozo,2020-08-24T01:42:57.000Z,Tú no participas con Petro en una consulta porque sabes que él te ganaría. Son datos y hay que darlos.,,134,409,4.4K,https://twitter.com/DonIzquierdo_/status/1297710959822360576
Diana Paola,Diana Paola,2020-08-24T01:49:47.000Z,    No participa Porque con este ex terroristas no se negocia.,,10,2,20,https://twitter.com/Dianapaolape/status/1297712678157398017
"Ingeniero Miguel, para ud...","Ingeniero Miguel, para ud...",2020-08-24T01:43:06.000Z,*fingiendo sorpresa*,,,,24,https://twitter.com/miguelyopal/status/1297710997688537093
Yemya Dembele,Yemya Dembele,2020-08-24T01:43:29.000Z,"No sea tibio y hágale, entonces usted le tiene miedo a que lo confronten, se pueden imaginar a Fajardo de Presidente, diciendo no participo en tal espacio, porque no soy de sus afectos.",,,2,6,https://twitter.com/Mile06426923/status/1297711092282601473
Felipe,Felipe,2020-08-24T01:44:43.000Z,"¿Entonces, ¡¡que viva la homogeneidad Uribista!!?",,,,32,https://twitter.com/FelipeL30265743/status/1297711404322041856
░D░A░H░O░,░D░A░H░O░,2020-08-24T01:44:44.000Z,"Qué desgracia este tipo, ve como estamos y todavía es tan miserable de decir esto, si no hay unión vuelve  y gana el uribismo y eso significa muerte, atraso, injusticias, guerra y dictadura. 
Y dicen que Petro es el egocéntrico.
Y uno dizque si toca por Fajardo pues toca ",,2,3,17,https://twitter.com/deniseadriana_h/status/1297711407186825219
E V O L U C I Ó N,E V O L U C I Ó N,2020-08-24T01:46:01.000Z,"Totalmente de acuerdo.

Dos bandos:

Uno: El aparente, el tibio y conveniente.

Otro: El bandido, el corrupto y el criminal.

Pero usted es parte del todo. Es indivisible hasta por la unidad.
@petrogustavo
 le regala su moento de fama cada vez que lo menciona.

Bandido taimado.",,,5,48,https://twitter.com/maox_reyes/status/1297711728374042629
AMARANTA,AMARANTA,2020-08-24T01:46:37.000Z,"Claro Hpta, él no es uribista, aliado con crimínales .... 

Al cabo ni que queremos, es una ofensa para el senador 
@petrogustavo
 meterlo en una consulta con una rata  como usted",,1,2,58,https://twitter.com/AMARANTA_2016/status/1297711881990307841
ส้้้้ Tatiana Castro SI se vacuna,ส้้้้ Tatiana Castro SI se vacuna,2020-08-24T01:47:04.000Z,"Lo que no podemos permitir es que los de su bando nos masacren, nos desplacen y atenten irremediablemente contra el medio ambiente.",,1,9,20,https://twitter.com/mintavillalba/status/1297711994183847939
AMO A MI BOGOTÁ,AMO A MI BOGOTÁ,2020-08-24T23:17:12.000Z,Me daría una alegría inmensa que lo encarcelaran por ese tema de Hodrotuango,,1,,1,https://twitter.com/GonzaloPulido6/status/1298036667190829059
GOBIERNO LOCAL,GOBIERNO LOCAL,2020-08-24T01:49:52.000Z,"Si petro llega hacer una consulta con usted pierde el apoyo inmediatamente de millones de colombianos.

Uribista tapao no lo queremos!",,,12,109,https://twitter.com/robertfuentes3/status/1297712700278091777
luz stella Díaz,luz stella Díaz,2020-08-24T01:50:28.000Z,"Y de que forma  hay que tratar a los corruptos? Lanza la piedra y esconde la mano, que política tan pobre la suya. 
Con 
@petrogustavo
 vamos de frente y sabemos a qué atenernos, con usted no sabemos si es de día o de noche. 
Colombia no come más cuento",,1,2,14,https://twitter.com/edilesakennedy/status/1297712850501275648
John Rodríguez,John Rodríguez,2020-08-24T01:51:39.000Z,Traducción: me cago del miedo sabiendo que Petro me ganaría.,,,,30,https://twitter.com/JohnR8601/status/1297713149488103424
Nana BB,Nana BB,2020-08-24T01:52:03.000Z,"Pero es que nadie te invito, no representas a nadie, ya ese cuento que el profesor el profesor, ya no funciona y btw como que esto es importante. https://elhomenoticias.com/justicia/empapelan-en-estados-unidos-a-sergio-fajardo-y-a-sus-hermanos-por-un-presunto-fraude-y-por-posibles-nexos-con-alias-el-arquitecto/…
Ya su cuento de adalid de moral, no le sirve.",,,12,16,https://twitter.com/nanabbcol/status/1297713247030784000
Memìn,Memìn,2020-08-24T01:55:40.000Z,Ya sabemos a que bando pertenece Fajardo.,,5,110,375,https://twitter.com/SenorCaicedo/status/1297714157031174146
Oswaldo Bernal G.,Oswaldo Bernal G.,2020-08-24T03:42:52.000Z,"Irónico:
Los Petristas: fajardo Uribistas tapado
Los Uribistas: fajardo izquierdoso santistas. 

Y fajardo tranquilo rumbo al 2022.",,14,1,3,https://twitter.com/OswaldoBernalG/status/1297741135981543424
Diego Lizarazo.,Diego Lizarazo.,2020-08-24T05:23:28.000Z,Acá ya hay que pensar en segunda vuelta qeue es dónde Petro no sirve.,,8,,2,https://twitter.com/Diegolizarazol/status/1297766455233122305
Tocaio,Tocaio,2020-08-24T01:56:59.000Z,"No participarías en una consulta nuevamente porque vuelve a pasarte esto.
Las cosas como son #FajardoResponde.",,9,1,9,https://twitter.com/letocayo/status/1297714489769578497
Oscar Nadjar,Oscar Nadjar,2020-08-24T02:04:06.000Z,"Joden y Joden y Joden, Petro no va a ser presidente y me encanta ver a los Petristas rasgándose las vestiduras por el :v",,4,1,10,https://twitter.com/NadjarOscar/status/1297716279848181760
AndGo,AndGo,2020-08-24T02:02:50.000Z,"Sera cierto? Colombia esta mamado de los mentiroso y titeres como 
@IvanDuque
 y 
@sergio_fajardo
. Colombia necesita alguien que haya luchado su vida contra la corrupcion y contra el cancer llamado Uribismo y Guerrilla y eso usted no lo repredenta.
FAsardo un Uribista mas.",,1,2,5,https://twitter.com/Ivan5V/status/1297715961177559040
Bambam,Bambam,2020-08-24T02:23:07.000Z,,,,2,4,https://twitter.com/bambam7839/status/1297721064924078080
Bernard Parker,Bernard Parker,2020-08-24T02:04:23.000Z,Todo el mundo se pregunta cuando vas a salir de ese closet político en el que estás desde hace varios años?,,,5,17,https://twitter.com/caliman_911/status/1297716352367693824
JF,JF,2020-08-24T02:15:03.000Z,"Si claro, petro es un ser de luz, el nunca ha tenido salidas en falso, en el M19 no hizo nada malo, él es un perfecto iluminado..ideal",,11,1,21,https://twitter.com/JaimeGo39880853/status/1297719037057736706
Sebastián Márquez,Sebastián Márquez,2020-08-24T01:58:32.000Z,No podemos permitir que nos dividan por eso no voy a hacer una consulta para unirnos ,,,,6,https://twitter.com/StreetMarkD/status/1297714878606696448
El búfalo de San Luis (Ing.Antiuribista %),El búfalo de San Luis (Ing.Antiuribista %),2020-08-24T02:00:04.000Z,"Diferente=Bandido,Narco,Corrupto, lavaperros, etc...
@petrogustavo
 no necesita de ud, igualado!",,2,,1,https://twitter.com/elche666cl/status/1297715264470036480
Mamerto Incendiario,Mamerto Incendiario,2020-08-24T02:04:25.000Z,Don Tibio siempre queriendo engañar bobos... Dice que no quiere que nos dividan y el ya se puso en oposición a Petro. (El candidato más fuerte para derrocar al uribismo) Colombia no te cree nada Don Tibio. Abrite a ver ballenas mejor. ,,,2,36,https://twitter.com/santizcr/status/1297716360919867392
María T.,María T.,2020-08-24T02:05:25.000Z,El caballo de Troya del uribismo habló.,,,,2,https://twitter.com/mariateresapin2/status/1297716612045381632
Santi Garcés Correa,Santi Garcés Correa,2020-08-24T02:05:38.000Z,"De todo corazón, espero que el pueblo sepa castigarlo en las urnas por sectario y derechista solapado. Si no se va a unir en una convergencia para sacar a Colombia de la guerra, la corrupción y la injusticia social por favor no estorbe.",,,,25,https://twitter.com/SaGarcesCorrea/status/1297716665082314753
Diana Albornoz,Diana Albornoz,2020-08-24T02:06:27.000Z,"Usted bobo hp no tiene sangre en la cara? 
Marparido nos están matando y usted haciendo campaña?
En que país vive? Aquí existen dos bandos los que queremos la paz y los que quieren la guerra y usted ya hace mucho escogió ir a ver ballenas.",,2,4,38,https://twitter.com/AliceWonder969/status/1297716872327110657
Eddy,Eddy,2020-08-24T02:07:26.000Z,"Primero arregle sus problemas jurídicos, despues hablamos de consultas, entre tanto usted es un investigado por presuntos actos de corrupcion!!
Ah y  faltan los q lo relacionan junto con su hermano!!",,,3,8,https://twitter.com/emcamposr/status/1297717118620901376
Jorge E Hernández,Jorge E Hernández,2020-08-24T02:07:36.000Z,"Huyyy 
@sergio_fajardo
 estás hablando y fijando posiciones.
Que bien, que bien....
@petrogustavo
 será ignorado si no sabe organizar su actitud y discurso.
Petro y Fajardo no son lo mismo.
No admite que se midan en una consulta.",,5,3,11,https://twitter.com/Abogado_JorgeEH/status/1297717160589041669
Enrique,Enrique,2020-08-24T03:13:04.000Z,"Me extraña, le exiges a Petro para ver si te convence y con fajardo no dice nada nuevo y además poco incluyente y te parese bien? Mmmmm",,1,,2,https://twitter.com/Enrique33329093/status/1297733637069328384
Desinforma2,Desinforma2,2020-08-24T02:14:26.000Z,"La anterior consulta tampoco la aceptó y eso que en esa no participaba Petro. El del problema es usted, ballenín.",,,1,14,https://twitter.com/CIUDADANODEB1EN/status/1297718881251926016
Andrés López Sánchez,Andrés López Sánchez,2020-08-24T02:14:39.000Z,Ésta es precisamente la lección que debe aprender profesor. Sólo nadie llega. Nadie es autosuficiente. Los acuerdos deben darse. La consulta medirá quien considera el pueblo debe representarlos. Sino es imposible un gobierno alternativo. Nuevamente le daría la espalda a la Paz.,,1,3,9,https://twitter.com/AndresMauLopez/status/1297718938198040576
Katherine Fuentes,Katherine Fuentes,2020-08-24T02:16:28.000Z,Eso también es una amenaza de Uribe?,,,1,41,https://twitter.com/trialismojurid2/status/1297719392155971590
Revista Hekatombe,Revista Hekatombe,2020-08-24T02:21:21.000Z,"Un bando por la separación de poderes, por la democracia, por la paz, contra el paramilitarismo, y otro bando que defiende el super poder del ejecutivo, la supremacía de la fiscalía sobre las cortes, la guerra y el paramilitarismo. Esos son los bandos, Fajardo.",,1,8,60,https://twitter.com/Hekatombe_/status/1297720623314198528
