nombre,usuario,fecha,texto,emoticon,cantidad_comentarios,cantidad_likes,cantidad_retweets,link
Joel J Ruiz,Joel J Ruiz,2021-08-23T16:51:49.000Z,Excelente,,,,,https://twitter.com/jjruiz_8709/status/1429848867466530822
David García,David García,2021-08-23T16:52:03.000Z,"Por supuesto, todos están buscando quién es el que amenaza con tiros",,,,3,https://twitter.com/RealmenteDavid/status/1429848923812900867
Centro pero con tendencias de Derecha por siempre,Centro pero con tendencias de Derecha por siempre,2021-08-23T16:54:07.000Z,Pero para ser el más buscado reviso sus twitter y el máximo que tiene me gusta son 200,,,,2,https://twitter.com/RubenBarichell/status/1429849442723811335
Reynaldo Contreras,Reynaldo Contreras,2021-08-23T16:54:35.000Z,"Ing.  No siga el juego de la revista semana, su aliado debe ser Petro no los uribista, le aseguro que después de esta publicación su credibilidad bajará",,1,,4,https://twitter.com/RECACOBA/status/1429849559681929220
Rodpulg,Rodpulg,2021-08-23T17:09:16.000Z,"Jajajajjajaj, les llegó al terrorista de Petro su comba al palo",,,,,https://twitter.com/rodpulg/status/1429853255018991616
Álvaro G. G.,Álvaro G. G.,2021-08-23T16:54:41.000Z,"Excelente, lo importante es que no nos vaya a defraudar y convertirse después en el más buscado por las ias. Fuerza ING",,1,,1,https://twitter.com/algago2016/status/1429849588433920011
F.A,F.A,2021-08-23T16:56:01.000Z,"""No sea hijueputa, le pego un tiro"". Obvio, yo también lo busqué en google",,,,,https://twitter.com/Littleblack85/status/1429849923000930310
Eliudsipilla,Eliudsipilla,2021-08-23T16:56:21.000Z,Jajajajajajajajajajajajajajajajajajajajajajajajajajajaj cuente una de Baquero mejor jajajajajajajajajajaj,,,,,https://twitter.com/eliudsipilla/status/1429850005737771011
Eliudsipilla,Eliudsipilla,2021-08-23T16:59:21.000Z,"Además de eso ,tiene deuda con uribe ,,jajajajajajajajajjjajajjajjaja ,,",,,1,1,https://twitter.com/eliudsipilla/status/1429850761933070346
JUSTICIA YA...,JUSTICIA YA...,2021-08-23T17:00:33.000Z,Buen chiste... jajajaja ,,,,,https://twitter.com/haiberernesto/status/1429851062882738181
Juan Ricardo,Juan Ricardo,2021-08-23T17:00:56.000Z,Uyy va como un tiro este señor. ,,,1,2,https://twitter.com/JuanRiccardo2/status/1429851159418843144
Por si alguièn lee...,Por si alguièn lee...,2021-08-23T17:01:13.000Z,¿Fuente revista semana?  Usted es más que eso Ingeniero.,,,,,https://twitter.com/fjoshuribe/status/1429851232508723203
𝐕𝐢𝐯𝐢,𝐕𝐢𝐯𝐢,2021-08-23T17:02:12.000Z,"El más buscado en Google por los escándalos, le saldrá a relucir hasta el más mínimo. Las redes sociales no perdonan más cuando se está en campaña.",,3,4,52,https://twitter.com/UnaCrespaVi/status/1429851479700086787
MI NOMBRE ES LEGION.,MI NOMBRE ES LEGION.,2021-08-23T17:12:10.000Z,"Con ese modo de repartir putazos , así mismo irá a ser la fiesta .",,,,3,https://twitter.com/volvermasfuerte/status/1429853986723598336
LA VERDAD NOS HARÁ LIBRES!,LA VERDAD NOS HARÁ LIBRES!,2021-08-23T17:02:46.000Z,Buena Hitler ....,,,,,https://twitter.com/_COLOMBIAHUMANA/status/1429851621534621702
Michael Engel Brombeere,Michael Engel Brombeere,2021-08-23T17:05:30.000Z,"Un uribista de armario iluso.... El matarife no le va a dar la  bendición maldita"".",,,,7,https://twitter.com/Liebekratie/status/1429852308410716161
Juank,Juank,2021-08-23T17:06:27.000Z,Jajajajja pues despues de la cagada que hizo como no va a ser el mas buscado ,,,,,https://twitter.com/JKamilo156/status/1429852548610019339
Vampiro,Vampiro,2021-08-23T17:09:35.000Z,Y publicado por semana ..  quién le cree a ese pasquín.....,,,,,https://twitter.com/sugarvampy/status/1429853336656883718
AquinoTicias,AquinoTicias,2021-08-23T17:11:03.000Z,"*Sale grabación de Rodolfo Hernández ofreciéndole bala a alguien para ""arreglar"" un negocio 

*La gente sale masivamente a buscar en Google quién es Rodolfo Hernández 

Rodolfo Hernández: le voy ganando a Petro, me dijo Google :v",,7,81,658,https://twitter.com/AquinoTicias1/status/1429853703851454479
Kevin Barajas,Kevin Barajas,2021-08-23T17:30:48.000Z,Y luego el tradicional rodolfo dice que eso fue un lapsus,,1,1,45,https://twitter.com/Kevin_Barajas10/status/1429858675263422469
Davinson Meyer,Davinson Meyer,2021-08-23T17:11:48.000Z,Camellando en forma la bodega del viejo. ,,,1,3,https://twitter.com/DavinsonMeyer/status/1429853894952300552
Anturio,Anturio,2021-08-23T17:12:28.000Z,Dios nos libre de un gamin vulgar patan como usted,,,1,12,https://twitter.com/anturio06/status/1429854063257165839
JohhnHZ,JohhnHZ,2021-08-23T17:13:35.000Z,Separados al nacer .,,,,2,https://twitter.com/Jhon_H90/status/1429854341800812544
SagradoCorazonDeAmerica,SagradoCorazonDeAmerica,2021-08-23T17:13:39.000Z,Jajajaja ,,,,,https://twitter.com/LaDelSagrado/status/1429854360478093314
JΛNDR3S,JΛNDR3S,2021-08-23T17:13:42.000Z,"Pues claro, ahora mucha gente quiere saber quién es el candidato que admira a Hitler y que amenaza con ""pegarle un tiro"" a una persona.",,1,2,12,https://twitter.com/JANDR3S__/status/1429854371244826637
Impresiones de Medianoche,Impresiones de Medianoche,2021-08-23T20:47:56.000Z,"Y la rata que quiso robar a Bucaramanga con el caso vitalogic.

Todo un personaje el Rodolfo",,,,2,https://twitter.com/IMedianoche/status/1429908287886069760
Fernando Londoño Correa,Fernando Londoño Correa,2021-08-23T17:13:42.000Z,"Replying to 
@ingrodolfohdez",,,,19,https://twitter.com/cafeloco7/status/1429854374654881796
Anturio,Anturio,2021-08-23T17:13:43.000Z,Claro que lo buscan para enterarse quien es el gamin que aspira a la presidencia de Colombia,,,,6,https://twitter.com/anturio06/status/1429854378857533444
Da/niel Zárate.,Da/niel Zárate.,2021-08-23T17:13:57.000Z,"JAJAJAJAJAJAJAJA 

!¿Pues cómo no lo van a estar buscando en google si no saben quién es usted y por qué andaba amenazando con dar plomo?!",,,3,52,https://twitter.com/ODaniel_Zarate/status/1429854433807056896
Juan Hezniev,Juan Hezniev,2021-08-23T17:14:15.000Z,En google xd,,,,,https://twitter.com/barbazul99/status/1429854509870821380
Juan Hezniev,Juan Hezniev,2021-08-23T17:14:30.000Z,Este man se desinfla solo .,,,,1,https://twitter.com/barbazul99/status/1429854573770989568
Viviana G.,Viviana G.,2021-08-23T17:15:47.000Z,Cualquiera que sea tan gamin le gana a Petro.,,,,,https://twitter.com/ahhappe/status/1429854898770878474
Andrés Soto,Andrés Soto,2021-08-23T17:16:24.000Z,"Mein führer, Guten Tag.",,,,,https://twitter.com/andresfsoto81/status/1429855052508901384
Cristian Barragán,Cristian Barragán,2021-08-23T17:16:36.000Z,jjajajaja obvio lo buscamos por su audio del tiro! ahora es que me amenace a mi con pegarme uno,,,,,https://twitter.com/Elbarragancris/status/1429855101104050176
Zumbambico,Zumbambico,2021-08-23T17:17:08.000Z,"Esta a un trino de anunciar su alianza con el centro democrático. Tener espacio en Revista Semala, es el primer paso.",,1,,19,https://twitter.com/Pelagato0285/status/1429855235556749325
juan carlos aldana,juan carlos aldana,2021-08-23T18:16:58.000Z,"Está teniendo el mismo espacio en esa revista como lo han tenido otros tantos de la oposición, osea que esos están amañados con la derecha?",,,,,https://twitter.com/juank_eap/status/1429870295062618121
Septimus Prime,Septimus Prime,2021-08-23T17:17:38.000Z,Jejeje.. claro la gente está buscando la noticia del ofrecimiento de tiros a no sé quién.. el audio..,,,,2,https://twitter.com/jhonbarr27/status/1429855364376313863
IVÁN ALEJANDRO,IVÁN ALEJANDRO,2021-08-23T17:19:45.000Z,"Replying to 
@ingrodolfohdez",,,2,18,https://twitter.com/ivanalo18/status/1429855893831696385
ANTONIO ESPITIA,ANTONIO ESPITIA,2021-08-23T17:23:16.000Z,y no precisamente por su propuesta de gobierno. si no por su lenguaje sicarial como todo buen uribista.,,,2,14,https://twitter.com/Cogolloespitia1/status/1429856779521961986
Víctor López Rache,Víctor López Rache,2021-08-23T17:23:25.000Z,"RevistaSemana es más que un pasquín. Más que un Medio de Propaganda y distorsión. ES MÁS que una vergüenza para el periodismo..

Semana es una VIL NÁUSEA de la narcoBanca y la corrupción..

Sus carátulas y titulares obligan a lectores y transeúntes a taparse ojos, boca, nariz...",,,1,25,https://twitter.com/lopezrache/status/1429856817992056838
Neider Camargo,Neider Camargo,2021-08-23T17:23:50.000Z,"Persona común en Google: ""Rodolfo Hernández""
Google: ""Le voy a dar tiros"" ""Yo admiro a Hitler""",,,2,50,https://twitter.com/NeiderCamargo5/status/1429856924204404739
𝕮𝖆𝖒𝖎𝖑𝖔 𝕾𝖆𝖓𝖉𝖔𝖛𝖆𝖑,𝕮𝖆𝖒𝖎𝖑𝖔 𝕾𝖆𝖓𝖉𝖔𝖛𝖆𝖑,2021-08-23T17:24:00.000Z,"Replying to 
@ingrodolfohdez",,,,2,https://twitter.com/SandovalCdlm/status/1429856963626688512
VaneDN,VaneDN,2021-08-23T17:25:42.000Z,"Pues yo ando buscando en Google:  "" Cuantas tiros e insultos ofrece Rodolfo Hernández en su propuesta de campaña?""",,,,1,https://twitter.com/vanesa093/status/1429857393807171588
Augusto Guerrero,Augusto Guerrero,2021-08-23T17:31:59.000Z,"En búsquedas de Google señor.
Eso quiere decir que hay muchas inconsistencias en su carrera política, pero seguramente su hijo nos ayudará a resolver.",,,,3,https://twitter.com/baguerreroc/status/1429858973197418498
jose miguel espitia petro,jose miguel espitia petro,2021-08-23T17:39:47.000Z,Ojo reservas  activas y  familiares de fuerzas militares y policía con este anciano que cuestiona la pensión de nuestros héroes . Un peligro ,,,3,3,https://twitter.com/josemig56189049/status/1429860937180356618
LA MEDIA NARANJA,LA MEDIA NARANJA,2021-08-23T17:40:20.000Z,Rodolfo Hernández explicando lo de dar “tiros”..,,,,1,https://twitter.com/_lamedianaranja/status/1429861075726471175
Jose David,Jose David,2021-08-23T17:41:14.000Z,"Con esa boquita, hasta a Hitler supero ud en google ",,,,1,https://twitter.com/ChepeParcero/status/1429861299643691012
jorge zain yaruro maestre,jorge zain yaruro maestre,2021-08-23T17:19:27.000Z,ING la idea no es superar a Petro es a los hptas que llevan más de 20 años en el poder y no hacen un jopo,,,,,https://twitter.com/YaruroZain/status/1429855821744250885
José Miguel Guzmán,José Miguel Guzmán,2021-08-23T17:20:53.000Z,"Replying to 
@ingrodolfohdez",,,,,https://twitter.com/Jose94Miguel/status/1429856179182841858
julian,julian,2021-08-23T17:23:39.000Z,pero para saber a quien le iba a meter un tiro...,,,,,https://twitter.com/jaimegarzon1986/status/1429856877039562755
N1N0,N1N0,2021-08-23T17:23:41.000Z,Este debe ser más negrero y mal jefe que Vargas Lleras por nada usa a Hitler de cabecera,,,,,https://twitter.com/laguadonino/status/1429856882940862478
Andrés Felipe,Andrés Felipe,2021-08-23T17:24:08.000Z,JAJAJAAJAJAJAJJAJAJAJAJAJJASJSASJAJSAJSAJSAJSJAJSAJASJASJSJASJSAJSJAJSJJASJASJSAJASJAS,,,,,https://twitter.com/AndresFelipe44_/status/1429857000020750340
Duvan morales,Duvan morales,2021-08-23T17:24:16.000Z,"Jajajajajjaja todo unido buscando en Google el audio (donde le va pegar un tiro)
#PetroPresidente2022",,,,,https://twitter.com/DuvanMoralesB/status/1429857030278426624
Soy Del Campo,Soy Del Campo,2021-08-23T17:26:47.000Z,"Replying to 
@ingrodolfohdez",,,,,https://twitter.com/SoyDelCampo5/status/1429857663815458824
Carlos Vasquez,Carlos Vasquez,2021-08-23T17:27:38.000Z,Y siga amenazando con dar plomo y verá que los que lo van a buscar son los policías.,,,,,https://twitter.com/mamertisimo/status/1429857878651904000
Eduardo,Eduardo,2021-08-23T17:29:09.000Z,Yo entré a buscarlo en relación con un audio que anda por las redes dónde se escucha amenazando con darle un tiro a otra persona. ¿Es usted?,,,,,https://twitter.com/eddi_endo/status/1429858260472012814
CH14G,CH14G,2021-08-23T17:29:23.000Z,"Replying to 
@ingrodolfohdez",,,,,https://twitter.com/ch14g/status/1429858320035336197
Felipe Montaño,Felipe Montaño,2021-08-23T17:29:31.000Z,Jajajaja este viejo echaplomo se chifló,,,,,https://twitter.com/FelipeMDrums/status/1429858352885075968
Andru Navarro,Andru Navarro,2021-08-23T17:32:45.000Z,Supera a Petro ? Jajajajajaja no me haga reír viejo ridículo ,,,,,https://twitter.com/AndruNava14/status/1429859165518929928
Delinho de Souza,Delinho de Souza,2021-08-23T17:33:25.000Z,"VQSLC...Y los sapos Brincan porque son de Caucho...UD es un URIBISTA de Closet,le creerá su Progenitora.
@Marioro16783588
 
@LevyRincon
 
@UldaricoChilito
 
@FisicoImpuro
 
@JAntiuribista
 
@juanito2525
 
@ElQueLosDELATA
 
@elsemblante
 
@tobonsanin
 
@HELIODOPTERO
 
@Jokeraton",,,,,https://twitter.com/Delinho19/status/1429859334356455431
Métodos y tiempos,Métodos y tiempos,2021-08-23T17:33:40.000Z,Rodolfo tiene mi voto por boquisucio y energúmeno. Me siento representado.,,,,,https://twitter.com/pastopolis/status/1429859397837148161
RSD,RSD,2021-08-23T17:33:58.000Z,Eso no significa nada :v,,,,,https://twitter.com/01RSD/status/1429859471359160328
Many,Many,2021-08-23T17:37:20.000Z,Quien diseñó esa mentira ! !,,,,,https://twitter.com/vicarca_/status/1429860319057285121
~git clone ₿,~git clone ₿,2021-08-23T17:38:32.000Z,"Replying to 
@ingrodolfohdez",,,,,https://twitter.com/db_disconnect/status/1429860621986762762
daniel melo,daniel melo,2021-08-23T17:42:14.000Z,Le va ganando en ser despreciable,,,,,https://twitter.com/cardanielm/status/1429861552258228227
Don Diego,Don Diego,2021-08-23T17:42:55.000Z,"Replying to 
@ingrodolfohdez",,,,,https://twitter.com/diegosincero/status/1429861726753808390
Ron Dajón,Ron Dajón,2021-08-23T17:43:07.000Z,Marica tan bobo.,,,,,https://twitter.com/RonDaj0n/status/1429861776926121989
Jᥲvιᥣᥙᥒᥴhιs,Jᥲvιᥣᥙᥒᥴhιs,2021-08-23T17:44:31.000Z,Desde que no le vaya a pegar un tiro!,,,,1,https://twitter.com/El_Javi_U/status/1429862127041486862
Emi-Uribe,Emi-Uribe,2021-08-23T17:45:32.000Z,"Jajajaja que pecao, alguien que le diga.",,,,,https://twitter.com/uribemi/status/1429862385335078918
Geovanny Rodriguez,Geovanny Rodriguez,2021-08-23T17:46:27.000Z,"Lo supera porque Petro no le hecha la madre ni putea a nadie 
Va a mandar quemar y fusilar a los que no están de acuerdo con usted como lo hizo su escritor preferido llamado Adolf Hitler
Casi le ponen el mismo nombre  que miedo",,,,,https://twitter.com/geovannyr8/status/1429862614893568001
@Ch39u3b4r4,@Ch39u3b4r4,2021-08-23T17:47:26.000Z,"Pensé que la cosa era un trabajo en conjunto para arrebatarle el poder al uribismo, pero éste lo ve es como una competencia en solitario? Ahí que?",,,,,https://twitter.com/Ch39u3b4r4/status/1429862862005194752
Ángel,Ángel,2021-08-23T17:49:11.000Z,Jajajajajaja buscado por que razón.,,,,,https://twitter.com/ngel94845310/status/1429863300293083136
Lord Byron,Lord Byron,2021-08-23T17:51:38.000Z,"¿Ya te oíste, asqueroso que amenaza de muerte y confunde a Einstein con Hitler? Usted es un bárbaro, canalla.",,,,3,https://twitter.com/pandemonio1_/status/1429863917564612618
alejo.murillogil,alejo.murillogil,2021-08-23T17:52:12.000Z,Jajajajajaja pero por sus bochornosos escándalos y capacidad para comportarse como alguien sin educación ni civismo,,,,,https://twitter.com/AlejoMurillogil/status/1429864062221967363
Mamerta,Mamerta,2021-08-23T17:52:21.000Z,"Jajajajajajajajaja no viejo esto no se lo cree ni usted y menos con ese audio filtrado. Pero en las encuestas como en el papel, cabe lo que sea.",,,,,https://twitter.com/LluviayAme/status/1429864098804666378
Oscar Saenz,Oscar Saenz,2021-08-23T17:53:44.000Z,Pues si Petro le dijera a un cliente que le va a pegar un tiro también seria el mas buscado en google...,,,,,https://twitter.com/OscariMoSae/status/1429864445526872072
"Migue, el Cocinero","Migue, el Cocinero",2021-08-23T17:53:59.000Z,"Obvio, quién no lo va a buscar para saber quién es el que está ofreciendo bala, tenerlo bien identificado y no votar por él?",,,,,https://twitter.com/migemontano86/status/1429864508248498183
Gio EstratoMedio,Gio EstratoMedio,2021-08-23T17:56:41.000Z,"Después del audio ""Le pego su tiro"" claramente lo han buscado más en Google. No les corre sangre por esa cara.",,2,1,9,https://twitter.com/giovannyenciso/status/1429865189449637890
GandurNuma,GandurNuma,2021-08-23T17:58:10.000Z,Soy yo o está usando el Ing la misma estrategia de Trump.,,1,,1,https://twitter.com/gandurnuma247/status/1429865562193211404
Iván Ortiz,Iván Ortiz,2021-08-23T17:57:39.000Z,"El 
@CeDemocratico
 lo está buscando",,,,1,https://twitter.com/Iquior09/status/1429865432303996928
AP.rock,AP.rock,2021-08-23T17:59:04.000Z,"AJAJAJAJAJAJAJAJAJAJAJAJAJAJ
HOMBRE RON RODOLFO  ME HAS HECHO REIR HOY ",,,,,https://twitter.com/AlvarockPc/status/1429865787771301888
Sebastian Blanco Campo,Sebastian Blanco Campo,2021-08-23T17:59:53.000Z,Y en la encuesta?,,,,,https://twitter.com/Sebasti71125542/status/1429865996513337353
NELCY ALEJANDRA ROME,NELCY ALEJANDRA ROME,2021-08-23T18:01:43.000Z,Vamos a acabar con la ladronera.,,,,,https://twitter.com/NELCYALEJANDRA8/status/1429866457177931777
Victor Quintero,Victor Quintero,2021-08-23T18:01:47.000Z,"Replying to 
@ingrodolfohdez",,,,1,https://twitter.com/victorquinter0/status/1429866473598685190
Jesús,Jesús,2021-08-23T18:01:51.000Z,Rodolfo Hernández Presidente ,,,,,https://twitter.com/Jess96322216/status/1429866491365765122
Pelinal,Pelinal,2021-08-23T18:03:54.000Z,Jaja,,,,,https://twitter.com/CDisdeath/status/1429867006409510912
Poder de Acción Social,Poder de Acción Social,2021-08-23T18:06:12.000Z,"no pendejo, Usted es el más buscado en Google porque amenazó a una persona de darle un tiro, no por intención de voto!",,1,4,68,https://twitter.com/PoderAccionSoci/status/1429867584791396353
Chalo Mejía,Chalo Mejía,2021-08-23T21:26:36.000Z,Jajajajajajaajajajjjajjajaajajajaj jsjsjajajajajaajj j jjajajajajajajj jjajajajaajajajajajah jajajajajajajajajajakaa anajajajaj,,,,1,https://twitter.com/mersecate/status/1429918018352603140
Norilla Herrera,Norilla Herrera,2021-08-23T17:57:57.000Z,"Muchas razones para no votar por semejante gamín. Además de corrupto, marrullero y tramposo, es ordinario, vulgar, atarbán, misógino y lo peor.... Uribista.",,,,,https://twitter.com/Norilla_HG/status/1429865510460694542
no-neoliberal,no-neoliberal,2021-08-23T17:59:20.000Z,"Noooo viejito nazi,yo por usted no voto",,,,,https://twitter.com/jhon_riveros/status/1429865855836430338
Walter Joyce,Walter Joyce,2021-08-23T17:59:30.000Z,"Este viejito no es confiable , además es explosivo , reacciona con violencia , no es una opción viable para los cambios que clama el pueblo. Otro contratista.",,,,,https://twitter.com/walter0244/status/1429865900665094144
Ramplast Mago,Ramplast Mago,2021-08-23T18:01:39.000Z,"Rodolfo, El Patán de flojos Colmillos.",,,,,https://twitter.com/Ra28J/status/1429866438173593604
x,x,2021-08-23T18:08:13.000Z,"El amante de Hitler, el que manipuló el negocio de las basuras por el cual dejo de ser alcalde, es opción de ser mandatario ? Pues por mi parte no tendrás un voto !!!!",,,,,https://twitter.com/Mxna1/status/1429868091643678727
Nadin Arévalo,Nadin Arévalo,2021-08-23T18:09:14.000Z,Supera a cualquiera pero con escándalosojala sea en el campo del debate y en ese camino construir pactos por el desarrollo y la paz del país.,,,,,https://twitter.com/arevalo_nadin/status/1429868349681553408
José Prudencio,José Prudencio,2021-08-23T18:09:34.000Z,"Sea serio ingeniero, no pretenda que le creamos al medio de difamación del narcotráfico Colombiano. No se deje instrumentalizar.",,,,,https://twitter.com/JosPrudencio8/status/1429868433416523779
JH,JH,2021-08-23T18:09:44.000Z,jajajajaja.. hp uribista..,,,,,https://twitter.com/JH17344834/status/1429868474503995392
Kdena,Kdena,2021-08-23T18:11:04.000Z,Con esas fuentes que son más confiables que las encuestadoras y la registradora.,,,,,https://twitter.com/jorgeaKDna79/status/1429868809767342086
Francisco Ruiz,Francisco Ruiz,2021-08-23T18:13:08.000Z,Pero por grosero no por intención de voto,,,,,https://twitter.com/franruizpin86/status/1429869327570907142
Jhon sanabria,Jhon sanabria,2021-08-23T18:14:14.000Z,Viejito usted le debe favores al narco#82,,,,,https://twitter.com/Jhonsanabria17/status/1429869606764699651
Modes,Modes,2021-08-23T18:17:16.000Z,"Ustedes e podrían decir una cantidad de andanada, groserías y amenazas de este señor contra un socio,  lo escuché en caracol radio y este señor está perdóneme, pero loco con todas estas palabras, super fuera de tono y el nivel que piensa ocupar.",,,,,https://twitter.com/Modes39635512/status/1429870369838714880
Realismo Crónico,Realismo Crónico,2021-08-23T18:18:25.000Z,"Pero no por algo bueno es el más buscado, sino por su intolerancia frente a la crítica y sus modales de camajan y cuatrero",,,,,https://twitter.com/ArabeRecargado/status/1429870658561978372
Julia María García G,Julia María García G,2021-08-23T18:19:17.000Z,"Pero en grosería 
No creo que usted sea tan ingenuo de creerle a ese pasquín.",,,,1,https://twitter.com/JuliMarGar/status/1429870875906658312
CasandraAnam,CasandraAnam,2021-08-23T18:19:42.000Z,"Ser buscado en Google no es superar  #PetroPresidente2022 ,es solo ser""famoso"" por un minuto y no por algo bueno como es su caso,causó curiosidad que un supuesto aspirante a la presidencia(demócrata)vea en un genocida como Hitler,un hombre para admirar",,,,7,https://twitter.com/CasandraAnam/status/1429870982706180102
Josef Herdez,Josef Herdez,2021-08-23T18:19:57.000Z,Le creería si no sale en ese pasquín...,,,,,https://twitter.com/j0sefherdez/status/1429871044404391942
Edgar chavez,Edgar chavez,2021-08-23T18:20:28.000Z,Por la amenaza de tiros... por nada más!,,,,,https://twitter.com/EDGARCHAVEZ3008/status/1429871176654917639
Javier Cifuentes,Javier Cifuentes,2021-08-23T18:21:56.000Z,Este señor me produce una maluquera tremenda.,,,1,3,https://twitter.com/javi_gG19/status/1429871542121472001
César Rodríguez,César Rodríguez,2021-08-23T18:23:00.000Z,"Felicitaciones ingeniero pero ojo no hay que dejar que se suban los humos, serenidad y sensatez ante todo.",,,,1,https://twitter.com/CsarRod41122676/status/1429871811702005767
Wilson Rios Garcia,Wilson Rios Garcia,2021-08-23T18:23:24.000Z,Buscado por ser vulgar y grisero,,,,,https://twitter.com/WilsonRiosG/status/1429871912633704451
Camilx,Camilx,2021-08-23T18:29:38.000Z,"Créame, en su caso no es algo meramente positivo.

¿Cómo así? ¿Siendo noticia a través de Petro?

JAJAJAJAJA JAJAJAJAJA JAJAJAJAJA JAJAJAJAJA",,,,11,https://twitter.com/PelosNecios23/status/1429873483811540996
ithem home galvis,ithem home galvis,2021-08-23T18:30:44.000Z,Casualidad que Semana le esté haciendo tanto seguimiento... ,,,,,https://twitter.com/itheam/status/1429873758672756739
El Negan Pastuso,El Negan Pastuso,2021-08-23T18:32:34.000Z,"NO ROBAR, NO MENTIR, NO TRAICIONAR, SI DISPARAR, SI MATAR.",,,2,4,https://twitter.com/ElNegan1/status/1429874219047964672
Gato del río,Gato del río,2021-08-23T18:33:51.000Z,"con razon andan las bodegas de lado y lado jodiendo, los petristas le dicen uribista y los uribistas le dicen petrista, me rio de ambos por igual",,1,,3,https://twitter.com/gato_del_rio/status/1429874541841600523
marycellrodriguez@gmail.com,marycellrodriguez@gmail.com,2021-08-23T20:21:15.000Z,"Lo único cierto es que con groserias, amenazas de muerte, cachetadas y apologias a Hitler, no se puede pretender liderar a un país extremadamente violento.",,2,,8,https://twitter.com/marycellrodrig2/status/1429901571077419011
El Duke,El Duke,2021-08-23T18:38:13.000Z,Debe ser por esa llamada que amenaza de muerte a alguien. Ya Uribe lo debe estar viendo como un buen candidato.,,,,,https://twitter.com/Baypsi/status/1429875641026060295
gopb15,gopb15,2021-08-23T18:42:31.000Z,Habrá sufuciente para pegarle un tiro a cada uno. Ya saben.,,,,30,https://twitter.com/gopb15/status/1429876722791550976
La Gonorrea d Guevara,La Gonorrea d Guevara,2021-08-23T18:42:52.000Z,Buscado en google no es igual a intenciones de voto ,,,,2,https://twitter.com/MutaTronica/status/1429876813107445768
